ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2233,2021Q1,-,-,85.6,86.6,+1.9,+2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2233,2020Q4,-,-,83.7,79.6,+12,+16.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2233,2020Q3,6.03,59,71.7,68.9,+7.9,+12.4,6.94,2.18,1.12,0.26,1.21,31.5,16.2,3.73,16.9,4.48,17.9,2.95,11.8,2.01,+0.71,44.09
3,2233,2020Q2,6.03,55,63.8,59.3,+15.3,+31.5,5.35,1.73,0.66,-0.07,0.64,32.3,12.3,-1.27,11.1,2.24,8.98,1.49,5.96,1.06,-0.04,41.6
4,2233,2020Q1,6.03,59,48.5,62,-24.3,-33.4,5.61,1.78,0.84,0.11,0.77,31.7,14.9,2.05,13.2,2.74,11,1.89,7.56,1.29,-0.42,44.35
5,2233,2019Q4,6.03,52,72.8,70.8,+0.8,+1.1,6.23,1.95,0.73,-0.04,0.58,31.4,11.7,-0.7,8.67,2.03,8.13,1.39,5.58,0.96,-0.55,43.4
6,2233,2019Q3,6.03,59,72,72.1,+0.1,+0.1,5.53,1.7,0.53,0.25,0.78,30.7,9.65,4.61,13.7,2.87,11.5,1.95,7.81,1.3,-0.4,42.91
7,2233,2019Q2,6.03,57,71.9,73.9,-6.7,-8.5,5.49,1.86,0.8,0.07,0.66,34,14.7,1.3,11.7,2.36,9.46,1.63,6.52,1.1,-2.06,42.43
8,2233,2019Q1,6.03,64,78.6,75.8,+8.8,+12.6,6.29,2.23,1.13,0.16,1.03,35.4,17.9,2.61,15.9,3.64,14.5,2.61,10.5,1.71,+0.17,45.67
9,2233,2018Q4,6.03,61,69.8,71.2,-14.3,-17,5.81,2,1.03,0.18,0.91,34.4,17.8,3.17,15.1,3.33,13.3,2.29,9.17,1.51,-0.63,43.35
10,2233,2018Q3,4.92,61,84.1,109,-23.9,-22.1,6.27,2.3,1.11,0.22,1.02,36.6,17.8,3.47,15.9,3.9,15.6,2.56,10.2,1.7,-0.16,50.91
11,2233,2018Q2,4.92,70,108,110,+1,+0.9,6.66,2.62,1.41,0.75,1.55,39.3,21.2,11.3,22.9,5.96,23.8,4.11,16.4,3.16,+1.18,50.02
12,2233,2018Q1,4.92,61,107,106,+3,+2.9,6.76,2.69,1.68,-0.22,0.76,39.7,24.9,-3.3,10.8,2.93,11.7,2.08,8.34,1.54,-0.11,50.91
13,2233,2017Q4,4.92,70,104,112,-4.5,-4.1,6.04,2.35,1.41,0.13,1.05,39,23.3,2.21,17.4,4.46,17.8,3.23,12.9,2.14,-0.71,48.98
14,2233,2017Q3,4.92,66,108.5,105,+16.5,+17.9,6.34,2.51,1.51,0.04,1.12,39.5,23.9,0.56,17.7,5.01,20.1,3.53,14.1,1.86,+0.38,46.81
15,2233,2017Q2,4.92,68,92,101,-11,-10.7,5.34,2.25,1.34,0.05,0.97,42.1,25.1,0.86,18.3,4.37,17.5,2.98,11.9,1.98,+0.52,44.08
16,2233,2017Q1,4.92,62,103,106,+5.3,+5.4,6.18,2.47,1.61,-0.4,0.81,40,26,-6.47,13.2,3.56,14.3,2.48,9.9,1.65,+0.49,46.51
17,2233,2016Q4,4.92,77,97.7,86.3,+16.2,+19.9,5.77,2.54,1.59,0.37,1.4,44.1,27.5,6.37,24.3,6.33,25.3,4.42,17.7,2.85,+1.43,46.29
18,2233,2016Q3,4.92,64,81.5,81.4,+4.9,+6.4,5.21,2.13,1.26,-0.19,0.73,40.8,24.1,-3.69,13.9,3.4,13.6,2.38,9.5,1.48,+0.25,43.67
19,2233,2016Q2,4.92,64,76.6,78.8,+0.2,+0.3,5.4,1.87,1.01,0.05,0.72,34.6,18.7,0.97,13.3,3.32,13.3,2.43,9.73,1.46,+0.22,43.06
