ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2528,2021Q1,-,-,23.8,23.3,+0.1,+0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2528,2020Q4,-,-,23.7,24.1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2528,2020Q3,27.7,17,23.7,22.7,+2.65,+12.6,0,0,-0.86,0,-0.86,-36.5,-136051,-576,-136627,-3.1,-12.4,-0.76,-3.04,-0.31,-0.4,9.87
3,2528,2020Q2,27.7,17,21.05,19.8,+3.65,+21,0,0,-0.99,-0.02,-1.01,-36.5,-157346,-3308,-160651,-3.57,-14.3,-0.99,-3.97,-0.36,-0.2,10.04
4,2528,2020Q1,27.7,21,17.4,19.5,-3.4,-16.3,0,0,-0.69,0,-0.69,-36.5,-109289,363,-108925,-2.35,-9.41,-0.75,-2.99,-0.25,-0.17,10.41
5,2528,2019Q4,27.7,26,20.8,20.7,+0.05,+0.2,0,0,-0.61,0.02,-0.6,-36.5,-97283,2676,-94606,-2,-7.99,-0.69,-2.75,-0.24,-0.12,10.66
6,2528,2019Q3,27.7,40,20.75,17.6,+4.45,+27.3,-0.05,0,-0.38,0.6,0.23,-,-,-,-,0.83,3.33,0.28,1.13,0.09,+0.15,10.87
7,2528,2019Q2,23.5,23,16.3,15.6,+2.1,+14.8,0.03,0,-0.3,0.14,-0.4,4.37,-873,419,-1154,-1.62,-6.46,-0.56,-2.23,-0.16,+0.05,10.33
8,2528,2019Q1,23.5,28,14.2,13.8,+0.6,+4.4,0.03,0.01,-0.16,-0.02,-0.18,41.1,-589,-56.3,-649,-0.71,-2.85,-0.27,-1.09,-0.08,-0.02,10.5
9,2528,2018Q4,23.5,28,13.6,13.6,+0.25,+1.9,0,0,-0.21,0,-0.21,66.4,-7289,-35.6,-7324,-0.86,-3.42,-0.36,-1.42,-0.12,+1.17,10.58
