ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1307,2021Q1,-,-,19.85,20.9,-2.8,-12.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1307,2020Q4,-,-,22.65,21.8,+2.25,+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1307,2020Q3,39.8,51,20.4,21.2,-1.1,-5.1,20.5,5.1,2.03,-0.45,1,24.9,9.93,-2.21,4.87,1.27,5.07,0.66,2.64,0.25,-0.11,19.78
3,1307,2020Q2,39.8,38,21.5,22.3,+4.4,+25.7,14.7,1.99,-0.92,-0.17,-0.79,13.6,-6.23,-1.16,-5.35,-0.99,-3.95,-0.52,-2.07,-0.19,-0.44,19.76
4,1307,2020Q1,39.8,47,17.1,21,-6.55,-27.7,26.6,6.12,1.68,-0.03,1.03,23,6.33,-0.1,3.89,1.26,5.05,0.67,2.69,0.26,+0.01,20.3
5,1307,2019Q4,39.8,49,23.65,24,-0.65,-2.7,25.3,6.53,1.88,-0.6,0.87,25.8,7.41,-2.35,3.43,1.04,4.17,0.57,2.28,0.22,+0.05,20.77
6,1307,2019Q3,39.8,49,24.3,23.4,-0.3,-1.2,27.5,6.38,1.99,0.13,1.43,23.2,7.26,0.47,5.2,1.71,6.83,0.95,3.8,0.36,+0.18,21.13
7,1307,2019Q2,39.8,49,24.6,24.1,+1.55,+6.7,23.6,5.46,1.26,0.22,1,23.1,5.32,0.91,4.24,1.2,4.81,0.68,2.71,0.25,+0.1,20.87
8,1307,2019Q1,39.8,49,23.05,24.5,-0.75,-3.2,26.3,5.3,1.38,0.15,1.01,20.2,5.26,0.55,3.83,1.21,4.85,0.69,2.75,0.25,-0.01,21.05
9,1307,2018Q4,39.8,47,23.8,23.3,-3.3,-12.2,24.2,5.01,1.16,-0.31,0.66,20.7,4.79,-1.28,2.74,0.82,3.26,0.46,1.83,0.17,-0.1,20.65
10,1307,2018Q3,39.8,45,27.1,28,-2.95,-9.8,26.1,4.63,0.93,-0.07,0.72,17.8,3.56,-0.26,2.77,0.9,3.58,0.5,1.99,0.18,-0.34,20.33
11,1307,2018Q2,39.8,47,30.05,31.1,-2.45,-7.5,20.7,4.1,0.15,0.67,0.61,19.8,0.72,3.21,2.94,0.74,2.97,0.42,1.67,0.15,-0.48,20.23
12,1307,2018Q1,39.8,45,32.5,33.2,-1.4,-4.1,23.9,5.54,1.57,-0.26,1.03,23.2,6.57,-1.08,4.33,1.23,4.93,0.71,2.86,0.26,-0.58,21.01
13,1307,2017Q4,39.8,49,33.9,34.5,-1.35,-3.8,22,5.3,1.53,-0.11,1.09,24.1,6.93,-0.52,4.94,1.3,5.19,0.74,2.95,0.27,-0.5,21.07
