ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2355,2021Q1,-,-,32.45,35,+0.75,+2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2355,2020Q4,-,-,31.7,30.1,+2.65,+9.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2355,2020Q3,39.7,39,29.05,26.4,+2.6,+9.8,38.8,2.13,0.12,0.38,0.27,5.5,0.3,0.98,0.71,0.18,0.73,0.13,0.51,0.07,-0.73,37.98
3,2355,2020Q2,39.7,30,26.45,24.6,+5.65,+27.2,30.7,0.64,-1.16,0.3,-1.07,2.08,-3.77,0.98,-3.48,-0.7,-2.78,-0.48,-1.93,-0.26,-0.55,37.78
4,2355,2020Q1,39.7,39,20.8,28.5,-11.15,-34.9,41.2,2.76,0.05,0.36,0.25,6.69,0.11,0.87,0.61,0.16,0.64,0.11,0.44,0.06,-0.05,39.33
5,2355,2019Q4,39.7,41,31.95,31.1,+0.3,+0.9,43.6,3.66,0.93,0.35,1.84,8.41,2.13,0.79,4.21,1.17,4.67,0.79,3.18,0.46,+0.05,39.59
6,2355,2019Q3,39.7,43,31.65,32.7,-3.1,-8.9,43.3,3.28,1.07,3.52,3.16,7.59,2.46,8.14,7.31,2.02,8.1,1.37,5.48,0.8,-0.41,39.4
7,2355,2019Q2,39.7,41,34.75,35.9,-3.35,-8.8,45,3.65,0.83,0.99,1.18,8.1,1.84,2.2,2.62,0.76,3.02,0.51,2.04,0.29,+1.92,39.12
8,2355,2019Q1,39.7,43,38.1,39.6,+2.05,+5.7,46.6,3.35,0.16,0.49,0.43,7.19,0.34,1.04,0.91,0.27,1.09,0.18,0.73,0.11,-0.31,39.37
9,2355,2018Q4,39.7,39,36.05,36.4,-1.6,-4.2,44.2,3.88,1.25,-0.05,1.63,8.79,2.83,-0.11,3.68,1.06,4.23,0.7,2.8,0.41,-0.19,38.86
