ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1447,2021Q1,-,-,7.88,8.38,-1.14,-12.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1447,2020Q4,-,-,9.02,8.11,+2.37,+35.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1447,2020Q3,91.4,30,6.65,6.59,+0.04,+0.6,35.6,0.63,-0.79,-0.52,-0.98,1.77,-2.21,-1.45,-2.78,-1.03,-4.12,-0.56,-2.23,-0.11,-0.11,11.1
3,1447,2020Q2,91.4,30,6.61,6.03,+1.4,+26.9,20.6,-0.14,-1.36,-1.33,-2.14,-0.66,-6.62,-6.46,-10.5,-2.34,-9.37,-1.25,-4.98,-0.25,-0.27,10.45
4,1447,2020Q1,91.4,28,5.21,6.31,-1.78,-25.5,28.9,-0.74,-2.35,0.66,-1.38,-2.56,-8.14,2.27,-4.85,-1.46,-5.84,-0.79,-3.17,-0.16,-0.3,10.47
5,1447,2019Q4,91.4,30,6.99,6.98,0,0,32.8,-0.18,-1.8,-3.22,-3.92,-0.54,-5.49,-9.79,-12.6,-4.05,-16.2,-2.23,-8.92,-0.46,-0.11,11.26
6,1447,2019Q3,91.4,38,6.99,7.11,-0.32,-4.4,35.4,1.63,-0.2,0.22,0.04,4.6,-0.56,0.63,0.09,0.03,0.12,0.02,0.06,0,-0.11,11.7
7,1447,2019Q2,91.4,36,7.31,7.45,-0.45,-5.8,39.3,-0.19,-1.88,2.25,0.17,-0.47,-4.78,5.73,1.13,0.42,1.68,0.24,0.95,0.02,-0.42,11.81
8,1447,2019Q1,91.4,36,7.76,7.82,-0.15,-1.9,38.3,2.51,0.78,0.71,1.22,6.57,2.04,1.85,3.17,1.14,4.56,0.65,2.61,0.14,+0.16,12.1
9,1447,2018Q4,91.4,28,7.91,8.24,-1.52,-16.1,35.9,-3.49,-5,1.29,-2.98,-9.73,-14,3.59,-8.35,-2.76,-11,-1.5,-6.02,-0.35,-0.48,11.9
10,1447,2018Q3,91.4,43,9.43,8.66,+1.31,+16.1,45.6,1.94,0.1,1.14,0.94,4.25,0.22,2.51,2.62,1.08,4.31,0.59,2.36,0.11,+0.06,12.55
11,1447,2018Q2,91.4,45,8.12,8.29,+0.19,+2.4,46.5,2.56,0.72,4.11,3.85,5.5,1.54,8.82,8.27,3.54,14.2,1.93,7.72,0.44,+0.66,12.31
12,1447,2018Q1,91.4,30,7.93,8.39,-1.19,-13,48,2.35,0.58,-1.22,-0.18,4.89,1.2,-2.54,-0.38,-0.17,-0.68,-0.09,-0.36,-0.02,+0.15,11.94
13,1447,2017Q4,91.4,40,9.12,8.69,+0.75,+9,45.5,4.15,2.19,-0.84,1.13,9.13,4.81,-1.85,2.49,1.06,4.24,0.51,2.05,0.13,-0.14,12.07
14,1447,2017Q3,91.4,32,8.37,8.29,+0.05,+0.6,41.1,2.16,0.41,0.03,0.42,5.25,1,0.08,1.03,0.41,1.66,0.18,0.74,0.05,+0.27,11.7
15,1447,2017Q2,91.4,26,8.32,7.82,+0.22,+2.7,34.9,-1.3,-2.98,0.62,-1.95,-3.72,-8.54,1.78,-5.65,-1.95,-7.78,-0.87,-3.49,-0.22,-0.3,11.3
16,1447,2017Q1,91.4,30,8.1,8.61,-0.03,-0.4,44.4,3.87,2.19,-4.12,-1.45,8.73,4.93,-9.29,-3.26,-1.41,-5.62,-0.64,-2.57,-0.17,+0.05,11.52
17,1447,2016Q4,91.4,36,8.13,7.56,+0.48,+6.3,38.9,2.69,0.9,1.94,2.28,6.93,2.31,4.98,5.87,2.22,8.89,1.02,4.09,0.27,+0.33,11.69
18,1447,2016Q3,91.4,28,7.65,7.56,+0.74,+10.7,35.5,0.98,-0.75,-1.25,-1.89,2.75,-2.1,-3.52,-4.66,-1.61,-6.44,-0.75,-2.99,-0.22,-0.29,11.45
19,1447,2016Q2,91.4,36,6.91,7.47,-1.39,-16.7,36.5,2.57,0.94,0.1,0.67,7.04,2.59,0.26,1.81,0.63,2.53,0.3,1.21,0.08,-0.09,11.7
