ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2547,2021Q1,-,-,11.3,11.3,-0.75,-6.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2547,2020Q4,-,-,12.05,11.1,+2,+19.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2547,2020Q3,90,43,10.05,10.3,-0.25,-2.4,21.4,9.19,3.72,-0.27,2.15,42.9,17.4,-1.26,11,2.01,8.05,0.41,1.66,0.24,-0.29,12.61
3,2547,2020Q2,91.2,34,10.3,9.94,+1.34,+15,13.6,5.29,-0.28,1.7,0.77,38.8,-2.02,12.4,5.96,0.68,2.73,0.14,0.57,0.08,+0.26,12.37
4,2547,2020Q1,91.2,30,8.96,10,-2.69,-23.1,14.1,6.1,0.95,-0.37,-0.19,43.2,6.74,-2.61,-1.05,-0.12,-0.48,-0.03,-0.11,-0.02,-0.03,12.86
5,2547,2019Q4,91.2,32,11.65,11.9,-0.1,-0.9,16.8,4.92,-2.06,3.04,0.67,29.4,-12.3,18.1,4.67,0.64,2.56,0.14,0.56,0.07,+0.38,12.87
6,2547,2019Q3,91.2,53,11.75,12.6,-1.85,-13.6,19.6,11.9,7.13,-0.19,4.91,60.8,36.4,-0.98,26,4.25,17,0.92,3.69,0.53,-2.19,12.79
7,2547,2019Q2,89.4,26,13.6,13.5,-1.25,-8.4,12.9,4.99,-0.32,-0.55,-1.64,38.5,-2.45,-4.23,-11.7,-1.25,-5,-0.28,-1.13,-0.18,-1.27,12.5
8,2547,2019Q1,89.4,36,14.85,14.7,+1.1,+8,14,6.09,1.36,-0.38,0.13,43.5,9.75,-2.75,2.27,0.25,1.01,0.06,0.25,0.01,-0.2,13.48
9,2547,2018Q4,89.4,26,13.75,15.7,-4.2,-23.4,30.7,6.14,-0.21,-1.56,-2.76,20,-0.68,-5.08,-8.63,-2.08,-8.34,-0.51,-2.05,-0.31,-1.04,13.46
10,2547,2018Q3,89.4,51,17.95,14.5,+6.75,+60.3,164,36,26.8,-0.8,24.8,22,16.3,-0.49,15.2,21.6,86.3,4.18,16.7,2.72,+3.12,13.77
11,2547,2018Q2,89.4,43,11.2,11.1,-0.1,-0.9,85.9,19.6,12.4,-1.79,9.77,22.8,14.4,-2.08,11.6,10.1,40.2,1.42,5.68,1.09,+1.44,11
12,2547,2018Q1,89.4,34,11.3,12,-1.4,-11,38.6,10.5,3.95,-1.2,1.9,27.2,10.2,-3.1,5.57,2.3,9.2,0.29,1.17,0.21,+1.03,9.9
13,2547,2017Q4,89.4,36,12.7,13.3,-0.4,-3.1,92.3,21.3,8.11,-0.89,6.48,23.1,8.79,-0.96,7.14,7.59,30.4,0.85,3.41,0.73,+1.31,9.63
14,2547,2017Q3,89.4,23,13.1,13.3,-1.15,-8.1,27.7,7.61,-1.99,-1.31,-3.61,27.5,-7.17,-4.71,-12.5,-4.2,-16.8,-0.43,-1.71,-0.4,+0.59,8.57
15,2547,2017Q2,89.4,26,14.25,13.6,+3,+26.7,12,5.63,-1.48,-0.58,-3.16,47,-12.4,-4.87,-25.4,-3.54,-14.2,-0.38,-1.52,-0.35,+3.35,8.98
16,2547,2017Q1,89.4,26,11.25,10.1,+1.88,+20.1,10.1,6.16,-5.92,-0.63,-7.3,60.8,-58.5,-6.2,-70.9,-7.88,-31.5,-0.93,-3.71,-0.82,-0.54,9.33
