ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1525,2021Q1,-,-,67,69.9,-1.2,-1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1525,2020Q4,-,-,68.2,66.4,+3.1,+4.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1525,2020Q3,7.34,53,65.1,56.5,+17.4,+36.5,2.69,0.22,0.02,1.18,0.94,8.26,0.64,43.9,34.9,2.32,9.26,1.87,7.49,1.28,+0.22,56.28
3,1525,2020Q2,7.34,49,47.7,45.5,+6.75,+16.5,2.51,0.24,0.05,0.99,0.92,9.51,1.91,39.5,36.7,2.29,9.16,1.87,7.47,1.25,+1.04,54.01
4,1525,2020Q1,7.34,38,40.95,48.8,-15.25,-27.1,2.08,0.14,-0.08,0.34,0.15,6.59,-3.91,16.3,7.29,0.37,1.48,0.3,1.22,0.21,-1.22,55.51
5,1525,2019Q4,7.34,51,56.2,55.4,0,0,3.33,0.34,0.08,1.01,0.91,10.1,2.47,30.4,27.4,2.24,8.95,1.84,7.35,1.25,-0.87,55.98
6,1525,2019Q3,7.34,49,56.2,56.8,+0.2,+0.4,2.25,0.1,-0.05,1,0.78,4.24,-2.36,44.5,34.7,1.9,7.61,1.55,6.2,1.06,-0.24,55.33
7,1525,2019Q2,7.34,40,56,61.8,-12.5,-18.2,3.32,0.39,0.14,0.86,0.16,11.9,4.15,26,4.7,0.37,1.48,0.3,1.2,0.21,-1.11,56.37
8,1525,2019Q1,7.34,51,68.5,62.4,+12.7,+22.8,3.52,0.39,0.13,1.04,1.05,11,3.6,29.6,29.8,2.49,9.96,2.06,8.22,1.43,0,58.76
9,1525,2018Q4,7.34,60,55.8,55.2,-8.3,-12.9,4.07,0.46,0.19,1.52,1.56,11.3,4.71,37.4,38.3,3.87,15.5,3.18,12.7,2.12,+0.42,56.04
10,1525,2018Q3,7.34,53,64.1,68.2,-9.9,-13.4,3.02,0.26,0.01,1.03,0.96,8.61,0.29,34,31.6,2.41,9.63,1.94,7.77,1.3,-0.67,53.71
11,1525,2018Q2,7.34,49,74,79.3,-4.8,-6.1,3.5,0.37,0.12,1.29,0.97,10.5,3.45,36.8,27.8,2.39,9.56,1.94,7.75,1.32,-0.56,54.42
12,1525,2018Q1,7.34,53,78.8,85.3,-13.5,-14.6,2.78,0.27,0.03,1.2,1.05,9.8,1.24,43,37.6,2.61,10.4,2.14,8.55,1.43,-0.39,56.3
13,1525,2017Q4,7.34,57,92.3,99.8,-9.7,-9.5,3.02,0.32,0.06,1.5,1.25,10.6,2.07,49.7,41.4,3.26,13.1,2.65,10.6,1.7,-0.22,52.96
14,1525,2017Q3,7.34,55,102,111,-12.5,-10.9,2.72,0.19,-0.04,1.54,1.44,7.16,-1.49,56.5,53.1,3.95,15.8,3.13,12.5,1.97,+0.19,51.12
15,1525,2017Q2,7.34,53,114.5,112,+8,+7.5,3.29,0.28,0.05,1.71,1.38,8.57,1.57,51.9,42,3.9,15.6,3.08,12.3,1.88,+0.16,48.46
16,1525,2017Q1,7.34,57,106.5,109,-5.5,-4.9,2.67,0.25,0.01,1.29,1.33,9.48,0.37,48.5,49.9,3.77,15.1,3.04,12.2,1.82,-0.08,48.04
17,1525,2016Q4,7.34,55,112,117,-17.5,-13.5,3.11,0.25,-0.02,2.17,1.41,8.05,-0.75,69.8,45.3,4.01,16,3.24,12.9,1.92,-0.47,48.39
18,1525,2016Q3,7.34,57,129.5,130,+9.5,+7.9,2.93,0.27,0.02,1.29,1.31,9.09,0.62,44,44.7,3.79,15.1,3.01,12,1.78,+0.49,47.29
19,1525,2016Q2,6.92,57,120,125,+16,+15.4,3.29,0.37,0.13,1.39,1.26,11.2,3.87,42.3,38.5,3.64,14.6,2.92,11.7,1.72,+0.48,49.75
20,1525,2016Q1,6.92,57,104,88.3,+26.8,+34.7,2.62,0.27,0.04,1.28,1.31,10.3,1.58,48.8,50.1,3.81,15.2,3.1,12.4,1.9,+0.59,50.57
21,1525,2015Q4,6.92,60,77.2,82.2,+12.1,+18.6,2.92,0.34,0.09,1.66,1.66,11.7,3.19,56.9,56.8,4.93,19.7,4,16,2.39,+1.14,48.91
22,1525,2015Q3,6.92,55,65.1,66,-12.4,-16,3.01,0.29,0.06,0.95,0.95,9.7,1.89,31.5,31.4,2.93,11.7,2.33,9.32,1.29,+0.08,48.19
23,1525,2015Q2,6.92,53,77.5,76.5,+16.2,+26.4,3.23,0.38,0.15,0.96,0.86,11.8,4.6,29.7,26.6,2.74,11,2.19,8.75,1.24,+0.14,44.91
24,1525,2015Q1,6.92,55,61.3,61.5,-0.7,-1.1,2.87,0.29,0.05,0.88,0.91,10.3,1.91,30.7,31.7,2.9,11.6,2.37,9.47,1.31,+0.26,45.67
25,1525,2014Q4,6.92,53,62,60.8,-4.8,-7.2,3.46,0.46,0.15,0.81,0.87,13.4,4.37,23.3,25,2.87,11.5,2.31,9.24,1.25,+0.02,44.85
26,1525,2014Q3,6.92,51,66.8,69.5,-12.7,-16,2.98,0.39,0.07,0.79,0.84,12.9,2.46,26.4,28.1,2.93,11.7,2.31,9.24,1.21,-0.2,42.31
27,1525,2014Q2,6.92,49,79.5,74.5,+3.8,+5,2.97,0.32,0.08,0.86,0.76,10.7,2.56,29.1,25.7,2.7,10.8,2.14,8.55,1.1,+0.16,40.22
28,1525,2014Q1,6.92,51,75.7,85.1,-17.4,-18.7,2.44,0.16,-0.07,0.88,0.73,6.73,-3.02,36,29.8,2.58,10.3,2.08,8.32,1.05,+0.34,41.3
29,1525,2013Q4,6.92,51,93.1,60.2,+49.4,+113,3.65,0.43,0.12,1.08,0.85,11.8,3.24,29.7,23.4,3.12,12.5,2.52,10.1,1.23,+0.27,40.4
30,1525,2013Q3,6.92,60,43.7,40.9,+5.45,+14.2,3.34,0.36,0.13,0.9,0.98,10.9,4.05,27,29.4,3.71,14.9,2.89,11.6,1.41,+0.45,38.61
31,1525,2013Q2,6.92,47,38.25,42.1,-8.75,-18.6,2.85,0.33,0.11,0.74,0.65,11.6,3.95,26.1,22.8,2.5,9.99,1.93,7.72,0.94,-0.39,37.56
32,1525,2013Q1,6.92,45,47,46.4,+1,+2.2,2.43,0.16,-0.06,0.61,0.49,6.43,-2.4,25,20.2,1.92,7.67,1.49,5.95,0.71,-0.52,37.69
33,1525,2012Q4,6.92,49,46,47.2,-4.8,-9.4,3.19,0.37,0.12,0.58,0.66,11.7,3.84,18.2,20.7,2.69,10.7,2.04,8.16,0.96,-0.5,36.54
34,1525,2012Q3,6.92,49,50.8,48.1,+5.4,+11.9,3.79,0.49,0.21,0.51,0.66,13,5.41,13.3,17.4,2.75,11,2.04,8.18,0.96,-0.25,35.44
