ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1776,2021Q1,-,-,16,16.5,-0.6,-3.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1776,2020Q4,-,-,16.6,15.9,+1,+6.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1776,2020Q3,7.03,47,15.6,16.6,-1.55,-9,3.33,0.72,0.28,0.03,0.17,21.7,8.38,0.82,6.59,2.08,8.32,1.22,4.89,0.24,+0.05,13.59
3,1776,2020Q2,7.04,38,17.15,17.2,-0.65,-3.7,2.66,0.45,-0.05,0.01,-0.02,16.8,-2.06,0.42,-1.16,-0.29,-1.15,-0.17,-0.69,-0.03,-0.4,13.29
4,1776,2020Q1,7,43,17.8,17,+1.8,+11.3,3.78,0.77,0.26,-0.01,0.1,20.5,6.75,-0.34,3.72,1.26,5.03,0.76,3.02,0.14,+0.05,14.31
5,1776,2019Q4,7,45,16,14.9,+1,+6.7,4.11,0.81,0.24,0.03,0.15,19.7,5.92,0.65,4.88,1.81,7.23,1.09,4.34,0.21,+0.38,14.27
6,1776,2019Q3,7,43,15,15.6,-0.95,-6,3.78,0.69,0.21,-0.01,0.13,18.2,5.53,-0.15,4.62,1.58,6.32,0.94,3.74,0.19,+0.28,14.23
7,1776,2019Q2,6.96,45,15.95,16.5,-0.7,-4.2,4.2,0.81,0.23,0.11,0.25,19.4,5.41,2.66,6.81,2.54,10.2,1.51,6.04,0.37,+0.48,14.37
8,1776,2019Q1,6.96,43,16.65,16,+1.25,+8.1,4.05,0.68,0.1,0,0.06,16.8,2.55,-0.03,2.03,0.72,2.89,0.43,1.71,0.09,+0.21,14.89
9,1776,2018Q4,6.96,34,15.4,16.2,-4.1,-21,4.68,0.61,0.01,0.01,-0.12,13,0.24,0.28,-1.85,-0.77,-3.07,-0.43,-1.71,-0.17,-0.74,14.62
10,1776,2018Q3,6.96,30,19.5,20.8,-2.45,-11.2,4.84,0.53,0.02,-0.02,-0.06,10.9,0.38,-0.34,-0.5,-0.21,-0.84,-0.12,-0.46,-0.09,-0.25,14.72
11,1776,2018Q2,6.96,30,21.95,21.1,+0.95,+4.5,5.04,0.45,-0.12,0.03,-0.08,8.85,-2.46,0.69,-1.23,-0.51,-2.03,-0.29,-1.18,-0.11,-0.7,15.13
12,1776,2018Q1,6.96,30,21,21,0,0,4.63,0.58,-0.05,0,-0.08,12.6,-1.02,0,-1.57,-0.57,-2.27,-0.34,-1.36,-0.12,-0.14,16.73
13,1776,2017Q4,6.96,47,21,21.1,+0.05,+0.2,6.01,0.88,0.22,0.25,0.4,14.6,3.61,4.09,7.19,3.41,13.7,2.05,8.22,0.57,-0.08,16.76
14,1776,2017Q3,6.96,43,20.95,21,-1.75,-7.7,5.52,0.82,0.22,0.01,0.11,14.9,4.02,0.13,2.78,1.24,4.97,0.74,2.96,0.16,0,16.25
15,1776,2017Q2,6.96,47,22.7,22.6,-0.15,-0.7,4.8,0.64,0.01,0.66,0.41,13.4,0.15,13.7,9.16,3.48,13.9,2.12,8.46,0.59,+0.11,15.98
16,1776,2017Q1,6.96,43,22.85,21.9,+1.3,+6,4.87,0.85,0.19,-0.04,0.01,17.5,3.82,-0.83,1.41,0.52,2.09,0.33,1.32,0.02,-0.32,16.83
17,1776,2016Q4,6.96,51,21.55,21.5,-1.4,-6.1,5.3,1.2,0.38,0.22,0.44,22.7,7.08,4.15,9.55,3.88,15.5,2.47,9.88,0.65,+0.07,17.15
18,1776,2016Q3,6.96,45,22.95,23.3,-0.65,-2.8,4.64,1.08,0.32,-0.06,0.11,23.2,6.91,-1.33,3.56,1.28,5.1,0.79,3.15,0.16,-0.52,16.74
19,1776,2016Q2,6.96,49,23.6,24.6,+0.6,+2.6,4.71,1.03,0.29,0.14,0.32,21.9,6.23,2.91,7.73,2.87,11.5,1.71,6.83,0.48,-0.08,16.94
20,1776,2016Q1,6.14,47,-,-,-,-,4.45,1.18,0.34,0.01,0.21,26.6,7.66,0.15,5.96,2.16,8.64,1.26,5.06,0.34,+0.06,17.69
21,1776,2015Q4,6.14,47,-,-,-,-,6.02,1.49,0.67,-0.08,0.35,24.8,11.1,-1.41,7.87,3.92,15.7,2.2,8.8,0.58,-0.8,17.54
22,1776,2015Q3,6.14,45,-,-,-,-,5.92,1.34,0.41,0.19,0.42,22.6,6.87,3.26,8.31,4.24,17,2.31,9.22,0.68,0,-
23,1776,2015Q2,6.14,43,-,-,-,-,5.89,1.4,0.48,-0.01,0.34,23.7,8.23,-0.09,7.16,3.64,14.6,2.02,8.08,0.56,0,16.23
24,1776,2015Q1,6.14,40,-,-,-,-,5.07,1.01,0.23,0.04,0.17,20,4.51,0.77,4.14,1.76,7.02,0.98,3.91,0.28,-,-
25,1776,2014Q4,6.14,51,-,-,-,-,24.7,4.41,1.2,0.18,0.85,17.9,4.87,0.74,4.28,8.85,35.4,4.82,19.3,1.38,-,17.02
26,1776,2014Q3,-,41,-,-,-,-,5.92,1.34,0.41,0.19,0.42,22.6,6.87,3.26,8.31,-,-,-,-,0.68,-,-
27,1776,2014Q2,5.66,43,-,-,-,-,11,2.01,0.49,-0.03,0.32,18.2,4.47,-0.28,3.41,3.47,13.9,1.87,7.49,0.56,-,16.8
28,1776,2013Q4,5.66,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.32
29,1776,2013Q2,5.32,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.1
30,1776,2012Q4,5.32,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.08
31,1776,2012Q2,5.05,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.65
32,1776,2011Q4,5.05,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.75
