ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1225,2021Q1,-,-,32.9,35.1,-4.55,-12.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1225,2020Q4,-,-,37.45,32.6,+5.85,+18.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1225,2020Q3,21.9,47,31.6,34.8,-6.15,-16.3,25.1,2.93,1.46,0.11,0.86,11.7,5.82,0.43,3.9,2.79,11.2,1.32,5.26,0.39,-0.03,14.39
3,1225,2020Q2,21.9,38,37.75,37.2,+5.75,+18,24.6,2.22,0.82,0.11,0.64,9.04,3.35,0.46,2.84,1.94,7.76,0.93,3.71,0.29,-0.04,13.93
4,1225,2020Q1,21.9,40,32,32.6,-2.7,-7.8,25.2,2.4,0.99,0.09,0.78,9.51,3.92,0.36,3.45,2.36,9.43,1.13,4.53,0.36,0,15
5,1225,2019Q4,21.9,45,34.7,36.8,-4.8,-12.2,28.1,2.79,1.28,0.16,0.96,9.94,4.55,0.57,4.11,3.2,12.8,1.45,5.81,0.44,+0.06,14.66
6,1225,2019Q3,21.9,40,39.5,55.7,-35.5,-47.3,27.3,2.56,1.25,0.09,0.92,9.38,4.59,0.33,3.95,3.06,12.2,1.39,5.55,0.42,+0.35,14.36
7,1225,2019Q2,21.9,34,75,73.3,+7,+10.3,26.3,2.35,0.93,0.13,0.73,8.94,3.54,0.5,3.24,2.37,9.49,1.2,4.81,0.33,-0.01,14.06
8,1225,2019Q1,21.9,38,68,70.7,-9.8,-12.6,24.8,2.43,1,0.09,0.78,9.82,4.02,0.37,3.51,2.38,9.52,1.31,5.25,0.36,-0.02,14.91
9,1225,2018Q4,21.9,43,77.8,76,-8.2,-9.5,29,2.67,1.19,0.02,0.82,9.21,4.11,0.07,3.24,2.65,10.6,1.45,5.78,0.38,+0.36,14.49
10,1225,2018Q3,21.9,36,86,85.5,+1.2,+1.4,28.8,1.61,0.23,0.09,0.16,5.6,0.8,0.3,0.86,0.71,2.83,0.37,1.5,0.07,-0.34,14.08
