ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2399,2021Q1,-,-,16.05,15.4,-1.2,-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2399,2020Q4,-,-,17.25,16.1,+6.35,+58.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2399,2020Q3,17.8,57,10.9,10.4,+1.18,+12.1,6.87,0.73,-0.03,0.99,0.86,10.6,-0.48,14.4,12.6,4.18,16.7,3.26,13,0.49,+0.43,11.85
3,2399,2020Q2,17.8,51,9.72,9.53,+1.82,+23,4.04,0.46,-0.18,0.73,0.48,11.4,-4.36,18.1,11.8,2.22,8.88,1.68,6.71,0.26,+0.52,11.37
4,2399,2020Q1,17.8,38,7.9,10.1,-4.2,-34.7,4.16,0.47,-0.14,-0.1,-0.27,11.3,-3.32,-2.43,-5.84,-1.07,-4.26,-0.79,-3.16,-0.15,-0.17,10.98
5,2399,2019Q4,17.8,51,12.1,11.2,+1.55,+14.7,10.5,1.71,0.31,0.89,0.4,16.3,2.93,8.5,4.43,2.04,8.15,1.52,6.08,0.21,+0.91,11.23
6,2399,2019Q3,17.8,47,10.55,11.8,-2.45,-18.8,4.3,0.5,-0.15,0.19,0.11,11.7,-3.54,4.32,5.77,1.09,4.37,0.84,3.36,0.06,+1.25,11.04
7,2399,2019Q2,17.8,38,13,10.5,+2.1,+19.3,3.42,0.02,-0.63,0.07,-0.47,0.55,-18.3,2.02,-10.6,-1.58,-6.33,-1.24,-4.96,-0.26,-0.36,11.03
8,2399,2019Q1,17.8,43,10.9,9.96,+1.19,+12.3,5.87,0.63,-0.1,0.27,0.04,10.8,-1.78,4.65,1.86,0.47,1.9,0.36,1.46,0.02,-0.4,11.29
9,2399,2018Q4,17.8,34,9.71,10.1,-3.04,-23.8,5.5,-0.16,-1.16,0.04,-1.24,-2.92,-21.1,0.69,-20.9,-4.89,-19.6,-3.65,-14.6,-0.7,-0.67,11.17
