ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2706,21Q1,32,14.05,14.2,13.25,14.1,+0.05,+0.36,6.76,4.02,0.13,0.54,0.02,-0.2,0,-0.08,-0.28,2.7,-0.17,0.31,0,0,0
1,2706,20Q4,63,13,14.25,13,14.05,+1.05,+8.08,9.62,5.92,0.09,0.81,0.01,+0.81,0,-0.01,+0.8,2.7,-0.22,0.48,0,0,0
2,2706,20Q3,66,14.4,14.4,12.75,13,-1.2,-8.45,11.6,7.23,0.11,1,0.02,+0.03,0,-0.01,+0.02,2.6,+0.08,0.7,0,0,0
3,2706,20Q2,60,12.05,15,11.8,14.2,+2.1,+17.4,26.4,14.3,0.24,1.95,0.03,+0.06,0,-0.01,+0.04,2.6,+0.05,0.62,-0.04,0,0
4,2706,20Q1,56,15.8,15.9,10.85,12.1,-3.55,-22.7,32.3,10.2,0.18,1.45,0.03,-0.36,0,-0.02,-0.38,2.6,-0.29,0.57,+0.04,0.04,7.8
5,2706,19Q4,64,14.9,15.9,14.8,15.65,+0.65,+4.33,7.33,7.06,0.11,1.08,0.02,,,,,2.6,-0.07,0.87,0,0,0
6,2706,19Q3,63,15.9,16.3,14.5,15,-0.8,-5.06,11.4,14.7,0.23,2.28,0.04,-0.18,0,-0.02,-0.2,2.6,-0.74,0.94,-0.01,0,0
7,2706,19Q2,61,14.45,16.2,14.2,15.8,+1.45,+10.1,13.9,17.7,0.29,2.71,0.04,+0.51,0,+0.02,+0.53,2.7,+0.96,1.68,+0.01,0.01,0.7
8,2706,19Q1,54,14.25,14.6,13.95,14.35,+0.1,+0.7,4.56,4.64,0.09,0.66,0.01,-0.27,0,0,-0.27,2.6,-0.09,0.72,0,0,0
9,2706,18Q4,65,14.4,14.55,13.5,14.25,-0.1,-0.7,7.32,7.43,0.11,1.04,0.02,,,,,2.6,+0.06,0.82,0,0,0
10,2706,18Q3,64,14.9,15.2,14.05,14.35,-0.55,-3.69,7.72,6.97,0.11,1.02,0.02,-0.03,0,0,-0.02,2.7,-0.2,0.75,0,0,0
11,2706,18Q2,60,15.2,15.4,14.75,14.9,-0.3,-1.97,4.28,6.65,0.11,0.99,0.02,+0.07,0,0,+0.07,2.7,+0.14,0.95,0,0,0
12,2706,18Q1,58,15.55,16.05,14.85,15.2,-0.35,-2.25,7.72,9.55,0.16,1.48,0.03,-0.07,0,0,-0.07,2.7,+0.1,0.8,0,0,0
13,2706,17Q4,62,15.65,15.7,15.35,15.55,-0.15,-0.96,2.23,7.86,0.13,1.22,0.02,-0.13,0,0,-0.13,2.7,+0.06,0.7,0,0,0
14,2706,17Q3,66,16.8,17.15,15.4,15.7,-1.1,-6.55,10.4,8.12,0.12,1.32,0.02,,,,,2.7,-0.09,0.64,0,0,0
15,2706,17Q2,61,17.5,17.5,16.65,16.8,-0.7,-4,4.86,12.3,0.2,2.1,0.03,,,,,2.8,-0.32,0.73,0,0,0
16,2706,17Q1,57,16.3,17.55,16.2,17.5,+1.2,+7.36,8.28,13.8,0.24,2.3,0.04,0,0,0,0,2.8,-0.5,1.04,0,0,0
17,2706,16Q4,64,16.6,16.8,15.85,16.3,-0.35,-2.1,5.71,11,0.17,1.79,0.03,-1.26,0,0,-1.26,2.8,-1.59,1.55,0,0,0
18,2706,16Q3,62,18.25,18.8,16.45,16.65,-1.6,-8.77,12.9,22.6,0.37,4.33,0.07,-0.29,0,0,-0.29,3.1,-0.08,3.14,0,0,0
19,2706,16Q2,61,18.8,19.3,17.45,18.25,-0.4,-2.14,9.92,6.51,0.11,1.22,0.02,-0.21,-0.01,0,-0.23,3.2,-0.5,3.22,0,0,0
20,2706,16Q1,57,18.85,19.45,18.1,18.65,-0.15,-0.8,7.18,8.9,0.16,1.67,0.03,-0.1,0,-0.01,-0.12,3.2,+0.12,3.72,0,0,0
21,2706,15Q4,65,19.15,20.1,18.3,18.8,-0.3,-1.57,9.42,8.27,0.13,1.58,0.02,+0.07,-0.09,0,-0.02,3.2,+0.74,3.6,0,0,0
22,2706,15Q3,63,20.95,22,18,19.1,-1.8,-8.61,19.1,11.4,0.18,2.29,0.04,-0.75,-0.05,0,-0.79,3.2,+0.46,2.86,0,0,0
