ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1611,2021Q1,-,-,12.35,13.2,-1.6,-11.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1611,2020Q4,-,-,13.95,11.5,+2.8,+25.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1611,2020Q3,32.3,49,11.15,11.3,-0.15,-1.3,5.15,1.46,0.21,0.02,0.23,28.3,3.99,0.4,4.52,0.54,2.15,0.36,1.43,0.07,+0.14,12.91
3,1611,2020Q2,35.9,49,11.3,12.7,+0.1,+0.9,5.08,1.39,0.26,0.14,0.26,27.4,5.09,2.79,5.08,0.55,2.21,0.38,1.51,0.07,+0.06,12.55
4,1611,2020Q1,35.9,45,11.2,11.7,+0.1,+0.9,5.7,1.57,0.39,-0.22,0.17,27.6,6.86,-3.92,2.92,0.34,1.38,0.26,1.02,0.05,-0.06,13.41
5,1611,2019Q4,35.9,70,11.1,10.7,+2.14,+23.9,5.95,1.33,-0.98,8.84,7.41,22.3,-16.4,149,125,15.8,63.2,11.6,46.3,1.88,+1.53,13.58
6,1611,2019Q3,39.8,43,8.96,9.2,-0.34,-3.7,5.88,1.77,0.54,-0.79,-0.26,30.1,9.27,-13.5,-4.41,-0.58,-2.31,-0.4,-1.6,-0.07,+0.01,11.3
7,1611,2019Q2,39.8,45,9.3,9.8,-0.66,-6.6,5.98,1.56,0.09,-0.03,0.05,26.1,1.42,-0.48,0.91,0.12,0.48,0.09,0.36,0.01,+0.11,11.24
8,1611,2019Q1,39.8,51,9.96,9.58,+0.87,+9.6,5.74,1.59,0.2,0.23,0.43,27.7,3.45,3.94,7.41,0.94,3.75,0.77,3.09,0.11,+0.11,11.44
9,1611,2018Q4,39.8,55,9.09,9.09,-0.68,-7,5.78,1.59,0.04,1.35,1.39,27.4,0.76,23.3,24,3.09,12.4,2.48,9.91,0.35,-1.76,11.36
10,1611,2018Q3,39.8,38,9.77,10.1,-2.13,-17.9,5.26,1.23,-0.39,0.07,-0.33,23.4,-7.39,1.37,-6.33,-0.75,-2.99,-0.56,-2.26,-0.08,+0.35,11.15
11,1611,2018Q2,39.8,40,11.9,12.1,+0.95,+8.7,5.9,1.39,-0.32,0.04,-0.38,23.6,-5.42,0.71,-7.73,-0.97,-3.87,-0.74,-2.95,-0.1,+0.06,11.21
12,1611,2018Q1,39.8,38,10.95,10.2,+0.98,+9.8,6.57,1.19,-0.46,-0.09,0,18.1,-6.93,-1.37,-3.87,-0.51,-2.04,-0.38,-1.51,0,-0.03,12.36
13,1611,2017Q4,39.8,66,9.97,9.53,+0.74,+8,7.2,1.06,-1.42,10.3,8.42,14.7,-19.7,143,113,17.8,71.3,11.9,47.7,2.11,+4.07,12.41
14,1611,2017Q3,39.8,34,9.23,8.43,+1.26,+15.8,6.86,1.49,-0.31,-1.46,-1.7,21.7,-4.49,-21.3,-25.5,-4.2,-16.8,-2.69,-10.8,-0.43,-0.35,10.25
15,1611,2017Q2,39.8,38,7.97,7.93,-0.3,-3.6,6.36,1.09,-0.31,-0.38,-0.65,17.1,-4.94,-6.04,-10.3,-1.55,-6.2,-1,-4,-0.16,-0.06,10.52
