ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1103,21Q1,23,19.15,19.3,16.4,16.8,-2.25,-11.8,15.2,21.2,0.92,3.73,0.16,,,,,,,,,,
1,1103,20Q4,63,15.7,19.25,15.6,19.05,+3.35,+21.3,23.2,59.5,0.94,10.6,0.17,+3.9,+0.02,-1.36,+2.56,5.2,+2.13,4.39,-0.01,0,0.02
2,1103,20Q3,66,17.6,18.35,15.45,15.7,-1.95,-11,16.4,73.2,1.1,12.4,0.19,+0.9,-0.02,+0.64,+1.52,4.7,+0.25,2.26,+0.01,0.01,0.6
3,1103,20Q2,60,15.15,18.5,14.9,17.65,+2.5,+16.5,23.8,79.2,1.3,13.2,0.22,-0.27,-0.09,+0.59,+0.23,4.6,-0.12,2.01,-0.07,0,0.1
4,1103,20Q1,56,22.4,22.7,12.55,15.15,-7.2,-32.2,45.4,121,2.2,21.9,0.39,+1.27,+0.07,-1.18,+0.16,4.8,-0.89,2.13,-0.2,0.07,3.2
5,1103,19Q4,64,18.2,22.85,17.95,22.35,+4.1,+22.5,26.8,148,2.3,29.7,0.46,+4.05,+0.04,-0.15,+3.94,4.4,-0.67,3.04,+0.2,0.27,8.9
6,1103,19Q3,63,17.1,18.65,15.45,18.25,+1.15,+6.73,18.7,75.7,1.2,12.8,0.2,+3.66,-0.03,-0.41,+3.22,3.8,+0.62,3.7,+0.05,0.07,2
7,1103,19Q2,61,15.1,17.35,14.7,17.1,+1.9,+12.5,17.4,75.9,1.2,12.1,0.2,+2.81,-0.02,+0.94,+3.73,3.3,-1.43,3.09,0,0.02,0.8
8,1103,19Q1,54,13.65,15.5,13.45,15.2,+1.6,+11.8,15.1,46,0.85,6.57,0.12,+0.21,0,+0.24,+0.46,3,+0.65,4.51,+0.01,0.03,0.6
9,1103,18Q4,65,13.9,14.5,11.1,13.6,-0.3,-2.16,24.5,45.3,0.7,5.97,0.09,-1.83,-0.05,-0.52,-2.41,3.1,-3.01,3.86,0,0.01,0.3
10,1103,18Q3,64,12.85,15.65,12.55,13.9,+1.05,+8.17,24.1,78.8,1.2,11.4,0.18,-0.55,+0.4,+0.28,+0.12,3.2,+1.97,6.87,0,0.01,0.1
11,1103,18Q2,60,11.65,14.45,11.55,12.85,+1.2,+10.3,24.9,64.3,1.1,8.37,0.14,+0.33,0,+0.25,+0.58,3.2,-0.56,4.9,+0.01,0.01,0.3
12,1103,18Q1,58,13.35,14.3,10.8,11.65,-1.7,-12.7,26.2,49.1,0.85,6.25,0.11,+0.3,0,0,+0.3,3.2,+1.71,5.46,-0.04,0,0
13,1103,17Q4,62,12.5,13.55,11.95,13.35,+0.95,+7.66,12.9,32.8,0.53,4.1,0.07,-0.73,0,-0.01,-0.74,3.1,+0.56,3.75,0,0.04,1
14,1103,17Q3,66,10.8,12.9,10.45,12.4,+1.55,+14.3,22.6,43.6,0.66,5.11,0.08,,,,,3.2,-1.15,3.18,-0.09,0.04,1.2
15,1103,17Q2,61,11.1,11.75,9.95,10.85,-0.2,-1.81,16.3,39.5,0.65,4.31,0.07,-1.41,-0.43,-0.06,-1.9,3.1,-1.18,4.33,+0.1,0.13,3
16,1103,17Q1,57,8.71,12.25,8.6,11.05,+2.32,+26.6,41.8,67,1.2,7.35,0.13,-2.46,+0.43,+0.13,-1.9,3.2,-1.73,5.51,-0.01,0.03,0.6
17,1103,16Q4,64,8.99,9.15,8.4,8.73,-0.27,-3,8.33,22.7,0.36,2,0.03,,,,,3.5,+1.26,7.24,+0.02,0.04,0.6
18,1103,16Q3,62,8.36,9.17,8.35,9,+0.65,+7.78,9.82,14.5,0.23,1.29,0.02,-0.34,0,-0.08,-0.42,4.1,+1.56,5.98,+0.02,0.03,0.5
19,1103,16Q2,61,9.45,9.5,8.15,8.35,-1.09,-11.6,14.3,9.88,0.16,0.87,0.01,-1.11,0,-0.01,-1.12,4.1,-0.19,4.43,+0.01,0.01,0.2
20,1103,16Q1,57,9.54,9.78,8.81,9.44,-0.08,-0.84,10.2,13.1,0.23,1.22,0.02,+0.28,-1.86,-0.01,-1.59,2.8,+1.67,4.62,0,0,0
21,1103,15Q4,65,10.05,10.95,9.27,9.52,-0.53,-5.27,16.7,10.3,0.16,1.06,0.02,+0.51,-0.14,-0.19,+0.18,4.2,-0.13,2.94,0,0,0.1
22,1103,15Q3,63,12.05,12.25,7.97,10.05,-2,-16.6,35.5,17.2,0.27,1.78,0.03,-2.51,0,+0.18,-2.33,5.2,-1.15,3.07,-0.01,0,0.03
23,1103,15Q2,61,13.8,14.75,12,12.05,-1.75,-12.7,19.9,25.7,0.42,3.52,0.06,-0.49,-1.14,-0.03,-1.66,5.6,-1.25,4.22,-0.09,0.01,0.2
24,1103,15Q1,55,14.15,14.35,13.6,13.8,-0.35,-2.47,5.3,14.7,0.27,2.03,0.04,-1.13,-0.45,+0.05,-1.54,5.6,+0.06,5.48,+0.02,0.1,1.7
25,1103,14Q4,66,14.9,14.95,13.65,14.15,-0.7,-4.71,8.75,12.6,0.19,1.78,0.03,-1.69,0,-0.23,-1.93,5.8,-0.04,5.43,+0.07,0.07,1.3
26,1103,14Q3,64,16,16.2,14.75,14.85,-1.1,-6.9,9.09,30.4,0.47,4.67,0.07,+2.79,-0.16,+0.19,+2.81,6,-1.45,5.46,0,0,0.02
27,1103,14Q2,62,16.05,17.1,15.45,15.95,+0.05,+0.31,10.4,39,0.63,6.25,0.1,+0.93,-0.59,-0.2,+0.15,5.6,-0.85,6.92,-0.08,0.01,0.09
28,1103,14Q1,56,15.7,16.05,15,15.9,+0.2,+1.27,6.69,28.7,0.51,4.46,0.08,-0.36,-0.58,0,-0.93,5.7,-0.82,7.76,+0.01,0.09,1.2
29,1103,13Q4,65,14.5,16.5,14.25,15.7,+1.2,+8.28,15.5,74.4,1.1,11.6,0.18,+0.78,+4.42,0,+5.21,5.8,+1.58,8.59,+0.06,0.08,1
30,1103,13Q3,64,14.1,14.7,13.45,14.5,+0.25,+1.75,8.77,28.7,0.45,4.04,0.06,+1.37,+0.34,+0.23,+1.95,5.7,-1.19,7.01,0,0.02,0.4
31,1103,13Q2,61,13.15,14.75,12.8,14.25,+1.1,+8.37,14.8,39.9,0.65,5.59,0.09,-0.33,+0.02,-0.14,-0.45,5.5,+0.54,8.21,-0.04,0.02,0.3
32,1103,13Q1,56,13.9,14.35,13,13.15,-0.7,-5.05,9.75,21.3,0.38,2.93,0.05,,,,,4.6,-0.82,7.66,-0.03,0.06,0.8
33,1103,12Q4,65,14.7,15.7,12.85,13.85,-0.85,-5.78,19.4,45.1,0.69,6.48,0.1,+1.96,-0.04,+0.12,+2.04,4.9,-1.99,8.48,+0.06,0.1,1.1
34,1103,12Q3,64,13.6,15.45,13.15,14.7,+1.15,+8.49,17,40.7,0.64,5.69,0.09,+1.32,+0.1,+0.06,+1.49,4.7,+1.94,10.5,0,0.03,0.3
35,1103,12Q2,63,13.6,14.15,12.65,13.55,-0.05,-0.37,11,42.7,0.68,5.66,0.09,+0.45,+0.1,-0.18,+0.38,4.2,-3.25,8.53,-0.01,0.03,0.4
36,1103,12Q1,58,11.9,14.7,11.6,13.6,+1.75,+14.8,26.2,55.2,0.95,7.49,0.13,-0.66,-2.9,+0.1,-3.46,4.2,+0.94,11.8,+0.01,0.04,0.3
37,1103,11Q4,64,15.1,15.85,11.15,11.85,-3.4,-22.3,30.8,62.9,0.98,8.83,0.14,+0.94,-7.08,-0.39,-6.52,4.3,-1.9,10.8,-0.02,0.03,0.2
38,1103,11Q3,65,18.15,20.3,14.75,15.25,-2.85,-15.8,30.7,168,2.6,30.6,0.47,+0.76,-0.14,-0.99,-0.36,4.2,-1.78,12.7,-0.06,0.04,0.3
39,1103,11Q2,61,16.85,19,16.6,18.1,+1.3,+7.74,14.3,172,2.8,30.8,0.5,-0.48,+6.35,-1,+4.87,4,-2.99,14.5,+0.1,0.1,0.7
40,1103,11Q1,57,17.2,17.9,15.25,16.8,-0.4,-2.33,15.4,98.6,1.7,16.5,0.29,+0.2,-1.98,+2.21,+0.42,4.1,-1.95,17.5,-0.05,0,0
41,1103,10Q4,66,15.2,17.5,15,17.2,+2.05,+13.5,16.5,209,3.2,34.1,0.52,+2.1,+5.41,-0.1,+7.41,4.1,+0.6,19.5,+0.05,0.05,0.3
42,1103,10Q3,65,13.9,17.55,13.75,15.15,+1.25,+8.99,27.3,108,1.7,17,0.26,-1.03,-0.06,+0.16,-0.92,3.8,-0.23,18.9,-0.06,0,0.01
43,1103,10Q2,63,15.7,16.35,12.45,13.9,-1.75,-11.2,24.9,52.2,0.83,7.59,0.12,-0.88,-0.08,-0.07,-1.03,3.9,-1.57,19.1,+0.05,0.06,0.3
44,1103,10Q1,57,18.2,18.9,13.6,15.65,-2.45,-13.5,29.3,116,2,19.7,0.35,-0.96,0,-0.21,-1.17,4,+1.24,20.7,-0.07,0.01,0.06
45,1103,09Q4,66,17.1,20.5,16.2,18.1,+1.2,+7.1,25.4,234,3.6,42.6,0.65,-1.34,-0.04,-1.04,-2.41,4.2,+1.18,19.5,-0.01,0.08,0.4
46,1103,09Q3,65,15.1,17.75,14.85,16.9,+1.8,+11.9,19.2,173,2.7,28.3,0.44,-9.54,+0.16,+1.41,-7.98,4.4,+2.61,18.4,-0.12,0.09,0.5
47,1103,09Q2,63,13.75,19.05,13.65,15.1,+1.6,+11.8,40,277,4.4,46.6,0.74,-9.62,-0.41,-0.05,-10.1,5.7,+4.82,15.7,+0.18,0.21,1.3
48,1103,09Q1,57,13.2,14.8,10.8,13.5,+0.75,+5.88,31.4,99.5,1.7,12.8,0.22,+0.53,-0.34,-0.06,+0.13,7,+0.72,10.9,-0.13,0.03,0.3
49,1103,08Q4,65,13,14.4,8.07,12.75,-0.15,-1.16,49.1,135,2.1,16.7,0.26,-4.87,+0.29,-0.04,-4.62,6.9,-3.82,10.2,+0.12,0.16,1.6
50,1103,08Q3,64,21.1,23.1,12.65,12.9,-8.75,-40.4,48.3,94.7,1.5,18.2,0.28,-8.68,-3.25,-0.25,-12.2,7.4,-7.08,14,-0.01,0.05,0.3
