ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2360,2021Q1,-,-,206.5,198,+38.5,+22.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2360,2020Q4,-,-,168,157,+15,+9.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2360,2020Q3,42.1,49,153,160,+1.5,+1,41.6,20,7.09,0.37,5.83,48.2,17.1,0.9,14.2,3.93,15.7,2.21,8.86,1.4,+0.24,35.74
3,2360,2020Q2,42,51,151.5,137,+27,+21.7,38.3,18.6,7.71,0.06,5.84,48.7,20.1,0.16,15.6,4.16,16.6,2.3,9.21,1.4,+0.25,34.17
4,2360,2020Q1,42,53,124.5,142,-20.5,-14.1,33.7,17.5,5.48,0.59,4.71,51.8,16.3,1.76,14.4,3.38,13.5,1.91,7.63,1.13,+0.41,32.71
5,2360,2019Q4,41.9,51,145,143,-2,-1.4,44.8,20,7.18,1.11,6.04,44.6,16,2.49,13.9,4.28,17.1,2.46,9.86,1.46,+0.29,34.69
6,2360,2019Q3,41.9,51,147,148,+9,+6.5,34.1,16.5,5.63,0.29,4.8,48.4,16.5,0.85,14.4,3.47,13.9,1.94,7.75,1.16,-0.33,33.7
7,2360,2019Q2,41.7,53,138,140,-8.5,-5.8,32.8,16.2,4.89,0.67,4.75,49.3,14.9,2.04,14.6,3.29,13.2,1.96,7.85,1.15,-1.36,32.68
8,2360,2019Q1,41.7,53,146.5,131,+28.5,+24.2,27.4,13.2,2.89,0.72,2.96,48,10.6,2.62,10.8,1.99,7.97,1.28,5.11,0.72,-0.34,35.7
9,2360,2018Q4,41.7,55,118,121,-28.5,-19.5,39.2,17,5.06,0.6,4.78,43.4,12.9,1.53,12.3,3.33,13.3,2.08,8.31,1.17,-1.06,34.73
10,2360,2018Q3,41.4,55,146.5,166,-17.5,-10.7,39.1,17.9,7.62,0.06,6.12,45.9,19.5,0.14,15.8,4.43,17.7,2.51,10.1,1.49,-0.66,33.76
11,2360,2018Q2,41.3,66,164,162,-5,-3,56.3,24,12.1,1.86,10.2,42.6,21.5,3.31,18.2,7.38,29.5,4.3,17.2,2.51,+1.22,32.35
12,2360,2018Q1,41.2,60,169,165,+7,+4.3,34.7,15.6,5.6,0.17,4.31,45.1,16.2,0.48,12.2,3.06,12.2,1.93,7.71,1.06,+0.31,33.85
13,2360,2017Q4,41.2,68,162,150,+56.5,+53.6,52.1,22.7,10.5,0.27,8.88,43.6,20.2,0.53,17.1,6.9,27.6,4.08,16.3,2.23,+1.22,32.27
14,2360,2017Q3,40.8,68,105.5,99.4,+7.5,+7.7,39.3,19.8,9.81,0.8,8.66,50.4,25,2.05,22.1,7.31,29.2,4.25,17,2.15,+0.63,29.8
15,2360,2017Q2,40.5,60,98,93.1,+6.1,+6.6,29.8,14.5,5.43,0.89,5.17,48.6,18.2,2.99,17.1,4.39,17.5,2.77,11.1,1.29,+0.12,27.48
16,2360,2017Q1,39,51,91.9,88.3,+16.5,+21.9,27.8,13.7,4.68,-1.18,2.88,49.2,16.9,-4.25,10.1,2.48,9.93,1.55,6.19,0.75,-0.1,29.13
17,2360,2016Q4,39,57,75.4,78.9,-8.9,-10.6,27.8,13.1,3.87,0.55,3.82,47.2,13.9,1.97,13.9,3.66,14.6,2.1,8.41,1.01,+0.35,27.36
18,2360,2016Q3,38.3,60,84.3,81.6,+7.5,+9.8,35.6,16.4,7.33,-0.49,5.74,46.1,20.6,-1.38,15.9,5.75,23,3.2,12.8,1.52,+0.24,26.15
19,2360,2016Q2,38,60,76.8,74.3,+7.6,+11,26.8,13.2,5.09,0.35,4.43,49.3,19,1.32,16.3,4.52,18.1,2.58,10.3,1.17,+0.16,24.53
20,2360,2016Q1,37.9,53,69.2,67.1,+5.3,+8.3,26.1,11.5,3.84,-0.12,3.21,44.2,14.7,-0.46,11.7,3.15,12.6,1.88,7.51,0.85,+0.52,25.85
21,2360,2015Q4,37.9,55,63.9,61.1,+7.6,+13.5,25.6,11.5,3.06,0.11,2.5,44.8,11.9,0.44,9.12,2.47,9.88,1.46,5.85,0.66,-0.19,24.94
22,2360,2015Q3,37.9,55,56.3,59.8,-11.9,-17.4,25,11.4,3.67,2.11,4.82,45.5,14.7,8.43,19.1,5.25,21,3.01,12.1,1.28,-0.02,24.53
23,2360,2015Q2,37.9,60,68.2,70.8,-9.5,-12.2,27.1,11.4,4.17,0.29,3.81,42.1,15.4,1.06,13.7,4.08,16.3,2.42,9.68,1.01,+0.12,22.84
