ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1506,2021Q1,-,-,9.42,10.1,-1.38,-12.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1506,2020Q4,-,-,10.8,10.9,-0.95,-8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1506,2020Q3,16.3,26,11.75,11.8,+0.4,+3.5,2,0.1,-0.55,-0.03,-0.7,5.11,-27.3,-1.69,-29,-6.01,-24,-2.44,-9.78,-0.48,+0.38,5.48
3,1506,2020Q2,16.3,23,11.35,12.2,+1.55,+15.8,1.94,-0.06,-0.57,-1.18,-1.35,-2.87,-29.5,-60.6,-90.6,-20,-79.8,-7.04,-28.1,-0.98,-0.67,5.86
4,1506,2020Q1,12.3,21,9.8,12.4,-5.2,-34.7,2.5,0,-0.6,-0.3,-0.81,0.04,-23.9,-11.9,-36.6,-11,-44.2,-3.45,-13.8,-0.66,-0.46,5.68
5,1506,2019Q4,12.3,21,15,15.8,-0.1,-0.7,2.45,-0.16,-1,-0.76,-1.42,-6.64,-40.7,-31.2,-68.6,-17.4,-69.5,-5.89,-23.6,-1.15,-0.19,6.46
6,1506,2019Q3,12.3,26,15.1,15.8,-2.8,-15.6,3.03,0.27,-0.82,-0.29,-1.06,8.75,-26.9,-9.52,-38.4,-10.4,-41.5,-3.83,-15.3,-0.86,-1.01,7.66
7,1506,2019Q2,12.3,28,17.9,19.2,-2.75,-13.3,3.33,0.23,-0.52,0.01,-0.38,6.99,-15.6,0.2,-15.6,-4.27,-17.1,-1.65,-6.58,-0.31,-0.08,8.67
8,1506,2019Q1,12.3,30,20.65,20.7,-1.25,-5.7,2.94,0.39,-0.42,0.12,-0.24,13.4,-14.3,4.05,-10.3,-2.42,-9.69,-0.98,-3.91,-0.2,-0.3,9.02
9,1506,2018Q4,12.3,26,21.9,21.5,-1.4,-6,2.85,-0.32,-1.25,-0.19,-1.18,-11.3,-43.8,-6.61,-45.6,-10.1,-40.4,-4.43,-17.7,-0.96,-0.79,9.09
10,1506,2018Q3,12.3,38,23.3,21.2,+2.2,+10.4,2.93,0.36,-0.27,0.43,0.18,12.2,-9.09,14.5,5.52,1.23,4.93,0.57,2.29,0.15,+0.28,10.01
11,1506,2018Q2,12.3,28,21.1,21.2,-0.1,-0.5,3.05,0.33,-0.21,-0.13,-0.29,10.9,-6.97,-4.36,-10,-2.29,-9.17,-1.09,-4.37,-0.23,-0.23,10
12,1506,2018Q1,12.3,32,21.2,21.2,+0.05,+0.2,3.2,0.29,-0.34,0.44,0.12,8.95,-10.8,13.9,2.96,0.71,2.84,0.33,1.32,0.1,-0.08,10.24
13,1506,2017Q4,12.2,26,21.15,21.6,-1.15,-5.2,3.43,0.47,-0.23,-0.04,-0.21,13.7,-6.6,-1.26,-6.49,-1.68,-6.73,-0.76,-3.05,-0.17,-0.24,10
14,1506,2017Q3,12.2,26,22.3,21.6,-2.9,-11.5,3.21,0.55,-0.12,-0.04,-0.16,17,-3.88,-1.35,-4.95,-1.19,-4.77,-0.55,-2.21,-0.13,-0.14,10.12
15,1506,2017Q2,12.2,38,25.2,24.2,+2.2,+9.6,3.43,0.59,0.11,-0.08,0,17.3,3.11,-2.43,0.36,0.09,0.37,0.04,0.17,0,-0.03,10.17
16,1506,2017Q1,12.2,34,23,16.7,+8.45,+58.1,3.56,0.59,0.02,-0.23,0.22,16.6,0.47,-6.46,6.98,1.89,7.58,0.9,3.62,0.18,+0.13,10.03
17,1506,2016Q4,12.2,36,14.55,14.4,+0.2,+1.4,4.04,0.84,0.11,-0.04,0.09,20.7,2.76,-0.98,1.96,0.6,2.4,0.3,1.19,0.07,+0.05,10.02
18,1506,2016Q3,12.2,43,14.35,14.9,-0.95,-6.2,3.41,0.57,0.04,0.01,0.01,16.7,1.28,0.18,0.72,0.18,0.73,0.09,0.37,0.01,-0.17,10.14
19,1506,2016Q2,12.2,38,15.3,15.7,-1.3,-7.8,4.13,0.78,0.13,-0.06,0.04,18.9,3.25,-1.47,1.07,0.32,1.28,0.16,0.64,0.03,-0.01,10.37
20,1506,2016Q1,12.2,34,16.6,15.4,+2,+13.7,4.14,0.81,0.17,-0.06,0.06,19.5,4,-1.43,1.82,0.55,2.2,0.27,1.08,0.05,0,10.49
21,1506,2015Q4,12.2,36,14.6,15.4,-0.5,-3.3,3.81,0.68,-0.06,-0.09,0.02,17.9,-1.51,-2.32,0.29,0.08,0.33,0.04,0.16,0.02,0,10.27
22,1506,2015Q3,12.2,43,15.1,15.8,-3.9,-20.5,3.63,0.67,0.07,0.2,0.22,18.6,1.9,5.56,6.08,1.63,6.53,0.82,3.28,0.18,+0.07,10.33
