ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1733,2021Q1,-,-,21.8,22.5,-1.9,-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1733,2020Q4,-,-,23.7,24.3,-1.8,-7.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1733,2020Q3,10,47,25.5,26.6,-0.9,-3.4,5.1,1.19,0.3,-0.01,0.23,23.3,5.83,-0.23,4.53,1.44,5.76,0.85,3.41,0.23,+0.4,16.24
3,1733,2020Q2,10,47,27.5,24.4,+6.3,+29.7,5.29,1.23,0.32,-0.07,0.27,23.2,6.06,-1.35,5.05,1.63,6.52,0.96,3.83,0.27,-0.01,16.01
4,1733,2020Q1,10,51,21.2,24.5,-7.15,-25.2,5.12,1.04,0.15,0.04,0.12,20.3,2.95,0.73,2.31,0.7,2.81,0.42,1.68,0.12,-0.1,16.88
5,1733,2019Q4,10,64,28.35,27.9,+1.25,+4.6,6.66,2.33,1.35,-0.3,0.81,35,20.3,-4.56,12.1,4.91,19.7,2.95,11.8,0.81,+1.18,16.77
6,1733,2019Q3,10,40,27.1,29.1,-3.3,-10.9,4.66,1.02,0.03,-0.18,-0.17,21.9,0.62,-3.89,-3.62,-1.05,-4.19,-0.62,-2.48,-0.17,-0.88,16.01
7,1733,2019Q2,10,45,31.25,32.4,-2.65,-7.8,5.42,1.34,0.3,0.12,0.28,24.7,5.61,2.16,5.13,1.69,6.75,1.01,4.05,0.28,-0.17,16.17
8,1733,2019Q1,9.97,49,33.9,33.5,+4.2,+14.1,5.25,1.22,0.35,-0.04,0.22,23.2,6.6,-0.68,4.1,1.3,5.19,0.82,3.29,0.22,+0.05,16.76
9,1733,2018Q4,9.97,32,29.7,28.2,+1.1,+3.8,5.2,1.29,0.49,-0.76,-0.37,24.9,9.35,-14.6,-7.35,-2.3,-9.19,-1.47,-5.9,-0.37,-0.82,16.47
