ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2430,2021Q1,-,-,19.65,19.9,-0.45,-2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2430,2020Q4,-,-,20.1,18.8,+1.65,+8.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2430,2020Q3,16.6,38,18.45,18.7,-0.75,-3.9,53.8,7.75,0.98,-0.1,0.83,14.4,1.82,-0.19,1.55,1.79,7.14,0.6,2.4,0.5,+0.1,28.22
3,2430,2020Q2,16.6,38,19.2,16.8,+5.5,+40.1,46.5,7.13,0.7,-0.11,0.29,15.3,1.5,-0.24,0.63,0.63,2.52,0.22,0.86,0.18,+0.08,27.75
4,2430,2020Q1,16.6,38,13.7,15.6,-3.45,-20.1,45.2,7.51,1.29,-0.09,0.96,16.6,2.85,-0.19,2.12,2.04,8.15,0.72,2.88,0.58,+0.11,28.51
5,2430,2019Q4,16.6,36,17.15,17.3,0,0,42.7,7.3,0.79,-0.12,0.5,17.1,1.84,-0.28,1.18,1.09,4.36,0.37,1.48,0.3,+0.28,28.03
6,2430,2019Q3,16.6,40,17.15,18.4,-1.7,-9,51,7.69,0.96,-0.49,0.67,15.1,1.88,-0.96,1.31,1.46,5.84,0.47,1.89,0.4,+0.08,27.67
7,2430,2019Q2,16.6,38,18.85,19.6,-1.65,-8,46.7,7.13,0.59,-0.14,0.17,15.3,1.26,-0.3,0.35,0.36,1.43,0.12,0.47,0.1,-0.02,27.27
8,2430,2019Q1,16.6,38,20.5,20.1,+1.15,+5.9,48.9,7.94,1.27,-0.26,0.78,16.2,2.59,-0.53,1.6,1.66,6.65,0.66,2.65,0.47,-0.42,28.06
9,2430,2018Q4,16.7,40,19.35,20,-3.05,-13.6,47.7,7,0.47,-0.33,0.03,14.7,0.99,-0.7,0.05,0.05,0.18,0.02,0.09,0.02,-0.34,28.35
10,2430,2018Q3,16.7,43,22.4,22.8,-1.3,-5.5,51.5,7.77,0.67,0,0.53,15.1,1.31,0,1.03,1.13,4.53,0.53,2.11,0.32,-0.24,28.35
11,2430,2018Q2,16.7,38,23.7,24.5,-0.6,-2.5,50.8,7.41,0.36,-0.07,0.2,14.6,0.71,-0.14,0.39,0.41,1.64,0.2,0.79,0.12,-0.08,28.05
12,2430,2018Q1,16.7,40,24.3,23.9,+0.25,+1,55.7,8.62,1.48,-0.27,1.48,15.5,2.66,-0.49,2.65,3.08,12.3,1.48,5.93,0.89,+0.38,29.28
13,2430,2017Q4,16.7,40,24.05,23.2,+0.05,+0.2,53,7.79,1.32,-1.16,0.6,14.7,2.49,-2.19,1.13,1.27,5.1,0.6,2.41,0.36,-0.11,28.43
14,2430,2017Q3,16.7,40,24,25.1,-2.2,-8.4,54.6,8.34,1.54,-0.35,0.93,15.3,2.82,-0.64,1.68,1.99,7.95,0.94,3.78,0.56,-0.08,28.1
15,2430,2017Q2,16.7,38,26.2,27.7,-2.75,-9.5,48.8,7.43,1.17,-0.63,0.34,15.2,2.4,-1.29,0.7,0.72,2.87,0.36,1.44,0.2,-0.56,27.55
