ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2404,2021Q1,-,-,240,235,+24,+11.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2404,2020Q4,-,-,216,211,+21,+10.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2404,2020Q3,19.1,57,195,205,-6,-3,120,18.5,15.5,0.96,12.9,15.5,13,0.8,10.9,15.1,60.5,4.73,18.9,6.76,+3.79,47.99
3,2404,2020Q2,19.1,55,201,196,+35.5,+21.5,99.9,16,13.3,0.6,11.1,16,13.3,0.6,11.2,15.1,60.2,4.27,17.1,5.85,+1.91,40.74
4,2404,2020Q1,19.1,51,165.5,179,-30.5,-15.6,68.5,12.8,9.78,-0.2,7.46,18.6,14.3,-0.3,11.1,9.75,39,3.28,13.1,3.91,+0.16,35.2
5,2404,2019Q4,19.1,57,196,170,+31.5,+19.1,71.8,12.9,10.8,0.46,7.83,17.9,15,0.64,11.3,9.81,39.3,3.64,14.6,4.11,+0.87,44.95
6,2404,2019Q3,19.1,53,164.5,155,+12.5,+8.2,42.4,8.07,5.93,1.23,5.66,19,14,2.89,13.7,7.62,30.5,2.65,10.6,2.97,-0.38,40.27
7,2404,2019Q2,19.1,57,152,138,+43.5,+40.1,58.1,11.6,8.69,0.61,7.52,19.9,14.9,1.05,13.1,9.54,38.2,3.42,13.7,3.94,+2.17,37.5
8,2404,2019Q1,19.1,57,108.5,99.6,+18.8,+21,66.9,11,8.7,0.93,7.15,16.4,13,1.38,11.1,9.29,37.2,3.46,13.9,3.75,+2.96,43.13
9,2404,2018Q4,19.1,57,89.7,65.8,+30.8,+52.3,77.5,12.9,10.6,0.13,7.39,16.6,13.7,0.17,10.2,10.4,41.5,3.81,15.2,3.24,+2.22,38.06
10,2404,2018Q3,23.8,62,58.9,59.1,-1.5,-2.5,43.5,9.22,6.57,3.58,7.98,21.2,15.1,8.21,18.4,11.4,45.5,4.15,16.6,3.35,+1.59,31.11
