ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2545,2021Q1,-,-,36.95,36.4,-1.35,-3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2545,2020Q4,-,-,38.3,38.8,-0.25,-0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2545,2020Q3,32.8,64,38.55,37.1,+3.8,+10.9,25.2,13,11.7,-0.68,9.85,51.8,46.4,-2.7,39.1,9.42,37.7,2.4,9.58,3,+3.5,33.4
3,2545,2020Q2,32.8,38,34.75,33.2,+6.4,+22.6,11.1,4.2,1.96,-0.41,1.51,37.7,17.6,-3.65,13.6,1.5,6.01,0.37,1.48,0.46,+0.25,30.4
4,2545,2020Q1,32.8,43,28.35,33.8,-11.65,-29.1,10.5,4.3,2.81,-1.44,1.33,41,26.7,-13.8,12.7,1.31,5.25,0.33,1.32,0.41,+0.58,31.14
5,2545,2019Q4,32.8,43,40,35.5,+9.35,+30.5,12.3,4.33,2.53,-0.73,1.71,35.3,20.7,-5.93,13.9,1.71,6.85,0.42,1.69,0.48,-1.26,30.73
6,2545,2019Q3,32.8,19,30.65,30.9,-0.95,-3,5.08,0.94,-0.68,-0.92,-1.63,18.5,-13.4,-18,-32,-1.63,-6.52,-0.4,-1.61,-0.5,-0.42,30.21
7,2545,2019Q2,32.8,40,31.6,28.6,+4.15,+15.1,9.31,3.8,1.67,-0.74,0.63,40.8,17.9,-7.96,6.82,0.61,2.46,0.16,0.63,0.21,-0.8,30.7
8,2545,2019Q1,32.8,23,27.45,26.1,+1.9,+7.4,5.27,1.33,0.26,-0.83,-0.57,25.2,4.98,-15.7,-10.9,-0.54,-2.16,-0.14,-0.58,-0.17,-0.09,32.31
9,2545,2018Q4,32.8,51,25.55,25.2,-1.25,-4.7,6.74,2.13,0.08,5.73,5.7,31.6,1.14,84.9,84.5,5.5,22,1.44,5.77,1.74,+1.68,32.49
10,2545,2018Q3,32.8,28,26.8,26.7,-0.3,-1.1,6.07,1.94,0.43,-0.64,-0.28,31.9,7.07,-10.5,-4.55,-0.27,-1.1,-0.07,-0.28,-0.08,-0.12,30.75
11,2545,2018Q2,32.8,53,27.1,28.3,-2.55,-8.6,12.5,6.28,4.52,-0.92,3.32,50.3,36.2,-7.34,26.6,3.26,13,0.83,3.32,1.01,+1.28,30.83
12,2545,2018Q1,32.8,21,29.65,30.2,-0.55,-1.8,5.3,1.57,0.51,-0.77,-0.27,29.7,9.59,-14.5,-5.09,-0.26,-1.05,-0.07,-0.27,-0.08,-0.95,31.32
13,2545,2017Q4,32.8,38,30.2,30.6,+1.95,+6.9,4.88,1.74,0.57,-0.36,0.19,35.7,11.6,-7.33,3.88,0.18,0.74,0.05,0.19,0.06,+1.22,31.32
14,2545,2017Q3,32.8,32,28.25,34.9,-13.85,-32.9,9.46,2.35,0.93,-0.76,0.15,24.9,9.84,-8.07,1.56,0.14,0.58,0.04,0.15,0.04,-0.56,31.26
15,2545,2017Q2,32.8,26,42.1,42.9,-3.6,-7.9,8.16,2.34,0.2,-0.75,-0.89,28.7,2.5,-9.22,-11,-0.81,-3.25,-0.23,-0.93,-0.27,-5.59,31.22
16,2545,2017Q1,32.8,43,45.7,41.1,+5.8,+14.5,7.45,2.7,1.34,-0.67,2.84,36.3,18,-9.01,38.1,2.44,9.75,0.75,3,0.87,-0.37,35.99
17,2545,2016Q4,32.8,21,39.9,39.2,+0.3,+0.8,3.46,1.11,-0.7,-2.84,-3.8,32,-20.3,-82,-110,-3.25,-13,-1.03,-4.11,-1.16,-2.03,35.12
18,2545,2016Q3,32.8,45,39.6,38.1,-0.45,-1.1,9.24,3.67,2.4,0.04,1.97,39.7,26,0.41,21.3,1.67,6.67,0.53,2.1,0.6,+0.82,36.28
19,2545,2016Q2,32.8,53,40.05,32.1,+12.35,+44.6,94.7,24,21.2,-0.84,17.5,25.3,22.3,-0.89,18.4,15.8,63.3,4.2,16.8,5.32,+5.73,35.68
20,2545,2016Q1,32.8,38,27.7,24.9,+3.3,+13.5,26.1,6.65,5.39,-0.83,4.07,25.5,20.6,-3.16,15.6,4.01,16,0.91,3.64,1.24,+1.19,31.56
21,2545,2015Q4,32.8,51,24.4,25.7,-2.35,-8.8,8.87,4.05,2.95,-0.45,2.81,45.7,33.3,-5.05,31.7,2.87,11.5,0.64,2.57,0.87,-1.55,30.32
22,2545,2015Q3,32.8,23,26.75,30.6,-12.45,-31.8,1.13,0.42,-0.5,-0.08,-0.72,36.9,-44.4,-7.36,-63.3,-0.74,-2.96,-0.17,-0.67,-0.22,-1.6,29.46
23,2545,2015Q2,32.8,21,39.2,41.6,-5.05,-11.4,2.65,0.96,-0.28,-0.64,-1.35,36.4,-10.6,-24,-50.8,-1.29,-5.15,-0.32,-1.29,-0.41,-2.74,29.68
24,2545,2015Q1,32.8,34,44.25,45,-4.1,-8.5,5.22,2.09,0.87,-0.62,0.16,40.1,16.6,-11.8,3.05,0.14,0.57,0.04,0.15,0.05,+0.57,34.09
25,2545,2014Q4,32.8,64,48.35,41.8,+9.35,+24,20.6,9.89,7.6,0.2,7.92,47.9,36.9,0.97,38.4,7.36,29.4,1.93,7.73,2.42,+2.64,34.04
26,2545,2014Q3,32.8,62,39,39.8,-6.85,-14.9,10.4,6.51,4.88,0.06,4.51,62.3,46.7,0.62,43.2,4.45,17.8,1.13,4.51,1.38,+0.37,31.63
27,2545,2014Q2,32.8,66,45.85,47.5,-6.05,-11.7,14.6,10.7,8.83,-0.75,7.65,73.6,60.5,-5.15,52.4,7.5,30,1.95,7.8,2.33,-0.18,30.25
28,2545,2014Q1,32.8,30,51.9,50.6,-1.5,-2.8,0.87,0.45,-1.03,-0.65,-1.72,51.5,-118,-74.3,-197,-1.63,-6.52,-0.44,-1.78,-0.52,-2.27,31.92
29,2545,2013Q4,32.8,28,53.4,58.4,-8.6,-13.9,1.99,0.46,-0.55,-0.11,-0.73,22.8,-27.8,-5.31,-36.1,-0.67,-2.7,-0.19,-0.76,-0.22,-8.49,32.45
30,2545,2013Q3,32.8,53,62,68.7,-8.3,-11.8,12.8,7.36,4.4,-0.86,3.31,57.6,34.4,-6.75,25.9,3.14,12.5,0.89,3.56,1.01,-6.64,32.66
31,2545,2013Q2,32.8,62,70.3,78.1,-7.7,-9.9,22.1,13.2,10.6,-0.28,8.22,59.8,47.7,-1.26,37.2,7.34,29.4,2.23,8.92,2.51,+3.45,31.65
32,2545,2013Q1,32.8,62,78,76.6,+4.1,+5.5,14.5,8.11,6.17,-0.34,5.72,56,42.6,-2.37,39.5,4.88,19.5,1.56,6.22,1.75,+0.18,36.64
33,2545,2012Q4,32.8,70,73.9,72.9,-4,-5.1,55.8,31.3,28.3,-0.82,27.1,56,50.7,-1.47,48.6,26.9,107,7.16,28.6,8.27,+7.95,35.13
34,2545,2012Q3,32.8,72,77.9,65.6,+19.3,+32.9,47.9,28.2,25.4,0.43,25.1,59,53.1,0.91,52.4,33.5,134,6.53,26.1,7.65,+7.95,33.75
35,2545,2012Q2,32.8,23,58.6,60.1,+1.4,+2.4,1.44,0.57,-1.14,-1.17,-3.08,39.4,-78.7,-81.2,-213,-4.48,-17.9,-0.85,-3.4,-0.94,-3.77,29.49
36,2545,2012Q1,32.8,62,57.2,54.5,+11.3,+24.6,9.58,6.55,5.33,-0.18,5.14,68.4,55.6,-1.93,53.6,6.76,27,1.52,6.06,1.57,+0.24,25.42
37,2545,2011Q4,32.8,47,45.9,54.4,-12.1,-20.9,7.03,2.99,1.69,-,1.04,42.5,24,-,15.6,1.44,5.75,0.33,1.34,0.32,+0.07,23.36
38,2545,2011Q3,32.8,38,58,71.1,-18.1,-23.8,4.36,1.94,1.05,-,-0.97,44.5,24.1,-,-22.4,-1.28,-5.12,-0.31,-1.23,-0.3,-0.41,23.04
39,2545,2011Q2,32.8,67,76.1,78.1,+5.8,+8.3,21.4,10.4,8.69,-,9.28,48.4,40.5,-,43.3,12.5,49.9,3,12,2.83,+2.55,23.33
40,2545,2011Q1,32.8,62,70.3,79,-27.1,-27.8,17.1,7.29,6.12,-,4.36,42.5,35.7,-,25.4,6.21,24.8,1.41,5.64,1.33,+1.35,22
41,2545,2010Q4,32.8,43,97.4,80.2,+31.6,+48,3.22,0.91,-0.02,0.89,0.81,28.3,-0.52,27.5,25,1.19,4.77,0.27,1.07,0.25,0,20.67
42,2545,2010Q3,32.8,34,65.8,58.5,+17.75,+36.9,2.22,0.42,-0.24,0.61,0.35,19,-10.7,27.7,16.1,0.53,2.14,0.12,0.49,0.11,-0.89,20.43
43,2545,2010Q2,32.8,45,48.05,52.4,-7.55,-13.6,5.25,2.17,1.46,-0.18,0.94,41.3,27.9,-3.41,17.7,1.32,5.28,0.32,1.3,0.28,-2.25,20.32
44,2545,2010Q1,32.8,30,55.6,55.8,-5.9,-9.6,2.09,0.44,-0.16,0.1,-0.08,21.2,-7.68,4.84,-3.65,-0.1,-0.41,-0.03,-0.11,-0.02,-0.65,22.53
45,2545,2009Q4,32.8,40,61.5,63.1,-7.8,-11.3,6.73,1.64,0.67,0.14,0.83,24.4,9.99,2.07,12.2,1.11,4.45,0.31,1.23,0.25,-0.88,22.56
46,2545,2009Q3,32.8,45,69.3,66.5,+6.8,+10.9,22,5.83,3.6,-0.32,3.28,26.5,16.4,-1.46,14.9,4.57,18.3,1.22,4.86,1,+0.38,22.31
47,2545,2009Q2,32.8,62,62.5,44.4,+43.3,+226,28.2,9.75,7.47,0.23,7.23,34.6,26.5,0.82,25.8,10.9,43.8,2.63,10.5,2.53,+2.24,24.51
