ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1536,2021Q1,-,-,120,119,+15.5,+14.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1536,2020Q4,-,-,104.5,98.2,+9.8,+10.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1536,2020Q3,25.5,36,94.7,99.7,-6.3,-6.2,13,2.7,0.91,-0.4,0.43,20.8,7.01,-3.05,3.25,0.68,2.71,0.24,0.96,0.17,-0.54,24.34
3,1536,2020Q2,25.5,28,101,93.9,+24.9,+32.7,7.78,1.3,-0.1,-0.22,-0.23,16.7,-1.23,-2.8,-3.13,-0.38,-1.51,-0.14,-0.56,-0.09,-0.84,24.3
4,1536,2020Q1,25.5,45,76.1,109,-38.9,-33.8,14.1,3.73,1.63,0.03,1.44,26.4,11.5,0.19,10.2,2.16,8.63,0.83,3.32,0.56,-0.19,26.1
5,1536,2019Q4,25.5,40,115,112,+0.5,+0.4,14.5,3.98,1.77,-0.84,0.86,27.4,12.2,-5.8,5.87,1.3,5.19,0.5,2,0.34,-0.68,25.76
6,1536,2019Q3,25.5,43,114.5,111,+13,+12.8,15.3,4.36,2.15,-0.07,1.81,28.5,14,-0.43,12,2.84,11.4,1.09,4.37,0.71,-0.62,25.4
7,1536,2019Q2,25.5,47,101.5,101,-12,-10.6,15.1,4.06,2.02,0.24,1.9,26.9,13.4,1.61,12.7,2.86,11.4,1.18,4.7,0.75,-0.66,24.69
8,1536,2019Q1,25.5,43,113.5,119,-7,-5.8,14.8,4.32,2.24,-0.07,1.92,29.2,15.2,-0.48,13,2.77,11.1,1.22,4.88,0.75,-0.35,27.49
9,1536,2018Q4,25.5,49,120.5,126,-11.5,-8.7,17,5.05,2.86,0,2.6,29.7,16.8,0,15.2,3.85,15.4,1.67,6.7,1.02,-0.15,26.74
10,1536,2018Q3,25.5,55,132,132,-16,-10.8,18.8,6.06,3.57,0.3,3.4,32.2,19,1.59,18.2,5.29,21.2,2.25,9.01,1.33,+0.1,25.72
11,1536,2018Q2,25.5,55,148,138,+24,+19.4,18,5.55,3.21,1.06,3.57,30.8,17.8,5.86,19.9,5.4,21.6,2.42,9.67,1.41,+0.07,24.66
12,1536,2018Q1,25.5,51,124,129,-23,-15.6,17.7,5.87,3.72,-0.52,2.79,33.2,21,-2.92,15.8,4.14,16.6,1.94,7.78,1.1,+0.02,26.89
13,1536,2017Q4,25.5,53,147,139,+3,+2.1,16.6,5.38,3.53,-0.05,2.93,32.4,21.3,-0.32,17.6,4.51,18.1,2.14,8.56,1.17,-0.25,25.77
14,1536,2017Q3,25.5,51,144,138,-6,-4,17.2,5.79,3.36,0.42,3.15,33.7,19.6,2.47,18.4,5.12,20.5,2.51,10.1,1.23,+0.27,24.63
15,1536,2017Q2,25.5,62,150,140,+23,+18.1,16.4,5.61,3.45,0.39,3.41,34.1,21,2.4,20.8,5.43,21.7,2.77,11.1,1.34,+0.04,23.4
16,1536,2017Q1,25.5,60,127,132,+2,+1.6,17,5.92,3.91,-1.23,2.56,34.8,23,-7.24,15,4.75,19,2.17,8.67,1.08,-0.02,25.47
17,1536,2016Q4,23.5,68,125,129,-27.5,-18,15.1,5.3,3.21,0.92,3.33,35.1,21.3,6.07,22.1,8.2,32.8,3.21,12.8,1.42,+0.16,17.67
