ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2701,2021Q1,-,-,12.2,11.9,-0.2,-1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2701,2020Q4,-,-,12.4,11.9,+0.85,+7.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2701,2020Q3,45,66,11.55,12.1,-0.75,-6.1,0.69,0.4,0.32,0.14,0.48,58.1,46.9,20.8,69.4,0.65,2.59,0.54,2.17,0.11,-0.2,16.31
3,2701,2020Q2,45,66,12.3,11.8,+1.3,+11.8,0.45,0.33,0.26,0.13,0.26,72.7,57.6,28.1,58.9,0.36,1.42,0.3,1.2,0.06,-0.18,16.63
4,2701,2020Q1,45,68,11,12.5,-2.35,-17.6,0.75,0.53,0.46,0.08,0.44,70.8,61.5,11.2,58.3,0.58,2.31,0.49,1.98,0.1,-0.07,16.48
5,2701,2019Q4,45,68,13.35,13.2,+0.3,+2.3,0.85,0.52,0.42,0.34,0.76,61.2,49.5,40.3,89,0.98,3.91,0.83,3.33,0.17,-0.04,17.34
6,2701,2019Q3,45,68,13.05,13.3,-0.3,-2.2,0.89,0.5,0.43,1.29,1.37,55.9,48.3,145,154,1.8,7.2,1.52,6.06,0.31,+0.02,16.99
7,2701,2019Q2,45,66,13.35,12.9,+0.45,+3.5,0.9,0.51,0.43,1.01,1.09,56.1,48.1,112,121,1.45,5.79,1.23,4.93,0.24,+0.02,16.92
8,2701,2019Q1,45,68,12.9,12.8,+0.3,+2.4,0.84,0.53,0.47,0.5,0.77,63.3,55.1,59.3,91.5,1.04,4.15,0.89,3.57,0.17,+0.15,16.65
9,2701,2018Q4,45,68,12.6,12.6,+0.05,+0.4,0.91,0.53,0.44,0.61,0.95,58.9,48.7,67.6,105,1.3,5.18,1.11,4.42,0.21,-0.01,16.43
10,2701,2018Q3,45,68,12.55,12.8,-0.35,-2.7,0.94,0.51,0.44,1.17,1.29,54.6,46.9,124,137,1.8,7.19,1.52,6.1,0.29,+0.03,16.05
11,2701,2018Q2,43.9,66,12.9,13.1,-0.25,-1.9,0.89,0.49,0.42,0.99,0.98,54.8,46.8,111,110,1.38,5.53,1.18,4.72,0.22,-0.06,16.22
12,2701,2018Q1,43.9,59,13.15,13.4,-0.2,-1.5,0.91,0.48,0.41,0.54,0.08,53.2,45.5,59.2,8.4,0.11,0.43,0.09,0.37,0.02,-0.15,16.1
13,2701,2017Q4,43.9,68,13.35,13.2,+0.25,+1.9,0.87,0.47,0.38,0.82,0.99,54.4,43.7,94.1,113,1.4,5.61,1.21,4.86,0.22,+0.1,16.12
14,2701,2017Q3,43.9,68,13.1,13.6,-0.95,-6.8,0.92,0.48,0.41,0.91,1.13,52.2,44.7,98.9,123,1.63,6.51,1.4,5.6,0.26,-0.03,15.98
15,2701,2017Q2,41.8,68,14.05,14,-0.05,-0.4,0.95,0.49,0.42,0.92,1.16,51.6,44.6,96.8,121,1.67,6.68,1.45,5.79,0.28,+0.02,16.5
16,2701,2017Q1,41.8,68,14.1,13.9,+0.55,+4.1,0.96,0.49,0.42,0.46,0.73,50.7,43.1,48,75.7,1.06,4.22,0.92,3.68,0.17,-0.04,16.61
17,2701,2016Q4,41.8,68,13.55,13.5,-0.25,-1.8,0.9,0.46,0.37,0.26,0.52,51.1,41.2,28.9,58.2,0.77,3.06,0.66,2.65,0.12,+0.01,16.46
18,2701,2016Q3,41.8,68,13.8,14,-0.5,-3.5,1,0.5,0.43,1,1.22,49.8,42.9,99.8,122,1.81,7.22,1.56,6.23,0.29,-0.01,16.24
