ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2489,2021Q1,-,-,11.7,11.5,-0.8,-6.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2489,2020Q4,-,-,12.5,11.3,+2.62,+26.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2489,2020Q3,80.9,45,9.88,9.87,+1.85,+23,45.9,3.59,-0.79,3.69,2.41,7.82,-1.72,8.04,5.48,2.11,8.45,1.45,5.78,0.31,+0.3,14.63
3,2489,2020Q2,80.9,47,8.03,7.4,+1.5,+23,40.2,3.65,-0.83,3.11,1.86,9.08,-2.08,7.75,4.65,1.6,6.39,1.14,4.58,0.22,+0.06,14.29
4,2489,2020Q1,80.9,38,6.53,9.1,-4.12,-38.7,29.7,2.35,-2.16,-1.35,-3.26,7.9,-7.27,-4.53,-10.8,-2.72,-10.9,-1.93,-7.72,-0.4,-0.41,14.13
5,2489,2019Q4,80.9,38,10.65,10.9,-0.9,-7.8,42,5.87,-0.79,-0.56,-1.4,14,-1.87,-1.33,-3.31,-1.14,-4.58,-0.81,-3.23,-0.3,-0.45,14.6
6,2489,2019Q3,80.9,47,11.55,11.1,+0.55,+5,37.7,4.64,-0.63,0.71,0.06,12.3,-1.66,1.88,0.29,0.09,0.36,0.06,0.24,0.01,+0.04,14.89
7,2489,2019Q2,80.9,47,11,11.3,-0.8,-6.8,43.8,6.92,0.82,1,1.34,15.8,1.88,2.29,3.16,1.12,4.48,0.72,2.89,0.16,+0.12,15.03
8,2489,2019Q1,80.9,47,11.8,11.9,+0.55,+4.9,28.7,3.61,-0.5,0.57,0.05,12.6,-1.74,1.99,0.23,0.05,0.22,0.04,0.14,0.01,-0.02,14.91
9,2489,2018Q4,80.9,51,11.25,11.9,-2.2,-16.4,53.7,6.32,0.99,0.72,1.25,11.8,1.84,1.34,2.22,0.98,3.94,0.64,2.57,0.15,+0.32,14.8
10,2489,2018Q3,83.4,38,13.45,13,-0.35,-2.5,37.5,4.45,0.13,-0.4,-0.22,11.9,0.36,-1.07,-0.71,-0.22,-0.87,-0.15,-0.6,-0.03,-0.15,14.63
11,2489,2018Q2,83.4,51,13.8,13.3,-0.35,-2.5,33.8,3.73,-0.85,1.72,0.32,11,-2.51,5.07,1.7,0.47,1.89,0.33,1.33,0.04,+0.46,14.83
12,2489,2018Q1,83.4,47,14.15,16.5,-2.2,-13.5,25.7,2.47,-0.94,1.03,0.21,9.62,-3.65,4.01,1.24,0.26,1.04,0.18,0.73,0.03,+0.66,14.8
13,2489,2017Q4,83.4,40,16.35,16,0,0,47.9,5.8,0.44,-2.82,-1.39,12.1,0.91,-5.88,-2.93,-1.15,-4.58,-0.79,-3.18,-0.17,-0.18,14.74
14,2489,2017Q3,83.4,47,16.35,18.4,-4.6,-22,41.9,4.6,-0.63,1.97,1,11,-1.5,4.7,2.59,0.88,3.54,0.58,2.31,0.12,-0.19,14.9
15,2489,2017Q2,83.4,34,20.95,21.1,-1.15,-5.2,42.3,-1.02,-5.27,1.44,-3.39,-2.4,-12.4,3.4,-7.77,-2.51,-10,-1.64,-6.55,-0.42,-0.86,14.76
16,2489,2017Q1,83.4,34,22.1,22.7,-0.05,-0.2,36.4,3.34,-2.48,-3.39,-5.09,9.15,-6.8,-9.31,-13.4,-3.4,-13.6,-2.2,-8.78,-0.63,-1.9,16.84
17,2489,2016Q4,83.4,34,22.15,23,-1.95,-8.1,87.2,7.29,-1.77,2.51,0.05,8.36,-2.03,2.88,-0.12,-0.07,-0.28,-0.04,-0.16,0.01,-1.26,17.72
18,2489,2016Q3,83.4,43,24.1,22.8,+3.95,+19.6,66.8,9.07,1.42,1.71,2.47,13.6,2.12,2.56,3.95,1.79,7.17,1.01,4.04,0.31,-0.3,17.79
19,2489,2016Q2,83.4,47,20.15,19.8,+1.4,+7.5,67.2,7.12,1.03,3.66,3.52,10.6,1.52,5.44,5.49,2.42,9.69,1.53,6.13,0.44,+0.3,17.62
20,2489,2016Q1,83.4,60,18.75,16.3,+3,+19,39,2.6,-4.42,17.5,10.3,6.68,-11.3,45,26.8,6.79,27.2,4.65,18.6,1.27,+1.18,19.12
21,2489,2015Q4,83.4,60,15.75,15.9,+0.15,+1,71.8,5.25,-4.89,19.4,10.5,7.32,-6.81,27.1,14.3,7.17,28.7,4.74,19,1.27,+1.04,17.9
22,2489,2015Q3,83.4,45,15.6,15.9,-1.9,-10.9,61,5.63,-0.99,7.24,5.09,9.23,-1.63,11.9,8.46,3.8,15.2,2.44,9.76,0.61,+0.46,16.59
23,2489,2015Q2,83.4,40,17.5,17.3,+0.2,+1.2,46.7,4.25,-1.67,3.09,1.21,9.11,-3.58,6.63,2.62,0.87,3.48,0.6,2.41,0.14,-0.07,15.45
24,2489,2015Q1,83.4,47,17.3,17.6,+0.55,+3.3,27.2,2.67,-1.82,2.62,0.75,9.81,-6.68,9.63,2.53,0.47,1.87,0.35,1.39,0.09,-0.33,17.1
25,2489,2014Q4,83.4,49,16.75,17.1,-1.75,-9.5,49,6.6,0.03,1.94,1.89,13.5,0.06,3.95,3.99,1.34,5.38,0.97,3.87,0.23,-0.17,17.13
26,2489,2014Q3,83.4,49,18.5,20.4,-4,-17.8,28.7,3.47,0,1.59,1.27,12.1,0.01,5.55,4.45,0.9,3.59,0.59,2.36,0.15,-0.21,16.66
27,2489,2014Q2,83.4,49,22.5,21.5,+3.05,+15.7,43.4,4.74,0,2.13,1.76,10.9,0.01,4.9,4.32,1.25,5.01,0.8,3.21,0.21,-0.13,16.33
28,2489,2014Q1,83.4,49,19.45,19.3,-0.75,-3.7,57.3,6.3,0.55,3.51,3.43,11,0.95,6.12,6.06,2.25,9.01,1.4,5.6,0.42,+0.11,18.51
29,2489,2013Q4,83.4,45,20.2,19.1,+0.5,+2.5,85.9,7.64,1.73,2.14,3.19,8.89,2.02,2.49,3.86,2.25,8.98,1.33,5.3,0.4,+0.35,17.98
30,2489,2013Q3,83.4,43,19.7,21.3,-4.8,-19.6,77.2,7.09,0.77,2.52,2.88,9.18,0.99,3.26,3.72,1.99,7.98,1.1,4.41,0.36,-0.27,17.36
31,2489,2013Q2,83.3,43,24.5,24.3,+0.2,+0.8,67.7,5.91,0.35,2.84,2.76,8.73,0.52,4.2,4.1,1.84,7.35,1.01,4.04,0.34,-0.21,17.12
