ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1234,21Q1,23,33,33.1,32.1,32.25,-0.7,-2.12,3.03,3.33,0.14,1.09,0.05,-0.83,0,-0.04,-0.87,,-0.22,0.01,0,0,0
1,1234,20Q4,63,32.5,33.35,32.3,32.95,+0.7,+2.17,3.26,8.48,0.13,2.8,0.04,+0.55,0,-0.12,+0.43,4.2,+0.18,0.23,0,0,0
2,1234,20Q3,66,33.1,34.5,31.3,32.25,-0.75,-2.27,9.7,7.37,0.11,2.41,0.04,-0.77,0,0,-0.77,4.1,-0.01,0.04,0,0,0
3,1234,20Q2,60,30.1,33.25,30,33,+3.1,+10.4,10.9,5.18,0.09,1.65,0.03,-0.18,0,-0.01,-0.19,4.2,+0.03,0.05,0,0,0
4,1234,20Q1,56,32.55,33.6,27.65,29.9,-2.65,-8.14,18.3,5.2,0.09,1.65,0.03,-0.34,0,-0.01,-0.35,4.3,-0.01,0.02,0,0,0
5,1234,19Q4,64,31.5,32.9,31.2,32.55,+1.25,+3.99,5.43,4.86,0.08,1.57,0.02,,,,,4.4,+0.01,0.02,0,0,0
6,1234,19Q3,63,32.9,33.3,31.15,31.3,-1.55,-4.72,6.54,4.2,0.07,1.35,0.02,+0.05,0,-0.16,-0.11,4.5,-0.02,0.01,0,0,0
7,1234,19Q2,61,31.8,33.55,31.65,32.85,+1.05,+3.3,5.97,2.87,0.05,0.93,0.02,+0.35,0,+0.09,+0.44,4.5,+0.01,0.04,0,0,0
8,1234,19Q1,54,29.9,32.75,29.6,31.8,+1.85,+6.18,10.5,3.45,0.06,1.07,0.02,,,,,4.2,-0.01,0.02,0,0,0
9,1234,18Q4,65,30.85,31.3,27.5,29.95,-0.85,-2.76,12.3,6.16,0.09,1.78,0.03,,,,,4.3,-0.1,0.04,0,0,0
10,1234,18Q3,64,31.7,31.9,30.5,30.8,-1,-3.14,4.4,3.55,0.06,1.1,0.02,-0.22,0,-0.01,-0.23,4.4,-0.07,0.14,0,0,0
11,1234,18Q2,60,31.2,32.15,30.95,31.8,+0.65,+2.09,3.85,4.43,0.07,1.4,0.02,-0.11,0,+0.01,-0.1,4.5,+0.12,0.21,0,0,0
12,1234,18Q1,58,31.4,32,30.3,31.15,-0.3,-0.95,5.41,4.34,0.07,1.35,0.02,,,,,5.5,-0.16,0.09,0,0,0
13,1234,17Q4,62,31.1,31.6,31,31.45,+0.35,+1.13,1.93,4.21,0.07,1.31,0.02,+0.13,0,0,+0.12,5.5,-0.14,0.24,0,0,0
14,1234,17Q3,66,33.55,34.25,30.75,31.1,-2.45,-7.3,10.4,9.11,0.14,2.94,0.04,,,,,5.5,-0.48,0.39,0,0,0
15,1234,17Q2,61,33.6,33.9,32.55,33.55,-0.1,-0.3,4.01,7.26,0.12,2.41,0.04,-0.28,0,+0.03,-0.24,5.8,+0.06,0.86,0,0,0
16,1234,17Q1,57,32.3,34.5,32.05,33.65,+1.35,+4.18,7.59,10.4,0.18,3.44,0.06,+0.16,-0.12,0,+0.03,6.4,+0.28,0.81,0,0,0
17,1234,16Q4,64,32.3,32.8,31.8,32.3,+0.05,+0.16,3.1,4.96,0.08,1.6,0.03,-0.18,+0.12,+0.02,-0.04,6.3,-0.18,0.53,0,0,0.8
18,1234,16Q3,62,33,34.5,32,32.25,-0.4,-1.23,7.66,11.2,0.18,3.7,0.06,+0.04,-0.01,-0.02,+0.01,6.3,-0.25,0.71,0,0,0.4
19,1234,16Q2,61,35.3,36.5,30.35,32.65,-2.65,-7.51,17.4,16.9,0.28,5.46,0.09,-4.18,0,0,-4.19,6.3,-0.5,0.96,0,0,0.5
20,1234,16Q1,57,31.5,36.8,31.2,35.3,+3.95,+12.6,17.9,4.19,0.07,1.44,0.03,+0.07,+0.01,0,+0.08,5.6,+0.27,1.46,0,0,0.2
21,1234,15Q4,65,31.35,33.5,30.9,31.35,0,0,8.29,4.59,0.07,1.46,0.02,-0.63,-0.05,0,-0.67,5.6,-0.14,1.19,-0.01,0,0.3
22,1234,15Q3,63,36.4,36.9,30.8,31.35,-5.05,-13.9,16.8,15.8,0.25,5.24,0.08,-3.56,-0.25,-0.02,-3.82,5.7,-0.25,1.33,+0.01,0.01,0.8
23,1234,15Q2,61,38,38.8,35.9,36.4,-1.5,-3.96,7.65,10.2,0.17,3.89,0.06,+0.07,-0.13,-0.02,-0.08,6.6,-0.24,1.58,-0.01,0,0.06
24,1234,15Q1,55,37.6,38.8,37.4,37.9,+0.1,+0.26,3.7,5.54,0.1,2.1,0.04,+0.19,0,+0.02,+0.21,6.6,-0.35,1.82,-0.05,0.01,0.6
