ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2340,2021Q1,-,-,25.6,24.8,-1.9,-6.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2340,2020Q4,-,-,27.5,25,+4.35,+18.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2340,2020Q3,37.9,57,23.15,21.3,+2.65,+12.9,16.7,4.96,2.45,-0.28,2.06,29.8,14.7,-1.7,12.4,2.89,11.5,1.95,7.81,0.54,+0.08,19.16
3,2340,2020Q2,37.9,47,20.5,20.8,+2.65,+14.8,12,3.21,1.02,-0.37,0.44,26.7,8.48,-3.04,3.65,0.63,2.51,0.42,1.68,0.12,-0.21,18.55
4,2340,2020Q1,37.9,55,17.85,21.8,-7.9,-30.7,11.6,3.46,1.33,0.22,1.22,29.8,11.4,1.88,10.4,1.71,6.84,1.17,4.69,0.32,+0.06,18.39
5,2340,2019Q4,37.9,57,25.75,25.5,+0.65,+2.6,12.9,3.65,1.85,-0.07,1.45,28.2,14.4,-0.56,11.2,2.02,8.08,1.42,5.68,0.35,-0.03,19.23
6,2340,2019Q3,37.9,62,25.1,23.1,+4.5,+21.8,15.5,5.12,2.36,0.13,1.98,33.1,15.3,0.85,12.8,2.7,10.8,1.9,7.59,0.46,+0.07,18.75
7,2340,2019Q2,44.5,62,21.1,22,-2.65,-11.2,14.3,4.49,2.1,0.05,1.47,31.4,14.7,0.36,10.3,1.93,7.72,1.38,5.52,0.33,-0.01,17
8,2340,2019Q1,44.5,53,23.75,20.2,+5.6,+30.9,11.5,3.12,1.08,0.35,1.15,27.1,9.4,3.07,9.99,1.51,6.06,1.11,4.43,0.26,-0.1,17.19
9,2340,2018Q4,44.5,60,18.15,17.6,-4.65,-20.4,12.6,3.66,1.78,0.22,1.67,29.1,14.1,1.75,13.3,2.25,8.99,1.65,6.58,0.38,+0.13,16.93
10,2340,2018Q3,44.5,60,22.8,24,-6.6,-22.4,14,4.36,2.1,0,1.75,31.1,15,-0.02,12.5,2.4,9.61,1.67,6.67,0.39,0,16.5
11,2340,2018Q2,44.5,60,29.4,24.8,+6.5,+28.4,13.9,4.18,1.75,0.14,1.52,30.1,12.6,0.98,11,2.06,8.23,1.42,5.69,0.34,+0.04,16.32
12,2340,2018Q1,44.5,60,22.9,22.8,+1.5,+7,13.1,4.02,1.75,0.06,1.59,30.6,13.3,0.49,12.1,2.15,8.61,1.56,6.24,0.36,+0.02,16.89
