ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2313,2021Q1,-,-,43.4,43.8,-0.1,-0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2313,2020Q4,-,-,43.5,45.4,+2.75,+6.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2313,2020Q3,119,49,40.75,47,-6.95,-14.6,169,31.2,20.4,-0.87,14.4,18.5,12.1,-0.52,8.53,5.39,21.6,2.27,9.08,1.21,-0.03,23.12
3,2313,2020Q2,119,49,47.7,40.6,+16.45,+52.6,134,25.4,14.6,-0.99,10,18.9,10.9,-0.74,7.46,3.82,15.3,1.63,6.53,0.84,+0.34,21.66
4,2313,2020Q1,119,49,31.25,39.2,-13.85,-30.7,121,22.8,12.6,-0.52,9.29,18.9,10.4,-0.43,7.69,3.55,14.2,1.52,6.09,0.78,+0.52,22.27
5,2313,2019Q4,119,49,45.1,45.2,+10.35,+29.8,173,40.6,25.1,-4.14,14.4,23.4,14.4,-2.39,8.32,5.74,22.9,2.37,9.47,1.21,+0.84,21.61
6,2313,2019Q3,119,49,34.75,30.3,+8.7,+33.4,163,30.9,21.1,-0.1,14.7,18.9,13,-0.06,9.04,6.12,24.5,2.5,9.98,1.24,+0.41,20.58
7,2313,2019Q2,119,43,26.05,25.1,+2.35,+9.9,121,17.7,10.5,-1.09,5.93,14.7,8.68,-0.9,4.9,2.48,9.91,1.04,4.15,0.5,+0.08,19.83
8,2313,2019Q1,119,45,23.7,21.5,+3.9,+19.7,105,10.8,4.79,-0.44,3.15,10.3,4.58,-0.42,3.01,1.32,5.28,0.55,2.2,0.26,-0.14,20.3
9,2313,2018Q4,119,38,19.8,20.4,-4.3,-17.8,146,19.7,10.4,-3.93,4.36,13.5,7.14,-2.69,2.98,1.87,7.5,0.77,3.07,0.37,-0.68,19.71
10,2313,2018Q3,119,45,24.1,28.7,-8.25,-25.5,147,21.5,15.2,-1.27,9.85,14.6,10.3,-0.86,6.68,4.33,17.3,1.76,7.04,0.83,-0.34,19.3
11,2313,2018Q2,119,40,32.35,32.8,+2.3,+7.7,106,15.5,9.78,-0.73,4.98,14.7,9.26,-0.69,4.71,2.17,8.66,0.88,3.53,0.42,-0.03,18.87
12,2313,2018Q1,119,39,30.05,35,-8.35,-21.7,109,15.6,10.8,-1.1,4.82,14.3,9.9,-1,4.41,2.08,8.32,0.85,3.4,0.4,+0.07,19.69
13,2313,2017Q4,119,43,38.4,41.1,+4.55,+13.4,169,26.8,20.4,-3.65,12.5,15.8,12,-2.15,7.38,5.63,22.5,2.25,9.02,1.05,+0.32,19.18
14,2313,2017Q3,119,45,33.85,30.1,+9.05,+36.5,149,25.4,19,-0.74,14,17,12.7,-0.5,9.34,6.71,26.8,2.68,10.7,1.17,+0.77,18.12
15,2313,2017Q2,119,39,24.8,23.4,+2.85,+13,109,14,8.62,-0.48,5.33,12.9,7.93,-0.44,4.91,2.66,10.7,1.07,4.28,0.45,+0.43,16.81
16,2313,2017Q1,119,36,21.95,19,+6.4,+41.2,112,14.7,9.53,-3.63,3.98,13.1,8.5,-3.24,3.55,1.98,7.92,0.8,3.18,0.33,+0.11,16.78
17,2313,2016Q4,119,39,15.55,15.9,-0.45,-2.8,142,19.9,13.1,-0.85,8.67,14,9.23,-0.6,6.1,4.36,17.5,1.73,6.93,0.73,-0.1,16.99
18,2313,2016Q3,119,34,16,16.4,-1.1,-6.4,126,15.9,10.1,-3.1,4.73,12.6,8.02,-2.46,3.75,2.43,9.72,0.97,3.88,0.4,-0.4,16.35
19,2313,2016Q2,119,36,17.1,17.3,-3.5,-17,93.2,11,5.46,-4.06,0.24,11.8,5.85,-4.36,0.25,0.12,0.47,0.05,0.19,0.02,-0.38,16.28
20,2313,2016Q1,119,39,20.6,19.8,-1.45,-6.6,93.9,10.9,5.84,-2.71,2.62,11.6,6.21,-2.88,2.79,1.26,5.03,0.52,2.06,0.22,-0.16,17.51
21,2313,2015Q4,119,43,22.05,22.2,-1.6,-6.8,137,20.3,15.5,-2.82,9.82,14.8,11.3,-2.05,7.14,4.8,19.2,1.87,7.48,0.83,+0.17,17.44
22,2313,2015Q3,119,47,23.65,21.2,+5.4,+29.6,125,19.1,12.6,-0.11,9.54,15.2,10,-0.09,7.61,4.9,19.6,1.87,7.49,0.8,+0.31,16.89
23,2313,2015Q2,119,43,18.25,19.1,-1.95,-9.7,94.2,14.4,9.18,-1.46,4.78,15.3,9.74,-1.55,5.07,2.52,10.1,1,4,0.4,+0.16,15.76
24,2313,2015Q1,119,43,20.2,18.1,+2.35,+13.2,86.8,12.6,7.44,-1.59,4.53,14.5,8.57,-1.84,5.22,2.38,9.53,0.97,3.88,0.38,+0.1,16.11
25,2313,2014Q4,119,49,17.85,17.3,-0.1,-0.6,99.9,15.5,10.1,0.33,7.88,15.5,10.1,0.33,7.89,4.31,17.2,1.73,6.92,0.66,+0.09,15.84
26,2313,2014Q3,119,47,17.95,18.6,-1.7,-8.7,89.9,13,7.65,0.08,5.81,14.4,8.5,0.09,6.46,3.36,13.4,1.35,5.39,0.49,+0.02,14.86
27,2313,2014Q2,119,40,19.65,19.8,+1.55,+8.6,76.8,10.1,5.69,-1.32,2.83,13.2,7.41,-1.72,3.69,1.66,6.63,0.68,2.72,0.24,-0.04,14.14
28,2313,2014Q1,119,43,18.1,16.8,+0.65,+3.7,71.9,9.6,5.11,-0.76,3.34,13.3,7.1,-1.06,4.65,1.95,7.78,0.82,3.29,0.28,+0.05,14.56
29,2313,2013Q4,119,47,17.45,15.7,+3.2,+22.5,87.7,13.8,8.71,0.31,6.78,15.7,9.92,0.36,7.73,4.09,16.4,1.71,6.84,0.57,+0.24,14.28
30,2313,2013Q3,119,47,14.25,13.8,+1.05,+8,85,13.2,8.65,-0.8,5.62,15.6,10.2,-0.94,6.61,3.53,14.1,1.47,5.86,0.47,+0.26,13.54
31,2313,2013Q2,119,40,13.2,11.9,+2.1,+18.9,69.3,10.2,5.77,-0.67,3.35,14.7,8.33,-0.97,4.84,2.13,8.53,0.92,3.69,0.28,+0.18,13.15
32,2313,2013Q1,119,43,11.1,11.3,-1.4,-11.2,67,8.5,4.54,-0.18,2.79,12.7,6.78,-0.27,4.16,1.8,7.2,0.78,3.11,0.23,+0.13,13.22
33,2313,2012Q4,119,38,12.5,12.1,-0.75,-5.7,80.7,11,6.44,-0.91,3.92,13.6,7.98,-1.12,4.85,2.6,10.4,1.09,4.38,0.33,+0.01,12.93
34,2313,2012Q3,119,40,13.25,12.9,+1.45,+12.3,70.6,10,5.69,-2.03,2.45,14.2,8.05,-2.87,3.47,1.64,6.58,0.69,2.76,0.21,+0.08,12.7
35,2313,2012Q2,119,43,11.8,11.8,-1.3,-9.9,60.7,6.72,2.9,-0.42,1.23,11.1,4.78,-0.69,2.02,0.81,3.25,0.36,1.43,0.1,+0.01,12.66
36,2313,2012Q1,119,43,13.1,12.3,+3.79,+40.7,55.8,6.87,3.01,-0.87,1.26,12.3,5.39,-1.55,2.26,0.82,3.27,0.37,1.48,0.1,-0.18,12.99
37,2313,2011Q4,119,40,9.31,10.7,-3.09,-24.9,63.7,10.3,6.12,-,3.75,16.1,9.61,-,5.89,2.43,9.73,1.07,4.29,0.32,-0.03,13.07
38,2313,2011Q3,119,40,12.4,13.3,-0.95,-7.1,64.2,7.16,3.12,-,1.57,11.2,4.86,-,2.44,1.05,4.2,0.46,1.83,0.13,+0.04,12.81
39,2313,2011Q2,119,42,13.35,15.5,-4.1,-23.5,56.8,6.65,2.86,-,1.07,11.7,5.04,-,1.88,0.73,2.93,0.32,1.28,0.09,+0.42,12.24
40,2313,2011Q1,119,38,17.45,18.2,-3.1,-15.1,54.1,5.65,1.62,-,3.33,10.4,3,-,6.16,2.31,9.23,1.01,4.04,0.28,+0.53,12.28
41,2313,2010Q4,119,45,20.55,12.7,+10.35,+102,77.9,11.2,6.83,-1.23,4.09,14.4,8.77,-1.57,5.25,2.85,11.4,1.26,5.05,0.35,+0.69,11.93
42,2313,2010Q3,119,43,10.2,8.99,+2.03,+24.8,56.5,4.07,0.62,0.61,1.11,7.2,1.09,1.08,1.96,0.76,3.05,0.34,1.36,0.09,+0.25,12.14
43,2313,2010Q2,119,32,8.17,8.77,-0.86,-9.5,51.4,1.5,-2.06,-0.22,-3.97,2.92,-4.02,-0.42,-7.74,-2.7,-10.8,-1.24,-4.95,-0.33,-0.15,12.23
44,2313,2010Q1,119,32,9.03,9.28,-2.62,-22.5,45.1,1.42,-2.48,-0.24,-2.97,3.14,-5.5,-0.54,-6.59,-1.98,-7.92,-0.93,-3.71,-0.25,-0.26,12.48
45,2313,2009Q4,119,30,11.65,9.01,+2.82,+31.9,51.1,-0.47,-3.96,-0.54,-4.02,-0.93,-7.74,-1.07,-7.87,-2.6,-10.4,-1.24,-4.96,-0.34,-0.37,12.74
46,2313,2009Q3,119,34,8.83,8.66,+0.97,+12.3,45.9,1.59,-1.49,-0.94,-1.92,3.47,-3.26,-2.05,-4.19,-1.21,-4.83,-0.59,-2.35,-0.16,-0.4,13.19
47,2313,2009Q2,119,34,7.86,8.93,+0.46,+6.2,42.3,1.31,-1.74,-1.1,-2.1,3.1,-4.11,-2.6,-4.97,-1.28,-5.13,-0.64,-2.55,-0.18,-0.08,13.5
48,2313,2009Q1,119,43,7.4,4.93,+2.95,+66.3,48.4,4.7,0.72,-0.75,0.1,9.7,1.49,-1.55,0.21,0.06,0.25,0.03,0.12,0.01,+0.06,14
49,2313,2008Q4,119,38,4.45,5.04,-2.39,-34.9,59.2,5.99,1.84,-1.37,0.35,10.1,3.12,-2.31,0.59,0.22,0.87,0.1,0.4,0.03,-0.14,13.72
50,2313,2008Q3,120,40,6.84,8.76,-1.07,-13.5,70.8,7.82,3.65,0.05,2.97,11.1,5.16,0.07,4.2,1.92,7.68,0.88,3.52,0.24,+0.18,13.29
51,2313,2008Q2,120,32,7.91,10.4,-2.14,-21.3,51.9,2.12,-2.17,1.05,-1.27,4.09,-4.19,2.03,-2.44,-0.83,-3.34,-0.4,-1.59,-0.1,-0.13,12.62
52,2313,2008Q1,120,30,10.05,9.85,-0.95,-8.6,51.5,5.45,0.81,-1.38,-0.58,10.6,1.57,-2.68,-1.13,-0.38,-1.51,-0.18,-0.71,-0.05,-,12.66
53,2313,2007Q4,121,43,11,13.2,-5.15,-31.9,218,22.9,5.49,3.09,6.95,10.5,2.52,1.42,3.2,4.43,17.7,2.06,8.24,0.17,-0.22,13.02
54,2313,2007Q3,121,35,16.15,15.5,+0.85,+5.6,70.8,7.28,3.11,0.6,2.97,10.3,4.39,0.84,4.2,-,-,-,-,0.06,-,12.88
55,2313,2007Q2,121,45,15.3,14,+0.6,+4.1,85.4,14.2,5.79,-0.26,4.18,16.6,6.78,-0.31,4.89,2.72,10.9,1.33,5.3,0.03,-0.17,12.8
56,2313,2007Q1,-,-,14.7,14.5,-0.65,-4.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,2313,2006Q4,121,52,15.35,14.7,+1.05,+7.3,-,-,-,-,4.63,-,-,-,-,3.05,12.2,1.44,5.75,0.39,+0.17,12.69
58,2313,2006Q3,-,-,14.3,13.5,+1.55,+12.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,2313,2006Q2,122,41,12.75,15,-3.7,-22.5,-,-,-,-,2.4,-,-,-,-,1.68,6.74,0.86,3.44,0.2,+0.26,11.85
60,2313,2006Q1,-,-,16.45,15.9,-2.5,-13.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,2313,2005Q4,124,41,18.95,15.7,+3.9,+25.9,-,-,-,-,2.43,-,-,-,-,1.71,6.84,0.85,3.4,0.22,+2.61,11.55
62,2313,2005Q3,-,-,15.05,13.7,+2.25,+17.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
