ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2358,2021Q1,-,-,12.85,13.8,-2.25,-14.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2358,2020Q4,-,-,15.1,15.2,-1.35,-8.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2358,2020Q3,9.46,30,16.45,14.9,+2.7,+19.6,4.61,0.57,0.18,-0.16,0.02,12.4,3.96,-3.37,0.45,0.17,0.67,0.06,0.26,0.02,-0.16,13.27
3,2358,2020Q2,9.46,28,13.75,13.2,+2.8,+25.6,4.09,0.41,0.09,-0.07,0.02,9.92,2.31,-1.6,0.57,0.19,0.76,0.08,0.3,0.02,+0.19,13.23
4,2358,2020Q1,9.46,32,10.95,13.7,-5.9,-35,2.93,0.37,0.14,-0.09,0.03,12.8,4.61,-3.18,1.14,0.27,1.09,0.11,0.45,0.04,+0.03,13.22
5,2358,2019Q4,9.46,19,16.85,15.4,+0.8,+5,8.37,0.17,0.07,-0.02,-0.01,2.08,0.81,-0.28,-0.09,-0.06,-0.25,-0.03,-0.11,-0.01,-0.3,13.18
6,2358,2019Q3,9.46,32,16.05,14.7,+0.8,+5.2,5.35,0.65,0.24,-0.12,0.17,12.2,4.52,-2.23,3.21,1.41,5.63,0.61,2.43,0.18,+0.06,13.24
7,2358,2019Q2,9.46,21,15.25,16.1,-1.5,-9,3.6,0.22,-0.03,-0.11,-0.16,6.1,-0.85,-2.93,-4.37,-1.29,-5.16,-0.57,-2.29,-0.17,-0.33,13.08
8,2358,2019Q1,9.46,28,16.75,17.2,-1.65,-9,3.25,0.31,0.06,-0.12,0.01,9.58,1.93,-3.57,0.16,0.04,0.17,0.02,0.08,0.01,-0.19,13.25
9,2358,2018Q4,9.46,26,18.4,17.3,-0.6,-3.2,8.51,0.6,0.35,-0.13,0.27,7.09,4.14,-1.53,3.12,2.15,8.59,1.04,4.17,0.29,+0.14,13.26
10,2358,2018Q3,9.46,30,19,22.5,-6.25,-24.8,5.71,0.47,0.19,-0.08,0.12,8.22,3.39,-1.39,2.02,0.94,3.75,0.48,1.92,0.12,+0.03,13.04
11,2358,2018Q2,9.46,36,25.25,23,+3.45,+15.8,5.14,0.55,0.3,-0.12,0.15,10.7,5.86,-2.24,2.96,1.25,5,0.68,2.7,0.16,-0.03,12.93
