ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2461,2021Q1,-,-,16.75,17.2,-2.75,-14.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2461,2020Q4,-,-,19.5,17.4,+3.65,+23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2461,2020Q3,15.9,47,15.85,15.5,+1.25,+8.6,15.1,3.64,0.92,0.03,0.59,24.2,6.14,0.21,5.59,2.61,10.4,1.18,4.71,0.39,+0.26,15.89
3,2461,2020Q2,15.9,43,14.6,14.3,+1.85,+14.5,13,3.08,0.82,-0.24,0.44,23.8,6.34,-1.88,3.75,1.54,6.16,0.7,2.81,0.29,+0.16,15.35
4,2461,2020Q1,15.9,36,12.75,15.9,-6.35,-33.2,11.6,2.39,0.07,-0.03,0.04,20.6,0.56,-0.24,-0.47,-0.17,-0.68,-0.08,-0.32,0.02,-0.02,15.71
5,2461,2019Q4,15.9,32,19.1,21.1,-3.9,-17,13.3,2.77,-1.08,-0.74,-1.66,20.7,-8.11,-5.57,-14.7,-5.96,-23.8,-2.89,-11.6,-1.09,-1.17,15.95
6,2461,2019Q3,15.9,43,23,22.1,+2.4,+11.7,14.4,3.42,0.32,0.06,0.2,23.7,2.2,0.42,1.95,0.84,3.36,0.42,1.68,0.13,-0.04,17.2
7,2461,2019Q2,15.9,43,20.6,14.4,+7.25,+54.3,12,2.96,0.64,-0.44,0.19,24.6,5.31,-3.7,1.11,0.39,1.57,0.2,0.79,0.13,+0.05,17.63
8,2461,2019Q1,15.9,36,13.35,13.2,-0.1,-0.7,12.2,2.7,0.43,-0.34,0.07,22.1,3.57,-2.76,-0.36,-0.13,-0.51,-0.07,-0.26,0.04,-0.04,18.11
9,2461,2018Q4,15.9,43,13.45,12.8,-0.75,-5.3,14.1,2.89,0.66,-0.42,0.12,20.5,4.64,-2.98,0.23,0.09,0.37,0.05,0.19,0.08,-0.21,17.61
