ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2103,2021Q1,-,-,21.8,20.9,-1.5,-6.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2103,2020Q4,-,-,23.3,21.7,+5.6,+31.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2103,2020Q3,82.6,34,17.7,17.1,+0.55,+3.2,56.1,7.64,2.38,-3.79,-2.31,13.6,4.24,-6.76,-2.74,-0.98,-3.92,-0.53,-2.1,-0.28,-0.3,16.73
3,2103,2020Q2,82.6,40,17.15,16.5,+2.6,+17.9,55.4,6.14,1,-0.37,-1.18,11.1,1.81,-0.67,-0.86,-0.3,-1.18,-0.16,-0.62,-0.14,-0.55,17.3
4,2103,2020Q1,82.6,38,14.55,20.6,-9.55,-39.6,64.9,7.61,2.02,-0.33,0.59,11.7,3.11,-0.51,1.46,0.58,2.31,0.3,1.18,0.07,-0.27,17.8
5,2103,2019Q4,82.6,43,24.1,24.3,+0.1,+0.4,68.4,8.01,2.33,0.24,1.04,11.7,3.4,0.36,1.86,0.77,3.07,0.4,1.59,0.13,-0.31,18.02
6,2103,2019Q3,82.6,40,24,25.9,-3.7,-13.4,69.2,6.96,1.18,-0.28,0.19,10.1,1.71,-0.4,0.26,0.11,0.42,0.06,0.23,0.02,-0.22,18.35
7,2103,2019Q2,82.6,43,27.7,27.9,+0.2,+0.7,75.9,10.1,4.17,0.89,3.33,13.3,5.49,1.17,4.84,2.11,8.44,1.14,4.56,0.41,-0.06,18.9
8,2103,2019Q1,82.6,43,27.5,27.8,+0.45,+1.7,75.6,8.7,3.17,0.84,2.84,11.5,4.2,1.12,4.03,1.77,7.07,0.97,3.9,0.34,+0.05,19.3
9,2103,2018Q4,82.6,40,27.05,28.8,-6.85,-20.2,70.1,7.74,1.98,1.9,3.63,11,2.83,2.71,5,2.1,8.39,1.17,4.69,0.44,+0.06,18.54
10,2103,2018Q3,82.6,38,33.9,31.7,+1.1,+3.4,75.4,7.41,2.11,0.28,2.01,9.83,2.8,0.37,2.68,1.22,4.88,0.68,2.72,0.24,-0.12,18.1
