ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1513,2021Q1,-,-,47.45,47.5,-6.15,-11.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1513,2020Q4,-,-,53.6,52,+10.9,+25.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1513,2020Q3,42,38,42.7,36.4,+15.05,+54.4,35.4,5.77,2.82,1.05,3.3,16.3,7.96,2.97,9.49,3.93,15.7,1.31,5.22,0.8,+0.22,22.18
3,1513,2020Q2,42,38,27.65,26.4,+5.3,+23.7,33.4,7.8,2.78,0.24,2.63,23.3,8.32,0.73,8.13,3.48,13.9,1.17,4.69,0.64,+0.34,18.21
4,1513,2020Q1,42,32,22.35,25.4,-1.95,-8,30.4,5.67,2.43,-0.88,1.06,18.6,7.98,-2.91,3.56,1.38,5.52,0.51,2.05,0.26,-0.08,18.62
5,1513,2019Q4,42,36,24.3,21.1,+4.1,+20.3,35.3,5.99,1.64,0.16,1.34,17,4.66,0.44,3.92,1.79,7.15,0.68,2.73,0.33,+0.06,18.44
6,1513,2019Q3,42,40,20.2,20.8,-1,-4.7,31.7,5.6,2.51,0.32,2.37,17.7,7.92,1.02,7.46,3.12,12.5,1.2,4.78,0.58,+0.23,18
7,1513,2019Q2,42,36,21.2,20.9,+0.55,+2.7,30.1,5.62,1.47,0.2,1.23,18.7,4.9,0.65,4.03,1.58,6.34,0.63,2.54,0.3,-0.14,17.63
8,1513,2019Q1,42,38,20.65,20.1,+1.35,+7,26.8,3.45,0.93,0.66,1.41,12.9,3.46,2.47,5.34,1.85,7.41,0.8,3.18,0.34,+0.07,18.38
9,1513,2018Q4,42,34,19.3,20.2,-1.5,-7.2,32.6,4.7,1.55,-0.42,1.09,14.4,4.75,-1.29,3.41,1.47,5.88,0.64,2.55,0.27,+0.05,17.91
10,1513,2018Q3,42,34,20.8,20.9,-0.2,-1,35.4,3.87,1.38,0.44,1.46,10.9,3.89,1.24,4.24,2.01,8.04,0.84,3.34,0.35,-0.14,17.62
11,1513,2018Q2,42,38,21,21.3,-1,-4.5,28.7,6.25,1.37,0.6,1.81,21.8,4.78,2.08,6.44,2.45,9.78,1.04,4.17,0.44,+0.21,17.44
12,1513,2018Q1,42,34,22,21,-0.25,-1.1,25.6,4.59,1.51,0.04,1.1,17.9,5.91,0.17,4.52,1.52,6.08,0.68,2.72,0.27,+0.02,18.08
13,1513,2017Q4,42,32,22.25,21.6,+0.1,+0.5,34.2,4.57,1.07,0.15,0.9,13.4,3.13,0.45,2.89,1.32,5.26,0.61,2.44,0.22,+0.18,17.69
14,1513,2017Q3,42,40,22.15,21,+0.95,+4.5,29.4,5.99,1.28,1.02,2.01,20.4,4.35,3.47,7,2.79,11.2,1.31,5.25,0.49,-0.01,17.6
15,1513,2017Q2,42,34,21.2,19.4,+1.4,+7.1,24.8,2.52,0.15,1.02,0.96,10.2,0.61,4.12,4.18,1.4,5.58,0.68,2.74,0.23,-0.1,17.1
16,1513,2017Q1,42,36,19.8,20.7,+0.45,+2.3,25.6,5.17,1.67,-0.51,1.01,20.2,6.53,-2,4.12,1.4,5.59,0.71,2.84,0.25,-0.11,17.83
17,1513,2016Q4,42,34,19.35,18,+1.65,+9.3,38.7,4.37,-0.32,0.42,0.15,11.3,-0.83,1.09,0.3,0.15,0.61,0.08,0.31,0.04,+0.03,17.8
18,1513,2016Q3,42,43,17.7,18.3,-1.05,-5.6,29.8,4.2,1.39,0.7,2.03,14.1,4.67,2.34,6.85,2.73,10.9,1.38,5.51,0.5,-0.28,17.75
19,1513,2016Q2,42,34,18.75,18.3,+0.7,+3.9,24.4,4.68,1.35,0.22,1.37,19.1,5.52,0.9,5.69,1.84,7.34,0.94,3.77,0.33,+0.08,17.46
20,1513,2016Q1,42,38,18.05,17.9,+1.15,+6.8,34.2,5.52,1.99,0.07,1.48,16.1,5.81,0.2,4.3,1.91,7.65,0.99,3.95,0.36,+0.06,18.23
21,1513,2015Q4,42,36,16.9,17.2,+0.6,+3.7,32.4,4.2,0.63,-0.26,0.06,13,1.94,-0.81,0.22,0.09,0.38,0.05,0.19,0.01,-0.63,17.93
22,1513,2015Q3,42,47,16.3,17,-1.55,-8.7,25.6,7.67,2.84,1.08,3.18,30,11.1,4.21,12.4,4.25,17,2.14,8.56,0.78,+0.49,18.07
23,1513,2015Q2,42,38,17.85,20.9,-3.3,-15.6,24.7,4.83,1.29,0.09,1.06,19.6,5.23,0.35,4.23,1.38,5.53,0.72,2.88,0.25,-0.1,17.14
24,1513,2015Q1,42,38,21.15,20.5,+0.85,+4.2,20.8,4.26,0.95,0.61,1.22,20.5,4.57,2.91,5.71,1.54,6.14,0.83,3.33,0.3,+0.1,18.33
25,1513,2014Q4,42,43,20.3,19.8,-0.15,-0.7,36.2,6.85,2.9,0.74,2.89,18.9,8.01,2.05,7.97,3.84,15.4,2,7.99,0.64,+0.12,18.05
26,1513,2014Q3,42,34,20.45,21.1,-0.9,-4.2,28.9,4.92,1.49,0.26,1.35,17,5.14,0.9,4.65,1.78,7.13,0.9,3.62,0.29,+0.1,17.27
27,1513,2014Q2,48,43,21.35,20.8,+0.15,+0.7,29.2,4.76,1.27,0.62,1.62,16.3,4.35,2.12,5.47,2.01,8.05,1.09,4.36,0.35,+0.04,15.96
28,1513,2014Q1,48,38,21.2,21.3,-1.4,-6.2,18.9,3.69,0.9,0.4,0.95,19.6,4.77,2.1,4.94,1.15,4.6,0.65,2.6,0.2,-0.03,16.77
