ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2115,2021Q1,-,-,43.9,44.6,-0.6,-1.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2115,2020Q4,-,-,44.5,43.4,+4.45,+11.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2115,2020Q3,9.04,57,40.05,43.1,-2.7,-6.3,7.38,1.77,1.08,-0.02,0.78,23.9,14.6,-0.3,10.5,3.13,12.5,1.95,7.79,0.86,+0.08,28.16
3,2115,2020Q2,8.61,72,42.75,38.9,+7.1,+19.9,4.98,1.03,0.28,4.86,3.64,20.7,5.66,97.5,73.1,15.5,62,9.35,37.4,4.23,+3.65,28.31
4,2115,2020Q1,8.61,49,35.65,37.8,-5.5,-13.4,5.31,1.21,0.51,0.07,0.4,22.8,9.55,1.31,7.49,1.74,6.96,0.98,3.92,0.46,-0.21,26.34
5,2115,2019Q4,8.61,57,41.15,40.5,+1.45,+3.7,6.83,1.7,0.95,0.11,0.7,25,13.9,1.6,10.3,3.08,12.3,1.83,7.34,0.82,-0.11,26.73
6,2115,2019Q3,8.61,55,39.7,39.7,+0.3,+0.8,6.98,1.54,0.68,0.25,0.67,22,9.71,3.55,9.63,2.96,11.8,1.9,7.6,0.78,+0.14,26.27
7,2115,2019Q2,8.2,51,39.4,39.3,+2.3,+6.2,6.63,1.47,0.74,-0.02,0.5,22.2,11.2,-0.36,7.51,2.15,8.59,1.42,5.68,0.58,0,27.9
8,2115,2019Q1,8.2,53,37.1,35.4,+3.45,+10.3,6.73,1.44,0.76,0,0.55,21.4,11.2,-0.02,8.12,2.39,9.56,1.6,6.41,0.67,+0.31,28.63
9,2115,2018Q4,8.2,57,33.65,30.1,+2.95,+9.6,6.86,1.63,0.95,0.12,0.76,23.8,13.8,1.75,11.1,3.51,14.1,2.31,9.23,0.93,+0.23,27.18
10,2115,2018Q3,8.2,53,30.7,31.9,-6.45,-17.4,6.7,1.47,0.7,0.1,0.55,22,10.5,1.42,8.22,2.57,10.3,1.7,6.78,0.64,-0.04,25.92
11,2115,2018Q2,8.2,47,37.15,38.8,-3.15,-7.8,6.45,1.27,0.52,0.15,0.48,19.7,8.09,2.3,7.38,2.16,8.64,1.45,5.8,0.58,-0.33,26.35
12,2115,2018Q1,8.2,45,40.3,43.2,-5,-11,6.28,1.23,0.53,-0.09,0.29,19.6,8.37,-1.36,4.67,1.32,5.27,0.89,3.56,0.36,-0.69,27.44
13,2115,2017Q4,8.2,57,45.3,47.4,-5.5,-10.8,6.66,1.67,0.94,0.08,0.58,25.1,14.1,1.14,8.66,2.66,10.7,1.8,7.18,0.7,-0.49,26.81
14,2115,2017Q3,8.2,53,50.8,56.2,-10,-16.4,6.38,1.49,0.79,-0.03,0.56,23.4,12.4,-0.46,8.75,2.67,10.7,1.79,7.18,0.68,-0.39,26.01
15,2115,2017Q2,7.45,53,60.8,60,+4.5,+8,6.64,1.72,1.02,-0.03,0.74,26,15.4,-0.42,11.2,3.65,14.6,2.45,9.79,0.91,-0.22,27.54
