ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2453,2021Q1,-,-,16.7,17.2,-1.4,-7.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2453,2020Q4,-,-,18.1,17.1,+1.7,+10.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2453,2020Q3,10,40,16.4,17.6,-2.6,-13.7,14.7,3.3,0.27,0.14,0.34,22.4,1.83,0.96,2.17,1.76,7.03,0.79,3.17,0.34,+0.06,18.22
3,2453,2020Q2,10,38,19,16.7,+4.65,+32.4,13.1,3.13,0.16,0.3,0.38,23.9,1.22,2.32,2.83,2.04,8.15,0.99,3.97,0.38,+0.12,17.95
4,2453,2020Q1,10,38,14.35,15.6,-2.5,-14.8,10.4,2.51,0.27,0.07,0.25,24.3,2.64,0.67,2.17,1.24,4.94,0.57,2.28,0.25,-0.07,18.16
5,2453,2019Q4,10,40,16.85,16.8,+0.7,+4.3,20.5,4.04,0.39,0.12,0.43,19.7,1.9,0.6,2.13,2.43,9.72,1.03,4.11,0.43,+0.19,17.98
6,2453,2019Q3,10,36,16.15,16.9,+1.6,+11,13.7,3.04,0.27,0.06,0.28,22.2,1.94,0.47,1.89,1.46,5.85,0.64,2.54,0.28,+0.12,17.64
7,2453,2019Q2,10,34,14.55,14.2,+0.8,+5.8,15.4,2.86,0.14,0.16,0.27,18.6,0.94,1.02,1.64,1.43,5.7,0.67,2.68,0.26,+0.14,17.39
8,2453,2019Q1,10,40,13.75,12.8,+2.55,+22.8,9.49,2.5,0.2,0.16,0.32,26.3,2.13,1.69,3.17,1.7,6.8,0.87,3.49,0.32,+0.21,17.6
9,2453,2018Q4,10,45,11.2,11.3,-1,-8.2,15.4,3.39,0.03,0.26,0.24,22.1,0.22,1.7,1.73,1.53,6.11,0.81,3.23,0.24,-0.16,17.33
10,2453,2018Q3,10,43,12.2,13.1,-1.85,-13.2,11.2,2.68,0.03,0.15,0.16,23.8,0.29,1.34,1.33,0.87,3.48,0.47,1.87,0.16,-0.06,17.1
11,2453,2018Q2,10,34,14.05,14.2,-0.9,-6,10.4,2.67,0.2,-0.01,0.12,25.7,1.93,-0.07,1,0.6,2.39,0.33,1.34,0.12,+0.02,16.97
