ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2059,21Q1,25,296,312,285,303,+6,+2.02,9.09,5.76,0.23,17.2,0.69,+0.7,+0.06,+0.04,+0.8,17.5,-0.1,0.44,-0.02,0,0.2
1,2059,20Q4,63,279,306.5,274,297,+17,+6.07,11.6,16.6,0.26,48.4,0.77,-0.98,0,+0.13,-0.85,16.8,+0.11,0.54,+0.02,0.02,3.5
2,2059,20Q3,66,337,357,274,280,-55.5,-16.5,24.7,20.1,0.3,65.2,0.99,-4.08,-0.14,-0.04,-4.26,17.7,0,0.43,0,0,0.9
3,2059,20Q2,60,292.5,356,286.5,335.5,+43.5,+14.9,23.8,25.6,0.43,81.1,1.4,-1.85,-0.12,+0.03,-1.95,21.9,+0.24,0.43,0,0,0
4,2059,20Q1,56,360.5,374.5,271,292,-70,-19.3,28.6,18.5,0.33,62.5,1.1,-1.63,-0.04,0,-1.67,24.1,-0.01,0.2,0,0,1
5,2059,19Q4,64,353,392,336.5,362,+9,+2.55,15.7,17.2,0.27,62.2,0.97,-1.16,-0.87,-0.08,-2.1,25.7,-0.01,0.21,0,0,0
6,2059,19Q3,63,308,368.5,298.5,353,+46.5,+15.2,22.8,21.8,0.35,72.2,1.1,-0.93,+1.18,+0.08,+0.33,27.1,+0.03,0.22,0,0,1.4
7,2059,19Q2,61,345,348.5,284.5,306.5,-37,-10.8,18.6,13.2,0.22,41.1,0.67,-1.89,-0.2,+0.03,-2.06,28,+0.07,0.19,0,0,0
8,2059,19Q1,54,321.5,363,312,343.5,+23.5,+7.34,15.9,17.1,0.32,58.6,1.1,-0.68,+0.04,+0.02,-0.62,30,0,0.12,0,0,3.4
9,2059,18Q4,65,407,407,284.5,320,-81,-20.2,30.5,11.4,0.17,38.1,0.59,-1.45,+0.33,-0.01,-1.14,30.7,-0.06,0.12,0,0,4.2
10,2059,18Q3,64,432,445,380,401,-29.5,-6.85,15.1,7.97,0.12,32.8,0.51,-0.1,-0.02,0,-0.12,32.2,-0.12,0.18,+0.01,0.01,3.3
11,2059,18Q2,60,405,465,404.5,430.5,+25.5,+6.3,14.9,8.88,0.15,38.3,0.64,+0.03,+0.02,-0.01,+0.05,32.3,-0.16,0.3,-0.01,0,0
12,2059,18Q1,58,403,437.5,383,405,+4.5,+1.12,13.6,10.3,0.18,41.9,0.72,+0.24,-0.02,+0.02,+0.24,32.3,-0.39,0.46,0,0.01,1.3
13,2059,17Q4,62,417,423,385.5,400.5,-16.5,-3.96,8.99,11.3,0.18,45.5,0.73,+0.24,-0.03,0,+0.21,32,-0.17,0.87,-0.01,0.01,1
14,2059,17Q3,66,429.5,437.5,368,417,-10,-2.34,16.3,13.5,0.2,55.5,0.84,-0.67,-0.27,-0.02,-0.97,31.8,+0.02,1.04,+0.01,0.02,1.6
15,2059,17Q2,61,435,477,412,427,-8,-1.84,14.9,15.6,0.26,67.9,1.1,+0.89,-0.26,-0.05,+0.58,32.4,+0.07,1.02,-0.02,0.01,0.6
16,2059,17Q1,57,417,440.5,397,435,+18,+4.32,10.4,16.9,0.3,70.4,1.2,+0.9,-0.74,-0.23,-0.07,31.4,-0.07,0.94,0,0.02,2.2
17,2059,16Q4,64,409,418.5,356,417,+11.5,+2.84,15.4,14.7,0.23,57,0.89,+0.09,+0.73,+0.11,+0.94,30.5,+0.02,1.02,-0.01,0.02,1.8
18,2059,16Q3,62,379.5,414,363.5,405.5,+28.5,+7.56,13.4,13.6,0.22,52.6,0.85,+2.29,-0.39,+0.05,+1.95,30.5,-0.12,1,-0.02,0.02,2.4
19,2059,16Q2,61,373.5,392,331,377,+5.5,+1.48,16.4,18.3,0.3,66.1,1.1,+0.31,+0.32,+0.09,+0.72,28,-0.12,1.12,+0.01,0.04,3.9
20,2059,16Q1,57,427,442,366.5,371.5,-54.5,-12.8,17.7,12.5,0.22,50.1,0.88,-0.8,-0.83,+0.01,-1.63,27.6,+0.16,1.23,-0.02,0.03,2.5
21,2059,15Q4,65,452.5,453,376,426,-24,-5.33,17.1,19.5,0.3,81,1.2,+2.61,-1.65,-0.15,+0.81,28.5,+0.01,1.08,-0.02,0.05,5
22,2059,15Q3,63,415.5,453,330,450,+38,+9.22,29.9,21.1,0.33,83.7,1.3,-3.1,+1.51,+0.17,-1.42,25.8,-0.19,1.06,+0.04,0.07,6.6
23,2059,15Q2,61,475.5,492,404,412,-60,-12.7,18.6,23.3,0.38,104,1.7,-1.72,-1,+0.02,-2.7,29,-0.19,1.25,-0.08,0.03,2.5
24,2059,15Q1,55,410,516,394.5,472,+66,+16.3,29.9,26.5,0.48,124,2.2,+1.39,-0.73,-0.2,+0.46,30.8,+0.09,1.45,-0.05,0.11,7.8
25,2059,14Q4,66,340,416,329,406,+62.5,+18.2,25.3,31.6,0.48,122,1.9,+1.43,+0.29,+0.07,+1.79,29.4,-0.07,1.36,+0.02,0.16,11.9
26,2059,14Q3,64,431.5,487,328,343.5,-83.5,-19.6,37.2,34.9,0.55,136,2.1,-2.93,-1.91,+0.07,-4.78,27.8,+0.33,1.43,+0.13,0.14,10.2
27,2059,14Q2,62,415,452.5,380.5,427,+12,+2.89,17.3,27.9,0.45,116,1.9,-0.7,-0.05,+0.02,-0.73,30.9,-0.15,1.1,-0.06,0.02,1.6
28,2059,14Q1,56,335.5,431,310.5,415,+79,+23.5,35.9,32.5,0.58,114,2,+0.68,+0.52,-0.12,+1.08,32.3,-0.24,1.25,-0.01,0.08,6.3
29,2059,13Q4,65,257,351.5,247,336,+77.5,+30,40.4,46.3,0.71,135,2.1,+5.36,-0.01,-0.24,+5.12,31.6,+0.26,1.48,+0.02,0.09,6.2
30,2059,13Q3,64,222,280.5,220.5,258.5,+38.5,+17.5,27.3,38.9,0.61,98.9,1.5,+2.61,-0.33,-0.55,+1.73,25.8,-0.71,1.22,-0.54,0.07,5.9
31,2059,13Q2,61,226,271,200.5,220,-6,-2.65,31.2,42.2,0.69,99.6,1.6,+7.35,-2.09,-0.24,+5.02,23,+0.2,1.93,+0.22,0.61,31.6
32,2059,13Q1,56,184.5,235,180,226,+42,+22.8,29.9,31.3,0.56,63.1,1.1,+5.61,+0.33,+0.09,+6.02,15.3,+0.09,1.73,+0.29,0.39,22.7
33,2059,12Q4,65,168,185,160,184,+16,+9.52,14.9,33.3,0.51,56.5,0.87,+2.18,+0.93,-0.83,+2.28,9.2,-0.33,1.64,+0.04,0.1,6.2
34,2059,12Q3,64,170,183,163.5,168,-0.5,-0.3,11.6,32.7,0.51,56.9,0.89,-0.92,+0.15,-0.34,-1.1,6.9,-0.47,1.98,-0.02,0.06,2.9
35,2059,12Q2,63,177.5,177.5,142.5,168.5,-9,-5.07,19.7,41.5,0.66,68.7,1.1,+2.06,+0.85,-0.17,+2.75,7.9,-0.93,2.44,-0.09,0.08,3.2
36,2059,12Q1,58,145.5,188.5,135.5,177.5,+33.5,+23.3,36.8,81.7,1.4,133,2.3,+0.54,+3.08,+0.66,+4.28,5.6,+0.66,3.38,-0.59,0.17,5.1
37,2059,11Q4,64,105.5,152,102.5,144,+36.5,+34,46,40.1,0.63,52.7,0.82,+2.09,+1.51,+0.52,+4.12,5.1,-0.4,2.72,+0.73,0.76,27.9
38,2059,11Q3,65,122.5,138,92.3,107.5,-14,-11.5,37.6,34.8,0.54,40.9,0.63,-0.28,+0.06,-1.28,-1.5,2.8,+0.07,3.12,-0.02,0.03,1
39,2059,11Q2,61,146,155.5,116,121.5,-24.5,-16.8,27.1,21.6,0.35,28.9,0.47,-1.54,-2.01,-0.07,-3.62,3.3,+0.92,3.05,-0.14,0.05,1.6
40,2059,11Q1,57,148,161.5,142,146,-1.5,-1.02,13.2,21.7,0.38,33.2,0.58,+1.94,+0.26,+0.14,+2.33,4.8,-0.5,2.13,+0.01,0.18,8.7
41,2059,10Q4,66,155.5,156,138,147.5,-8,-5.14,11.6,15.7,0.24,22.9,0.35,+0.07,+0.16,-0.02,+0.21,2.8,-0.26,2.63,-0.01,0.18,6.7
42,2059,10Q3,65,171.5,173.5,138.5,155.5,-16,-9.33,20.4,24.2,0.37,38.5,0.59,-1.44,-3.39,+0.17,-4.66,2.7,+0.61,2.89,-0.19,0.19,6.5
43,2059,10Q2,63,190.5,198.5,166,171.5,-19,-9.97,17.1,23.2,0.37,42.4,0.67,+1.8,-2.03,-0.05,-0.28,4.3,-1.05,2.28,-0.41,0.38,16.7
44,2059,10Q1,57,175,201.5,160,190.5,+16.5,+9.48,23.9,51.1,0.9,93.6,1.6,+0.63,+0.41,+1.16,+2.2,2.3,-0.33,3.33,+0.27,0.79,23.7
45,2059,09Q4,66,183.5,188.5,160,174,-12.5,-6.7,15.3,49.1,0.74,83.8,1.3,+0.02,-0.8,+0.27,-0.51,1.6,+0.34,3.66,-0.36,0.52,14.1
46,2059,09Q3,65,105,197.5,104.5,186.5,+82,+78.5,89,64.9,1,106,1.6,-0.62,+4.9,-0.5,+3.78,1.5,+0.74,3.32,+0.87,0.88,26.5
47,2059,09Q2,63,114,131.5,97,104.5,-9,-7.93,30.4,33.3,0.53,38.7,0.61,-2.11,-0.86,+0.81,-2.16,2.3,-0.68,2.59,0,0.01,0.2
48,2059,09Q1,57,89.9,121.5,81.5,113.5,+25.5,+29,45.5,18.6,0.33,18.6,0.33,+0.3,-0.76,-0.2,-0.66,5,+0.97,3.27,0,0.01,0.3
49,2059,08Q4,65,133,134,71,88,-41,-31.8,48.8,22.4,0.34,21.4,0.33,+0.52,-2.2,0,-1.69,4.6,+0.42,2.31,-0.05,0.02,0.7
50,2059,08Q3,64,164,185,129,129,-35,-21.3,34.1,22.3,0.35,37.3,0.58,+0.01,+1.48,-0.01,+1.47,4,-1.26,1.89,+0.05,0.06,3.4
51,2059,08Q2,63,146,204,146,164,+18,+12.3,39.7,35,0.56,63.6,1,-1.66,+2.33,+0.2,+0.86,4,+0.18,3.15,-0.08,0.02,0.5
52,2059,08Q1,57,183,184,127,146,-36,-19.8,31.3,7.8,0.14,11.6,0.2,+0.04,-1.09,-0.04,-1.08,,-0.48,2.96,+0.02,0.1,3.2
53,2059,07Q4,65,194,199.5,159,182,-11.5,-5.94,20.9,11.9,0.18,21.4,0.33,+0.65,-0.5,-0.08,+0.08,,-0.45,3.45,+0.04,0.07,2.1
54,2059,07Q3,63,235,257,178,193.5,-41.5,-17.7,33.6,27.7,0.44,62.2,0.99,+0.19,0,-1.5,-1.32,,-0.96,3.9,-0.06,0.04,0.9
55,2059,07Q2,62,167,247,143.5,235,+68,+40.7,62,40.9,0.66,76.9,1.2,-1.7,+2.35,-0.92,-0.27,,+3.1,4.86,+0.1,0.1,2
56,2059,07Q1,57,165,184,159,167,+1,+0.6,15.1,18.4,0.32,32.1,0.56,,,,,,+0.57,1.76,0,0,0
57,2059,06Q4,63,171,186,148.5,166,-6,-3.49,21.8,18.6,0.3,31.2,0.5,-2.4,-0.4,+1.27,-1.53,,+0.32,1.19,-0.09,0,0.08
58,2059,06Q3,65,178,223,160,172,-6,-3.37,35.4,22.4,0.34,40.9,0.63,+2.28,-0.48,0,+1.79,,+0.18,0.87,+0.09,0.09,10
59,2059,06Q2,62,184,219,164.5,178,-9,-4.81,29.1,17.4,0.28,34.1,0.55,+2.12,-1.05,0,+1.07,,-0.76,0.69,0,0,0
60,2059,06Q1,58,195,217,167,187,-10,-5.08,25.4,31,0.53,59.4,1,+0.19,+0.27,-0.01,+0.44,,-0.02,1.45,0,0.01,0.6
61,2059,05Q4,64,170,201,142.5,197,+27,+15.9,34.4,24.1,0.38,42.2,0.66,+0.67,+1.42,-0.52,+1.57,,+1.48,1.47,0,0,0.2
62,2059,05Q3,63,223,278.5,134,170,-49,-22.4,66,30.5,0.48,63.8,1,+0.65,+0.39,+0.01,+1.04,,,,,,
63,2059,05Q2,45,113,219,113,219,+113,+107,100,18,0.4,30.5,0.68,+0.47,+0.28,+0.01,+0.76,,,,,,
