ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1423,2021Q1,-,-,16.5,17.1,+0.45,+2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1423,2020Q4,-,-,16.05,15.2,+1.7,+11.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1423,2020Q3,13.8,40,14.35,14.2,-1.5,-9.5,0.41,-0.51,-0.58,0.2,-0.34,-123,-140,49.2,-81.5,-1.48,-5.93,-1.35,-5.41,-0.24,-0.02,16.25
3,1423,2020Q2,13.8,38,15.85,11.2,+5.9,+59.3,0.65,-0.44,-0.5,0.1,-0.35,-67.1,-77,16,-53.9,-1.53,-6.11,-1.4,-5.58,-0.25,-0.17,16.59
4,1423,2020Q1,13.8,32,9.95,10,-0.4,-3.9,0.57,-0.48,-0.55,0.05,-0.46,-84.2,-96.8,8.17,-79.8,-1.96,-7.85,-1.79,-7.17,-0.33,-0.41,16.67
5,1423,2019Q4,13.8,34,10.35,10.5,-0.2,-1.9,0.61,-0.1,-0.16,0.04,-0.08,-16.4,-25.9,6.05,-12.5,-0.32,-1.29,-0.29,-1.18,-0.05,-0.13,17.03
6,1423,2019Q3,13.8,40,10.55,10.4,+0.25,+2.4,1.3,-0.43,-0.51,0.19,-0.3,-32.8,-39.5,14.9,-22.9,-1.26,-5.02,-1.15,-4.59,-0.22,-0.46,17.01
7,1423,2019Q2,13.8,34,10.3,10.2,0,0,1.52,-0.1,-0.18,0.08,-0.09,-6.61,-12,5.5,-6.03,-0.38,-1.53,-0.35,-1.4,-0.08,-0.28,17.27
8,1423,2019Q1,13.8,47,10.3,10.3,-0.15,-1.4,1.12,0.14,0.05,0.07,0.1,12.3,4.39,5.88,9.26,0.43,1.73,0.4,1.58,0.08,-0.02,17.39
9,1423,2018Q4,13.8,43,10.45,10.4,+0.1,+1,1.66,0.15,-0.01,0.13,0.12,8.92,-0.77,7.64,7.26,0.51,2.02,0.43,1.73,0.08,+0.07,17.27
10,1423,2018Q3,13.8,60,10.35,10.1,+0.44,+4.4,1.69,0.28,0.2,0.22,0.38,16.8,11.6,13,22.7,1.51,6.04,1.31,5.23,0.24,+0.14,17.26
11,1423,2018Q2,17.3,60,9.91,10.3,+0.59,+6.3,2.07,0.22,0.14,0.26,0.35,10.9,6.62,12.7,17,1.32,5.28,1.22,4.87,0.2,+0.07,15.63
12,1423,2018Q1,17.3,55,9.32,8.55,+0.94,+11.2,2.19,0.12,0.02,0.15,0.17,5.32,0.92,6.86,7.72,0.64,2.58,0.59,2.37,0.1,+0.07,15.23
13,1423,2017Q4,17.3,53,8.38,7.89,+0.95,+12.8,2.55,0.14,0.04,-0.03,0.01,5.36,1.59,-1.06,0.42,0.04,0.16,0.04,0.15,0.01,+0.06,15.11
14,1423,2017Q3,17.3,45,7.43,7.23,+0.51,+7.4,1.22,0.07,-0.01,0.18,0.17,6.12,-0.48,15.2,13.9,0.65,2.62,0.6,2.4,0.1,+0.08,15.04
15,1423,2017Q2,17.3,53,6.92,7.02,-0.49,-6.6,1.62,0.15,0.06,0.17,0.22,8.98,3.72,10.7,13.6,0.86,3.43,0.79,3.15,0.13,+0.11,14.88
16,1423,2017Q1,17.3,49,7.41,7.29,+0.58,+8.5,1.43,0.03,-0.05,0.13,0.06,2.43,-3.6,8.82,4.18,0.23,0.93,0.21,0.86,0.03,0,14.76
17,1423,2016Q4,17.3,38,6.83,6.69,+0.08,+1.2,1.54,0.13,0.04,-0.11,-0.08,8.63,2.91,-7.12,-5.06,-0.3,-1.21,-0.28,-1.11,-0.05,+0.05,14.79
18,1423,2016Q3,17.3,47,6.75,6.57,+0.49,+7.8,1.7,0.07,-0.03,0.06,0.03,4.15,-1.53,3.71,2.05,0.14,0.54,0.12,0.5,0.02,+0.12,14.88
19,1423,2016Q2,17.3,47,6.26,6.51,-0.5,-7.4,1.68,0.11,0.03,0.02,0.04,6.83,1.66,1.41,2.63,0.17,0.69,0.16,0.63,0.02,-0.08,14.87
20,1423,2016Q1,17.3,40,6.76,6.71,-0.1,-1.5,1.62,0.14,0.04,-0.01,0.05,8.4,2.42,-0.72,3.02,0.19,0.76,0.17,0.69,0.03,+0.14,14.92
21,1423,2015Q4,17.3,34,6.86,7.08,-0.08,-1.2,1.52,0.27,0.19,-0.34,-0.17,17.6,12.5,-22.4,-11.1,-0.65,-2.61,-0.59,-2.37,-0.1,-0.05,14.92
22,1423,2015Q3,17.3,30,6.94,7.01,-0.89,-11.4,1.32,-0.08,-0.16,-0.01,-0.17,-5.82,-12.2,-0.53,-12.7,-0.65,-2.58,-0.59,-2.35,-0.1,+0.02,15.02
23,1423,2015Q2,17.3,53,7.83,7.95,-0.07,-0.9,2.01,0.45,0.36,-0.16,0.16,22.3,17.8,-8.15,8.01,0.62,2.48,0.56,2.26,0.1,+0.12,15.03
24,1423,2015Q1,17.5,32,7.9,7.93,-0.2,-2.5,1.56,-0.08,-0.17,-0.03,-0.18,-4.92,-10.8,-1.74,-11.8,-0.71,-2.83,-0.64,-2.58,-0.11,+0.13,14.97
25,1423,2014Q4,17.5,32,8.1,7.82,+0.11,+1.4,1.63,0.08,-0.01,-0.04,-0.1,4.61,-0.84,-2.28,-5.86,-0.36,-1.45,-0.33,-1.33,-0.05,-0.17,15.1
26,1423,2014Q3,17.5,40,7.99,7.85,+0.16,+2,1.93,-0.08,-0.18,0.07,-0.2,-4,-9.43,3.64,-10.6,-0.78,-3.11,-0.71,-2.85,-0.12,-0.07,15.02
27,1423,2014Q2,17.5,38,7.83,7.69,-0.21,-2.6,1.82,0.09,-0.01,-0.02,-0.03,4.94,-0.69,-1.34,-1.75,-0.12,-0.48,-0.11,-0.44,-0.02,+0.19,15.05
28,1423,2014Q1,17.5,36,8.04,8.12,-0.34,-4.1,1.53,-0.22,-0.3,-0.01,-0.41,-14.1,-19.6,-0.76,-27.1,-1.56,-6.25,-1.43,-5.73,-0.24,-0.36,15.05
29,1423,2013Q4,17.5,49,8.38,8.07,+0.58,+7.4,1.51,0.32,0.24,-0.12,0.22,21.2,16,-8.25,14.6,0.83,3.34,0.76,3.06,0.12,+0.11,15.26
30,1423,2013Q3,17.5,38,7.8,7.2,+0.74,+10.5,2.24,0.02,-0.09,-0.01,-0.09,0.86,-3.87,-0.3,-4.12,-0.35,-1.41,-0.32,-1.29,-0.05,+0.37,14.95
31,1423,2013Q2,17.5,38,7.06,7.08,+0.11,+1.6,2.13,-0.32,-0.41,0,-0.38,-15.1,-19.2,-0.02,-17.7,-1.42,-5.7,-1.3,-5.22,-0.21,+0.05,15.03
32,1423,2013Q1,17.5,49,6.95,7.05,-0.16,-2.3,2.33,0.27,0.18,-0.02,0.21,11.7,7.84,-0.82,9.1,0.8,3.2,0.73,2.91,0.12,+0.03,15.2
33,1423,2012Q4,17.5,49,7.11,6.99,-0.6,-7.8,2.03,0.41,0.32,-0.29,0.01,20.3,15.7,-14.1,0.48,0.04,0.15,0.03,0.13,0.01,-,13.21
34,1423,2012Q3,17.5,40,7.71,7.13,+0.76,+10.9,1.96,-0.7,-0.81,0,-0.74,-35.8,-41.2,-0.07,-37.7,-2.78,-11.1,-2.51,-10,-0.42,-,13.31
35,1423,2012Q2,17.5,40,6.95,7.19,-0.73,-9.5,3.47,-0.3,-0.41,-0.06,-0.45,-8.55,-11.9,-1.75,-13,-1.66,-6.65,-1.5,-6.01,-0.26,-,13.67
36,1423,2012Q1,17.5,53,7.68,7.85,+0.5,+7,2.96,0.35,0.25,-0.07,0.16,12,8.55,-2.37,5.39,0.58,2.33,0.53,2.11,0.09,-,14.02
37,1423,2011Q4,-,-,7.18,7.53,-0.55,-7.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,1423,2011Q3,-,-,7.73,8.56,-1.08,-12.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,1423,2011Q2,-,-,8.81,8.73,+0.67,+8.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,1423,2011Q1,-,-,8.14,8.6,-0.77,-8.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,1423,2010Q4,-,-,8.91,8.76,+0.73,+8.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,1423,2010Q3,-,-,8.18,8.1,+0.51,+6.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,1423,2010Q2,-,-,7.67,8.13,-0.33,-4.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,1423,2010Q1,-,-,8,7.98,-0.03,-0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,1423,2009Q4,-,-,8.03,7.35,+1.6,+24.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,1423,2009Q3,-,-,6.43,5.82,+0.99,+18.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,1423,2009Q2,-,-,5.44,5.39,+1.19,+28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,1423,2009Q1,-,-,4.25,3.73,+0.41,+10.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,1423,2008Q4,-,-,3.84,3.85,-0.68,-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,1423,2008Q3,-,-,4.52,6.22,-3.17,-41.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,1423,2008Q2,-,-,7.69,9.94,-3.31,-30.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,1423,2008Q1,-,-,11,9.78,+1.94,+21.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,1423,2007Q4,-,-,9.06,9.98,-2.94,-24.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,1423,2007Q3,-,-,12,10.3,+2.8,+30.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,1423,2007Q2,-,-,9.2,9.02,+0.81,+9.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,1423,2007Q1,-,-,8.39,7.99,+0.3,+3.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,1423,2006Q4,-,-,8.09,7.06,+2.22,+37.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,1423,2006Q3,-,-,5.87,5.68,+0.96,+19.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,1423,2006Q2,-,-,4.91,4.5,+1.45,+41.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,1423,2006Q1,-,-,3.46,3.86,-0.79,-18.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
