ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1533,2021Q1,-,-,71.9,57.3,+33.95,+89.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1533,2020Q4,-,-,37.95,32.6,+9.35,+32.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1533,2020Q3,9.85,38,28.6,30.1,-0.75,-2.6,6.92,2.31,0.46,-0.21,0.23,33.3,6.68,-3.06,-0.35,-0.09,-0.36,-0.04,-0.16,0.24,-0.12,24.63
3,1533,2020Q2,9.85,38,29.35,27.2,+6.3,+27.3,5.13,1.44,-0.28,0.05,-0.09,28,-5.54,0.95,-6.89,-1.3,-5.22,-0.59,-2.36,-0.09,-1.03,24.4
4,1533,2020Q1,9.85,38,23.05,32.1,-15,-39.4,5.88,1.72,-0.04,0.01,0.1,29.3,-0.68,0.12,-2.06,-0.44,-1.77,-0.2,-0.82,0.11,-0.3,25.32
5,1533,2019Q4,9.85,47,38.05,37.2,+0.55,+1.5,6.66,2.28,0.25,-0.14,0.34,34.3,3.74,-2.06,0.8,0.2,0.78,0.09,0.37,0.34,-0.47,25.08
6,1533,2019Q3,9.85,47,37.5,37.8,+2.7,+7.8,6.85,2.24,0.24,0.05,0.35,32.6,3.53,0.73,2.01,0.5,2.01,0.24,0.96,0.36,-0.14,25.17
7,1533,2019Q2,9.85,51,34.8,35.8,-1.9,-5.2,7.95,2.61,0.71,0.18,0.92,32.8,8.99,2.32,9.7,2.8,11.2,1.34,5.37,0.94,+0.44,25.11
8,1533,2019Q1,9.85,43,36.7,36.5,+0.35,+1,6.59,2.26,0.44,-0.04,0.41,34.3,6.73,-0.6,3.79,0.92,3.67,0.46,1.84,0.41,-0.49,25.14
9,1533,2018Q4,9.85,51,36.35,34.2,+0.9,+2.5,8.86,2.9,1.16,-0.21,0.8,32.8,13,-2.35,8.51,2.84,11.4,1.48,5.93,0.81,+0.55,25.06
10,1533,2018Q3,9.85,49,35.45,36.1,-1.55,-4.2,6.57,2.13,0.32,0.19,0.49,32.5,4.92,2.96,4.02,1,4.02,0.53,2.13,0.5,-0.06,24.38
11,1533,2018Q2,9.85,47,37,37.8,-1.6,-4.1,6.32,1.93,-0.06,0.55,0.49,30.5,-0.99,8.77,4.13,0.99,3.98,0.53,2.12,0.5,-0.06,24.24
12,1533,2018Q1,9.85,57,38.6,38.6,-2.55,-6.2,7.13,2.47,0.82,0.33,0.89,34.6,11.5,4.66,11.4,3.34,13.4,1.77,7.06,0.9,+1.14,23.92
13,1533,2017Q4,9.85,49,41.15,40,+1.95,+5,6.91,2.58,0.84,-0.36,0.26,37.3,12.2,-5.27,3.74,1.15,4.61,0.61,2.44,0.26,+0.01,22.92
14,1533,2017Q3,9.85,53,39.2,39.2,-0.1,-0.3,6.53,2.43,0.86,-0.1,0.55,37.2,13.1,-1.6,8.44,2.5,10,1.33,5.33,0.56,+0.35,22.57
15,1533,2017Q2,9.85,53,39.3,40.3,-3.35,-7.9,6.15,2.4,0.82,-0.1,0.56,39,13.3,-1.69,9.02,2.57,10.3,1.37,5.49,0.56,+0.45,22.15
16,1533,2017Q1,9.85,40,42.65,43.1,+0.25,+0.6,5.28,2.01,0.53,-0.61,-0.23,38,10.1,-11.5,-4.43,-1.07,-4.26,-0.57,-2.3,-0.24,-0.52,21.76
17,1533,2016Q4,9.85,49,42.4,39.7,-0.85,-2,5.62,2.21,0.59,-0.14,0.25,39.4,10.5,-2.44,4.43,1.12,4.49,0.61,2.43,0.25,-0.18,22.77
18,1533,2016Q3,9.85,47,43.25,44.6,-0.25,-0.6,5.94,2.18,0.59,-0.06,0.21,36.8,10,-1.06,3.51,0.95,3.79,0.51,2.03,0.21,-0.58,22.21
19,1533,2016Q2,9.48,49,43.5,46.6,-13.1,-23.1,5.88,2.26,0.6,-0.29,0.11,38.4,10.2,-4.9,1.85,0.49,1.96,0.25,1.01,0.11,-0.17,23.29
20,1533,2016Q1,9.48,47,56.6,43.2,+16.95,+42.7,5.82,2.05,0.48,-0.12,0.27,35.2,8.25,-2.08,4.69,1.21,4.83,0.62,2.49,0.28,+0.06,23.64
21,1533,2015Q4,9.48,51,39.65,44.6,-7.95,-16.7,6.05,2.45,0.67,-0.03,0.4,40.5,11,-0.49,6.68,1.77,7.06,0.92,3.69,0.43,-0.19,24.13
22,1533,2015Q3,9.48,55,47.6,37.8,+7.95,+20.1,6.44,2.24,0.56,0.44,0.75,34.7,8.76,6.86,11.7,3.38,13.5,1.73,6.91,0.79,+0.38,24.16
23,1533,2015Q2,9.48,47,39.65,47.1,-16.35,-29.2,6.36,2.14,0.49,0.06,0.26,33.7,7.73,0.98,4.17,1.21,4.84,0.61,2.46,0.28,-0.19,22.75
24,1533,2015Q1,9.48,45,56,62.5,-5.7,-9.2,5.74,2.11,0.52,-0.26,0.21,36.7,9.03,-4.59,3.61,0.93,3.7,0.48,1.9,0.22,-0.69,23.42
25,1533,2014Q4,9.64,55,61.7,63.1,-2.3,-3.6,6.53,2.32,0.67,0.17,0.59,35.6,10.3,2.59,8.97,2.7,10.8,1.36,5.46,0.62,0,23.81
26,1533,2014Q3,9.64,47,64,66.6,-9.9,-13.4,6.91,2.47,0.9,-0.31,0.39,35.7,13,-4.54,5.58,1.87,7.48,0.92,3.69,0.41,-0.28,22
27,1533,2014Q2,9.64,45,73.9,53.7,+29.25,+65.5,6.61,2.37,0.67,-0.13,0.45,35.8,10.1,-2.04,6.77,2.14,8.58,1.08,4.34,0.47,+0.04,21.55
