ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2233,21Q1,25,83.5,92,82.4,85.6,+1.9,+2.27,11.5,27.3,1.1,23.8,0.95,+2.71,-0.32,-0.74,+1.66,13.8,+0.63,3.35,-0.01,0.03,1
1,2233,20Q4,63,71.8,88.1,71.6,83.7,+12,+16.7,23,67.1,1.1,54.3,0.86,+1.35,-0.51,+0.42,+1.26,9.2,+0.9,2.72,+0.01,0.04,1.5
2,2233,20Q3,66,64,79.4,62.6,71.7,+7.9,+12.4,26.3,53.8,0.82,39.2,0.59,-0.7,+2.01,+0.56,+1.87,7,+1.11,1.82,+0.02,0.03,1.5
3,2233,20Q2,60,48.5,68.4,47.05,63.8,+15.3,+31.6,44,26.8,0.45,16.2,0.27,-0.5,+0.39,0,-0.11,8.2,-0.53,0.71,-0.01,0.01,0.8
4,2233,20Q1,56,73.1,75.2,42.65,48.5,-24.3,-33.4,44.7,22.4,0.4,13.6,0.24,-0.41,-0.54,-0.01,-0.95,9.2,-0.48,1.24,+0.01,0.02,1.4
5,2233,19Q4,64,71.8,73.5,68.3,72.8,+0.8,+1.11,7.22,13.4,0.21,9.48,0.15,-0.3,-0.29,-0.91,-1.5,9.4,-0.37,1.73,0,0.01,0.3
6,2233,19Q3,63,72.5,77,67.2,72,+0.1,+0.14,13.6,25.1,0.4,18.2,0.29,-1.03,+0.78,-0.15,-0.41,9.9,-0.14,2.09,0,0.01,0.5
7,2233,19Q2,61,79.1,81.7,67.2,71.9,-6.7,-8.52,18.4,21.2,0.35,16,0.26,-3.5,-0.5,-0.1,-4.09,11.8,+0.04,2.24,-0.01,0.01,0.3
8,2233,19Q1,54,70.6,83.5,66.8,78.6,+8.8,+12.6,23.9,30.5,0.56,23.5,0.43,-0.75,-0.1,+0.21,-0.65,17.6,+0.19,2.21,-0.02,0.02,0.8
9,2233,18Q4,65,84.6,85.2,63.5,69.8,-14.3,-17,25.8,23.2,0.36,16.7,0.26,-0.74,-1.45,-0.56,-2.75,19,-0.3,2.02,0,0.04,2
10,2233,18Q3,64,108,116.5,83.7,84.1,-23.9,-22.1,30.4,19.2,0.3,20.8,0.32,+0.34,-1.18,+0.09,-0.75,19.9,-0.62,2.32,+0.04,0.04,1.7
