ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1457,2021Q1,-,-,14.3,14.7,-2.2,-13.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1457,2020Q4,-,-,16.5,14.5,+2.95,+21.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1457,2020Q3,30.2,43,13.55,13.4,+0.65,+5,5.65,0.31,1.65,0.16,1.77,5.48,29.2,2.9,28.3,2.09,8.36,0.97,3.87,0.79,+0.58,20.41
3,1457,2020Q2,30.2,57,12.9,12,+1.8,+16.2,4.49,-0.14,7.03,0.13,5.48,-3.15,157,2.89,115,6.94,27.8,2.92,11.7,2.45,+2.5,20.09
4,1457,2020Q1,30.2,23,11.1,13.1,-3.25,-22.6,8.31,0.83,0.33,-0.92,-0.44,10,3.93,-11,-10.2,-1.16,-4.63,-0.46,-1.83,-0.19,-1.27,18.19
5,1457,2019Q4,30.2,34,14.35,14.1,+0.4,+2.9,8.47,0.98,0.11,0.39,-0.52,11.6,1.29,4.61,4.33,0.49,1.97,0.21,0.83,-0.23,-0.4,18.51
6,1457,2019Q3,30.2,34,13.95,13.9,0,0,9.82,1.38,0.85,-0.03,0.47,14.1,8.7,-0.28,6.9,0.9,3.61,0.39,1.58,0.21,+0.02,18.91
7,1457,2019Q2,30.2,36,13.95,14.3,+0.45,+3.3,10.8,1.62,1.1,-0.54,-0.11,15,10.2,-5.01,3.91,0.56,2.23,0.25,1,-0.05,-0.23,18.96
8,1457,2019Q1,30.2,60,13.5,12.9,+0.65,+5.1,11.6,1.57,4.94,-0.31,2.47,13.5,42.5,-2.7,36.5,5.71,22.8,2.55,10.2,1.08,-0.5,19.62
9,1457,2018Q4,30.2,40,12.85,12.6,-1.1,-7.9,5.85,1.71,1.5,-0.54,0.39,29.2,25.7,-9.31,15.5,1.27,5.06,0.55,2.22,0.17,-1.44,18.77
10,1457,2018Q3,30.2,34,13.95,13.7,-0.8,-5.4,14.5,1.77,1.03,-0.1,0.43,12.2,7.1,-0.71,6.08,1.23,4.93,0.56,2.23,0.19,-0.64,18.58
11,1457,2018Q2,30.2,36,14.75,14.4,+0.3,+2.1,13.3,1.69,1.02,0.32,0.42,12.7,7.64,2.39,8.6,1.58,6.32,0.75,2.99,0.18,+0.15,18.23
12,1457,2018Q1,30.2,60,14.45,13.9,+0.35,+2.5,14.1,1.73,5,-0.59,3.72,12.2,35.4,-4.18,29.1,5.88,23.5,2.86,11.4,1.58,+1.52,18.85
13,1457,2017Q4,30.2,55,14.1,13.2,+3.35,+31.2,13.2,1.42,0.51,3.97,3.86,10.7,3.83,30.1,31.7,6.43,25.7,3.31,13.2,1.61,+1.67,16.66
14,1457,2017Q3,30.2,49,10.75,10.9,-0.5,-4.4,12.5,1.51,0.5,2.21,1.96,12.1,4.02,17.6,18.5,3.76,15,2.01,8.03,0.83,+0.8,15.33
15,1457,2017Q2,30.2,36,11.25,10.5,+0.1,+0.9,12.7,1.26,0.59,-0.02,0.07,9.89,4.63,-0.14,3.56,0.75,3.01,0.4,1.59,0.03,-0.12,14.48
16,1457,2017Q1,30.2,40,11.15,10.8,+1.1,+10.9,12.1,1.3,0.67,-0.47,0.16,10.7,5.53,-3.86,1.09,0.21,0.84,0.12,0.46,0.06,-0.07,14.97
17,1457,2016Q4,33.5,30,10.05,10.1,-0.25,-2.4,11.8,0.43,-0.1,-0.01,-0.15,3.68,-0.89,-0.09,-2.77,-0.51,-2.04,-0.28,-1.14,-0.06,-0.06,14.62
18,1457,2016Q3,33.5,32,10.3,10.2,-0.25,-2.4,10.8,0.71,-0.14,0.05,0.09,6.53,-1.27,0.5,-0.91,-0.15,-0.61,-0.08,-0.33,0.03,-0.1,14.7
19,1457,2016Q2,33.5,38,10.55,10.9,-1.25,-10.6,11.3,0.84,0.11,0.51,0.4,7.39,0.98,4.48,3.16,0.56,2.23,0.3,1.2,0.15,-1.01,14.7
20,1457,2016Q1,33.5,40,11.8,11.7,-0.2,-1.7,11.9,0.92,0.25,0.18,0.34,7.75,2.14,1.53,3.42,0.63,2.53,0.34,1.36,0.13,-0.29,15.3
21,1457,2015Q4,33.5,38,12,12.6,-2.7,-18.4,13.7,0.53,-0.58,1.08,-0.01,3.86,-4.24,7.87,2.92,0.63,2.5,0.33,1.33,0,-0.03,15.18
22,1457,2015Q3,33.5,30,14.7,13.2,+1,+7.3,12.8,0.58,-0.14,0.1,0.35,4.57,-1.1,0.79,-1.22,-0.24,-0.97,-0.13,-0.51,0.13,+0.04,15.29
23,1457,2015Q2,33.5,57,13.7,11.1,+4.8,+53.9,10.1,0.89,0.18,3.76,3.06,8.82,1.77,37.2,38.7,7.08,28.3,3.82,15.3,1.16,+0.99,15.13
24,1457,2015Q1,33.5,43,8.9,8.33,+0.67,+8.1,7.85,1.08,0.6,0.58,1.11,13.8,7.7,7.34,14.6,2.48,9.93,1.36,5.44,0.42,+0.37,14.3
25,1457,2014Q4,33.5,30,8.23,7.9,-0.17,-2,9.49,1,0.66,-1.06,0.07,10.5,6.95,-11.2,-4.38,-0.91,-3.63,-0.49,-1.96,0.03,-0.38,13.9
26,1457,2014Q3,33.5,36,8.4,8.48,-0.28,-3.2,11,0.87,0.37,-0.05,0.23,7.91,3.33,-0.47,2.73,0.66,2.63,0.35,1.4,0.09,-0.19,13.84
27,1457,2014Q2,33.5,38,8.68,8.62,-0.07,-0.8,12.5,0.67,0.18,0.77,0.45,5.34,1.44,6.12,7.3,2.01,8.03,1.06,4.25,0.17,+0.16,14.24
28,1457,2014Q1,31.8,38,8.75,7.97,+0.67,+8.3,11.2,0.53,0.07,0.15,0.14,4.78,0.62,1.36,2.03,0.54,2.15,0.27,1.1,0.05,+0.05,14.15
29,1457,2013Q4,31.8,36,8.08,8.02,+0.51,+6.7,12,0.38,-0.11,1.17,1.03,3.21,-0.89,9.75,8.51,2.66,10.6,1.31,5.23,0.41,+0.45,14.11
30,1457,2013Q3,31.8,36,7.57,7.41,+0.37,+5.1,10.4,0.24,-0.17,1.03,0.76,2.28,-1.66,9.88,7.29,2.03,8.13,0.98,3.91,0.28,+0.37,13.69
31,1457,2013Q2,31.8,36,7.2,7.38,-0.37,-4.9,12.8,0.65,0.19,-0.16,0.02,5.06,1.51,-1.23,0.19,0.06,0.26,0.03,0.12,0.01,-0.12,13.38
32,1457,2013Q1,31.8,34,7.57,7.51,-0.56,-6.9,9.93,0.63,0.29,-0.27,0.01,6.34,2.96,-2.71,0.26,0.07,0.27,0.03,0.13,0,-0.02,13.31
33,1457,2012Q4,31.8,30,8.13,7.48,+0.71,+9.6,10.6,0.06,-0.33,0.2,-0.1,0.55,-3.12,1.87,-2.01,-0.57,-2.29,-0.27,-1.07,-0.04,+0.06,13.3
34,1457,2012Q3,31.8,30,7.42,6.47,+1.3,+21.2,11.6,0.01,-0.44,0.3,-0.24,0.06,-3.84,2.58,-1.27,-0.39,-1.56,-0.18,-0.73,-0.09,+0.02,13.34
35,1457,2012Q2,31.8,36,6.12,6.5,-1.37,-18.3,11.8,0.56,0.21,0.52,0.34,4.75,1.74,4.43,6.16,1.94,7.74,0.91,3.64,0.13,+1.22,13.27
36,1457,2012Q1,31.8,34,7.49,7.87,+0.67,+9.8,13.3,0.2,-0.34,0.72,0.05,1.47,-2.54,5.4,2.86,1.02,4.07,0.5,1.99,0.02,-0.42,13.09
37,1457,2011Q4,31.8,27,6.82,7.5,-1.04,-13.2,12.9,0.03,-0.37,-,-0.26,0.22,-2.88,-,-2.18,-0.74,-2.95,-0.37,-1.49,-0.1,-0.6,13.03
38,1457,2011Q3,33.8,18,7.86,9.31,-1.61,-17,15.1,0.14,-0.4,-,-0.27,0.91,-2.63,-,-1.15,-0.47,-1.88,-0.23,-0.92,-0.11,-0.55,12.95
39,1457,2011Q2,27.5,24,9.47,11.1,-2.48,-20.8,15.7,0.54,0.11,-,-2.51,3.45,0.69,-,-15.6,-6.7,-26.8,-3.49,-14,-1.09,-1.34,13.63
40,1457,2011Q1,27.5,36,11.95,12.9,-1.1,-8.4,16.7,1.38,0.86,-,1.01,8.25,5.13,-,6.54,2.91,11.6,1.7,6.81,0.44,+0.21,14.91
41,1457,2010Q4,27.5,47,13.05,12.4,+2.35,+22,20.5,1.26,0.21,0.77,0.98,6.15,1.03,3.76,5.3,3.15,12.6,1.89,7.57,0.5,+0.49,14.24
42,1457,2010Q3,22.5,36,10.7,9.04,+2.57,+31.6,8.24,0.76,0.7,0.56,0.85,9.28,8.52,6.78,11.8,3.1,12.4,1.74,6.96,0.44,+0.37,14.58
43,1457,2010Q2,22.5,32,8.13,8.66,-0.07,-0.9,9.07,0.5,0.08,0.33,0.47,5.47,0.88,3.69,6.31,1.86,7.44,0.98,3.92,0.25,+0.23,14.18
44,1457,2010Q1,22.5,32,8.2,7.99,-0.15,-1.8,12.4,0.77,0.34,0.19,0.44,6.2,2.75,1.56,4.3,1.77,7.07,0.91,3.62,0.23,+0.17,13.89
45,1457,2009Q4,22.5,23,8.35,6.45,+3.31,+65.7,20,0.31,-0.42,-0.06,0.02,1.56,-2.09,-0.28,-0.05,-0.04,-0.14,-0.02,-0.07,0.01,+0.96,13.63
46,1457,2009Q3,22.5,36,5.04,4.83,+0.84,+20,7.32,0.79,0.59,0.01,0.15,10.8,7.99,0.15,2.45,0.6,2.39,0.31,1.24,0.07,+0.01,13.57
47,1457,2009Q2,23.7,34,4.2,4.59,0,0,7.3,0.63,0.31,-0.04,0.05,8.69,4.19,-0.6,1.41,0.34,1.36,0.19,0.76,0.02,0,13.38
48,1457,2009Q1,23.7,36,4.2,3.42,+0.75,+21.7,8.16,0.36,0.02,0.17,0.13,4.39,0.28,2.04,2.32,0.62,2.49,0.37,1.47,0.06,-0.18,12.82
49,1457,2008Q4,23.7,23,3.45,3.76,-1.09,-24,8.02,-1.78,-2.18,-0.33,-2.27,-22.2,-27.2,-4.07,-31.1,-7.87,-31.5,-4.66,-18.6,-0.95,-0.95,12.78
50,1457,2008Q3,23.7,32,4.54,5.38,-0.58,-11.3,10.9,0.33,-0.05,0.2,0.15,2.99,-0.49,1.8,1.3,0.42,1.7,0.25,1,0.06,+0.01,13.61
51,1457,2008Q2,25.6,32,5.12,6.7,+0.06,+1.2,13.9,0.52,0.11,-0.01,0.05,3.74,0.79,-0.1,0.66,0.27,1.07,0.16,0.63,0.02,-0.03,12.91
52,1457,2008Q1,25.6,32,5.06,4.85,+0.06,+1.2,14.3,0.69,0.24,0.42,0.59,4.86,1.7,2.94,4.65,1.98,7.92,1.14,4.55,0.24,-,12.81
53,1457,2007Q4,36.5,26,5,5.84,-1.92,-27.7,57.3,1.95,0.29,-1.78,0,3.4,0.51,-3.11,-2.61,-4.51,-18,-2.57,-10.3,0,+0.48,8.81
54,1457,2007Q3,36.5,24,6.92,6.71,+1.27,+22.5,10.9,0.32,-0.06,0.2,0.15,2.94,-0.54,1.85,1.3,-,-,-,-,0.05,-,8.77
55,1457,2007Q2,36.5,23,5.65,5.12,+1.52,+36.8,29.7,1.09,0.32,-0.4,0.02,3.68,1.06,-1.35,-0.27,-0.24,-0.95,-0.11,-0.43,0.05,+0.22,8.81
56,1457,2007Q1,-,-,4.13,4.15,-1.08,-20.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,1457,2006Q4,36.5,30,5.21,3.46,+2.56,+96.6,-,-,-,-,-1.68,-,-,-,-,-5,-20,-2.17,-8.68,-0.48,-0.08,8.69
58,1457,2006Q3,-,-,2.65,2.74,-0.32,-10.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,1457,2006Q2,36.5,26,2.97,3.11,+0.12,+4.2,-,-,-,-,-0.6,-,-,-,-,-1.7,-6.8,-0.74,-2.98,-0.17,-0.03,9.26
60,1457,2006Q1,-,-,2.85,3.42,-1.25,-30.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,1457,2005Q4,36.5,30,4.1,3.5,+0.5,+13.9,-,-,-,-,-1.37,-,-,-,-,-3.82,-15.3,-1.59,-6.38,-0.4,+1.15,9.66
62,1457,2005Q3,-,-,3.6,3.6,-0.41,-10.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,1457,2005Q2,36.5,30,4.01,4.03,-1.09,-21.4,-,-,-,-,-0.64,-,-,-,-,-1.77,-7.09,-0.77,-3.09,-0.14,-,9.92
64,1457,2005Q1,-,-,5.1,5.71,-1.6,-23.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,1457,2004Q4,36.5,30,6.7,6.39,+0.2,+3.1,-,-,-,-,-5.67,-,-,-,-,-16.7,-66.7,-8.9,-35.6,-1.55,-1.55,9.27
66,1457,2004Q3,-,-,6.5,5.65,+1.05,+19.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,1457,2004Q2,-,-,5.45,6.16,-1.25,-18.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,1457,2004Q1,-,-,6.7,7.96,-1,-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69,1457,2003Q4,36.5,30,7.7,7.51,+1.25,+19.4,-,-,-,-,-0.02,-,-,-,-,-0.05,-0.19,-0.02,-0.1,0,+0.16,10.85
