ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2030,2021Q1,-,-,12.1,13,-2.4,-16.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2030,2020Q4,-,-,14.5,11.6,+4.45,+44.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2030,2020Q3,28.1,30,10.05,10.4,-0.8,-7.4,27.6,2.76,0.99,-0.04,0.65,10,3.59,-0.15,2.35,1.74,6.96,0.59,2.36,0.16,-0.21,13.46
3,2030,2020Q2,28.7,23,10.85,10.3,+1.16,+12,26.2,1.61,0.09,-0.2,-0.11,6.15,0.36,-0.77,-0.4,-0.28,-1.12,-0.1,-0.39,-0.04,-0.29,13.06
4,2030,2020Q1,28.7,18,9.69,11,-2.76,-22.2,23.4,1.56,-0.13,-0.34,-0.5,6.66,-0.57,-1.43,-2.14,-1.27,-5.06,-0.46,-1.86,-0.17,-0.27,13.73
5,2030,2019Q4,28.7,32,12.45,12.5,-0.65,-5,28.4,2.62,1.13,-0.27,0.63,9.23,3.99,-0.95,2.22,1.58,6.32,0.58,2.33,0.22,-0.09,13.94
6,2030,2019Q3,28.7,32,13.1,13.1,-0.05,-0.4,32,3.71,1.85,-0.38,1.04,11.6,5.78,-1.19,3.26,2.63,10.5,0.98,3.92,0.37,-0.2,13.91
7,2030,2019Q2,28.7,30,13.15,13.3,-1.1,-7.7,29.8,3.24,1.47,-0.29,0.72,10.9,4.95,-0.99,2.42,1.78,7.12,0.69,2.78,0.25,-0.39,13.78
8,2030,2019Q1,28.7,27,14.25,13.5,+1.6,+12.6,29.7,2.62,0.53,-0.1,0.29,8.8,1.77,-0.35,0.98,0.71,2.84,0.28,1.11,0.1,-0.36,14.74
9,2030,2018Q4,28.7,32,12.65,12.9,-2.1,-14.2,30.5,3.36,1.38,-0.11,0.84,11,4.52,-0.34,2.77,2.12,8.49,0.78,3.12,0.31,-0.38,14.38
10,2030,2018Q3,28.7,36,14.75,14.7,-1,-6.3,35.8,5.35,2.95,-0.72,1.58,15,8.24,-2,4.41,4.09,16.4,1.39,5.57,0.57,+0.34,14.01
11,2030,2018Q2,28.7,34,15.75,16,-0.4,-2.5,36.4,5.1,3.05,-0.49,1.76,14,8.37,-1.36,4.83,4.6,18.4,1.55,6.2,0.64,+0.32,13.74
12,2030,2018Q1,28.7,30,16.15,16.2,+0.35,+2.2,31.4,4.07,2.06,-0.18,1.26,13,6.54,-0.56,4.02,3.35,13.4,1.17,4.68,0.46,-0.28,14.17
13,2030,2017Q4,28.7,36,15.8,15.8,+0.75,+5,33.5,4.78,2.7,-0.19,1.87,14.3,8.07,-0.58,5.6,5.22,20.9,1.85,7.4,0.69,+0.1,13.54
14,2030,2017Q3,28.7,30,15.05,15.1,+2.3,+18,30.6,2.83,0.96,-0.11,0.64,9.25,3.14,-0.35,2.08,1.84,7.37,0.65,2.58,0.23,-0.04,12.87
15,2030,2017Q2,28.7,34,12.75,11.7,+0.4,+3.2,30.6,3.2,1.26,-0.09,0.87,10.4,4.11,-0.3,2.83,2.56,10.2,0.86,3.44,0.32,+0.3,12.53
16,2030,2017Q1,28.7,43,12.35,11.5,+1.9,+18.2,31.7,5.29,3.47,-0.84,2.01,16.7,10.9,-2.66,6.32,6.04,24.2,1.94,7.75,0.74,+0.53,12.35
17,2030,2016Q4,28.7,36,10.45,10.2,+0.82,+8.5,30.2,4.6,2.6,-0.48,1.64,15.2,8.6,-1.61,5.42,5.08,20.3,1.6,6.4,0.59,+1.3,12.04
18,2030,2016Q3,28.7,34,9.63,9.92,-0.11,-1.1,26.7,3.42,1.54,-0.49,0.73,12.8,5.77,-1.83,2.74,2.31,9.26,0.73,2.93,0.27,+0.62,11.49
19,2030,2016Q2,28.7,34,9.74,9.93,-0.31,-3.1,27.2,2.05,0.49,-0.46,0.05,7.53,1.8,-1.69,0.18,0.15,0.62,0.05,0.2,0.02,+0.1,11.48
20,2030,2016Q1,28.7,34,10.05,9.75,+0.83,+9,25.6,2.79,1.17,-0.44,0.58,10.9,4.57,-1.71,2.25,1.78,7.11,0.55,2.2,0.21,+0.07,11.63
21,2030,2015Q4,28.7,20,9.22,9.52,-0.18,-1.9,29,0.22,-1.93,-0.53,-2.02,0.75,-6.65,-1.82,-6.99,-5.98,-23.9,-1.83,-7.34,-0.71,-0.98,11.52
22,2030,2015Q3,28.7,18,9.4,10,-1.9,-16.8,29.1,1.07,-0.8,-0.42,-0.99,3.66,-2.73,-1.45,-3.42,-2.79,-11.2,-0.89,-3.55,-0.35,-0.85,12.44
23,2030,2015Q2,27.3,20,11.3,12.5,-1.9,-14.4,30.3,1.7,-0.06,-0.08,-0.22,5.61,-0.21,-0.26,-0.74,-0.61,-2.43,-0.2,-0.79,-0.08,-0.62,13.25
24,2030,2015Q1,27.3,30,13.2,13.5,-0.6,-4.3,28.8,2.73,0.91,-0.46,0.37,9.47,3.15,-1.58,1.3,0.99,3.95,0.32,1.29,0.14,-0.07,13.86
25,2030,2014Q4,27.3,30,13.8,13,+0.8,+6.2,34.8,3.23,1,-0.33,0.69,9.28,2.88,-0.94,1.99,1.92,7.67,0.59,2.36,0.27,+0.19,13.84
26,2030,2014Q3,27.3,34,13,13.2,+1.85,+16.6,38.3,4.58,2,-0.34,1.29,12,5.22,-0.88,3.38,3.87,15.5,1.1,4.4,0.5,+0.56,13.37
27,2030,2014Q2,27.3,32,11.15,11.5,+0.8,+7.7,36.3,4.54,2.05,-0.32,1.4,12.5,5.65,-0.89,3.86,4.38,17.5,1.24,4.96,0.54,+0.55,12.6
28,2030,2014Q1,27.3,30,10.35,9.75,+0.7,+7.3,30.3,2.81,0.96,-0.32,0.53,9.28,3.17,-1.05,1.74,1.7,6.81,0.48,1.93,0.21,+0.07,12.22
29,2030,2013Q4,27.3,27,9.65,9.37,-0.02,-0.2,31.3,2.61,0.55,-0.22,0.21,8.35,1.76,-0.7,0.66,0.68,2.71,0.19,0.75,0.08,+0.55,11.91
30,2030,2013Q3,27.3,18,9.67,9.35,+0.61,+6.7,31.7,2.28,0.26,-0.34,-0.15,7.19,0.81,-1.08,-0.47,-0.49,-1.98,-0.14,-0.55,-0.06,+0.26,11.67
31,2030,2013Q2,27.3,20,9.06,9.19,-0.52,-5.4,34,2.2,0.21,-0.21,-0.03,6.48,0.63,-0.61,-0.1,-0.11,-0.43,-0.03,-0.12,-0.01,+0.28,11.8
32,2030,2013Q1,27.3,25,9.58,10.3,-1.42,-12.9,32.8,2.76,0.78,-0.3,0.35,8.4,2.37,-0.91,1.08,1.2,4.79,0.33,1.31,0.14,+0.4,10.98
33,2030,2012Q4,27.3,16,11,9.84,-0.15,-1.3,33.7,1.08,-0.98,-0.25,-1.24,3.2,-2.9,-0.73,-3.7,-4.17,-16.7,-1.12,-4.47,-0.47,+0.58,10.76
34,2030,2012Q3,27.3,16,11.15,10.2,+1.1,+10.9,36,1.47,-0.71,-0.3,-0.85,4.08,-1.97,-0.83,-2.36,-2.71,-10.8,-0.73,-2.92,-0.32,-0.07,11.87
35,2030,2012Q2,27.3,16,10.05,10.6,-2.05,-16.9,42.4,1.93,-0.4,-0.53,-0.76,4.56,-0.94,-1.26,-1.79,-2.32,-9.29,-0.65,-2.58,-0.29,-0.4,12.33
36,2030,2012Q1,27.3,16,12.1,12.1,+1.7,+16.3,38.1,1.44,-0.54,-0.29,-0.7,3.78,-1.43,-0.77,-1.83,-2.04,-8.16,-0.57,-2.29,-0.26,-0.48,12.54
37,2030,2011Q4,27.3,14,10.4,11.6,-2.95,-22.1,40.3,-0.57,-2.74,-,-2.87,-1.42,-6.8,-,-7.11,-7.86,-31.4,-2.17,-8.68,-1.05,-1.29,12.84
38,2030,2011Q3,27.3,17,13.35,14.3,-1.15,-7.9,45.7,1.64,-0.68,-,-0.71,3.6,-1.49,-,-1.55,-1.88,-7.51,-0.53,-2.11,-0.25,-0.63,13.91
39,2030,2011Q2,27.3,29,14.5,16.3,-4,-21.6,45.5,2.93,0.6,-,0.31,6.45,1.32,-,0.67,0.82,3.26,0.24,0.95,0.11,-0.47,13.78
40,2030,2011Q1,27.3,24,18.5,18.5,+1.7,+10.1,42.4,2.71,0.84,-,0.6,6.38,1.99,-,1.42,1.63,6.5,0.52,2.06,0.22,-0.04,13.76
41,2030,2010Q4,27.3,30,16.8,16.5,+0.05,+0.3,38.3,3.1,0.79,-0.07,0.65,8.09,2.05,-0.18,1.69,1.77,7.07,0.59,2.36,0.24,-0.08,13.46
42,2030,2010Q3,27.3,30,16.75,15.2,+3.05,+22.3,34.7,3.35,1.36,-0.11,1.04,9.64,3.91,-0.32,2.99,2.86,11.4,0.96,3.82,0.38,+0.24,13.46
43,2030,2010Q2,27.3,36,13.7,15.9,-4.05,-22.8,35.3,4.29,2.22,-0.07,1.6,12.1,6.29,-0.19,4.53,4.58,18.3,1.55,6.21,0.58,+0.54,13.11
44,2030,2010Q1,27.3,32,17.75,17,+0.2,+1.1,27.3,2.78,1.13,-0.29,0.7,10.2,4.15,-1.08,2.56,2.06,8.25,0.71,2.83,0.26,+0.18,12.5
45,2030,2009Q4,27.3,39,17.55,15.8,+1.7,+10.7,22.8,2.83,1.03,0.01,0.87,12.4,4.52,0.04,3.84,2.64,10.6,1,3.98,0.32,+2.63,12.28
46,2030,2009Q3,27.3,27,15.85,16.4,+1.1,+7.5,20,1.98,0.59,-0.12,0.39,9.89,2.96,-0.62,1.94,1.19,4.76,0.52,2.06,0.14,+0.64,11.99
47,2030,2009Q2,27.3,30,14.75,13.3,+4.75,+47.5,16,0.88,-0.24,-0.16,0.1,5.51,-1.48,-1.03,0.62,0.3,1.22,0.14,0.56,0.04,+0.08,11.96
48,2030,2009Q1,27.3,39,10,8.32,+2.44,+32.3,14.4,1.25,0.36,-0.21,0.23,8.7,2.49,-1.45,1.58,0.7,2.8,0.31,1.24,0.08,-0.28,12
