ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1727,2021Q1,-,-,10.75,10.9,-0.3,-2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1727,2020Q4,-,-,11.05,10.9,+0.05,+0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1727,2020Q3,11,28,11,10.3,+1.55,+16.4,4.43,0.37,-0.17,0.01,-0.14,8.39,-3.81,0.33,-3.46,-1.21,-4.84,-0.67,-2.66,-0.12,-0.26,11.57
3,1727,2020Q2,11,26,9.45,9.3,+0.96,+11.3,4.35,0.27,-0.21,-0.03,-0.21,6.28,-4.78,-0.61,-4.94,-1.64,-6.57,-0.91,-3.65,-0.19,-0.29,11.68
4,1727,2020Q1,11,23,8.49,10.8,-3.26,-27.7,4.89,0.47,-0.01,-1.34,-1.24,9.67,-0.29,-27.4,-28,-9.78,-39.1,-5.58,-22.3,-1.12,-1.08,12.07
5,1727,2019Q4,11,38,11.75,11.8,-0.45,-3.7,5.92,0.75,0.12,0.09,0.12,12.7,2.02,1.59,1.85,0.74,2.98,0.43,1.71,0.11,-0.07,13.2
6,1727,2019Q3,11,36,12.2,12.6,-1.05,-7.9,5.74,0.76,0.21,-0.04,0.15,13.3,3.62,-0.7,2.68,1.05,4.21,0.59,2.37,0.14,-0.06,13.14
7,1727,2019Q2,11,38,13.25,13.5,-0.85,-6,5.95,0.7,0.1,0.02,0.11,11.7,1.62,0.34,1.73,0.69,2.78,0.4,1.6,0.1,-0.15,13.05
8,1727,2019Q1,11,28,14.1,14.1,+0.1,+0.7,5.55,0.47,-0.06,0.02,-0.04,8.51,-1.16,0.35,-0.91,-0.33,-1.33,-0.19,-0.78,-0.04,-0.3,13.57
9,1727,2018Q4,11,36,14,14.3,-1.2,-7.9,6.55,0.82,0.19,0.02,0.2,12.5,2.87,0.33,3.04,1.33,5.3,0.77,3.08,0.18,-0.13,13.58
10,1727,2018Q3,11,36,15.2,14.3,+0.6,+4.1,6.54,0.85,0.26,0.08,0.22,13,4.03,1.17,3.38,1.49,5.95,0.86,3.42,0.2,-0.07,13.4
11,1727,2018Q2,11,36,14.6,15.2,-0.1,-0.7,6.46,0.86,0.32,0.04,0.27,13.4,5.03,0.58,4.24,1.83,7.31,1.06,4.23,0.25,+0.09,13.25
12,1727,2018Q1,11,36,14.7,15.1,-2,-12,6.93,0.9,0.34,0.03,0.29,13,4.97,0.48,4.35,2.01,8.03,1.16,4.65,0.26,+0.16,13.62
13,1727,2017Q4,11,36,16.7,13.6,+4,+31.5,6.69,0.92,0.35,0.05,0.34,13.7,5.23,0.77,5.35,2.44,9.77,1.4,5.61,0.31,+0.01,13.33
14,1727,2017Q3,11,38,12.7,12.7,-0.3,-2.3,6.42,0.82,0.32,0.02,0.29,12.8,4.93,0.37,4.77,2.14,8.55,1.24,4.95,0.27,+0.05,13.03
15,1727,2017Q2,11,38,13,13.2,-0.95,-6.8,5.81,0.72,0.22,0.01,0.18,12.5,3.79,0.25,3.1,1.25,5,0.74,2.96,0.16,-0.05,12.75
16,1727,2017Q1,11,38,13.95,13.7,+0.85,+6.5,5.58,0.63,0.19,-0.07,0.11,11.3,3.35,-1.18,2.08,0.8,3.19,0.48,1.93,0.1,-0.06,13.17
17,1727,2016Q4,11,40,13.1,12.8,+0.1,+0.8,5.95,0.86,0.18,0.2,0.33,14.5,3.11,3.37,5.69,2.35,9.39,1.45,5.8,0.3,+0.07,13.12
18,1727,2016Q3,11,40,13,12.8,+0.2,+1.6,5.12,0.8,0.28,0.01,0.24,15.5,5.44,0.14,4.66,1.69,6.74,1.05,4.2,0.22,-0.03,12.84
19,1727,2016Q2,11,38,12.8,13.3,-1.3,-9.2,4.92,0.76,0.28,0.03,0.23,15.4,5.76,0.58,4.81,1.66,6.65,1.06,4.23,0.21,-0.02,12.65
