ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1326,2021Q1,-,-,80.9,82.4,-3.8,-4.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1326,2020Q4,-,-,84.7,75.5,+17,+25.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1326,2020Q3,586,57,67.7,69.7,-4.2,-5.8,602,86,51.1,90.2,132,14.3,8.5,15,22.5,3.92,15.7,2.71,10.8,2.26,+0.09,51.41
3,1326,2020Q2,586,40,75.7,72.6,+8.7,+13,560,59.4,25.5,-5.59,11.4,10.6,4.55,-1,3.24,0.52,2.07,0.36,1.42,0.2,-0.73,50.64
4,1326,2020Q1,586,30,67,80,-20.5,-23.4,644,17,-19.2,-21.8,-46.1,2.63,-2.98,-3.38,-6.74,-1.13,-4.53,-0.82,-3.28,-0.79,-2.21,52.89
5,1326,2019Q4,586,43,87.5,87.9,+0.8,+0.9,713,51.8,12.2,29.9,27.1,7.27,1.71,4.2,5.76,1,4,0.75,2.98,0.45,+0.15,60.95
6,1326,2019Q3,586,51,86.7,91.7,-16.3,-15.8,754,60.7,21.5,113,127,8.06,2.85,15,17.8,3.24,13,2.36,9.42,2.17,-1.22,60.52
7,1326,2019Q2,586,45,103,108,-9,-8,796,86.2,48.5,41.6,57.9,10.8,6.09,5.23,9.7,1.77,7.09,1.3,5.2,0.93,-1.52,61.23
8,1326,2019Q1,586,47,112,107,+7,+6.7,892,122,82.8,21.8,85.2,13.7,9.28,2.45,10.3,2.07,8.29,1.54,6.18,1.42,-0.8,66.58
9,1326,2018Q4,586,40,105,110,-23,-18,928,64.2,25.4,-9.87,17.7,6.91,2.74,-1.06,2.52,0.52,2.09,0.38,1.53,0.3,-2.47,63.39
10,1326,2018Q3,586,60,128,119,+6.5,+5.3,1076,155,116,129,197,14.4,10.8,12,21,4.98,19.9,3.54,14.2,3.39,+0.29,66.67
11,1326,2018Q2,586,51,121.5,113,+13,+12,997,142,105,92.1,143,14.2,10.6,9.24,16.3,3.58,14.3,2.57,10.3,2.45,+1,65.61
12,1326,2018Q1,586,51,108.5,108,+5.5,+5.3,990,158,121,40.5,130,15.9,12.2,4.09,14.5,3.26,13,2.41,9.64,2.22,+0.22,68.62
13,1326,2017Q4,586,55,103,94.4,+10.9,+11.8,988,156,118,74.7,162,15.8,12,7.57,17.6,4.25,17,3.09,12.4,2.77,+1.26,61.31
14,1326,2017Q3,586,60,92.1,92.9,-3.4,-3.6,882,143,106,104,181,16.2,12,11.8,21.8,5.01,20,3.44,13.7,3.1,+0.54,58.83
15,1326,2017Q2,586,49,95.5,92.1,+1.1,+1.2,822,81.9,47.8,73.4,84.4,9.97,5.82,8.93,13,2.84,11.4,1.91,7.65,1.45,-0.82,53.15
16,1326,2017Q1,586,53,94.4,96.1,-1.9,-2,893,151,118,25.4,117,16.9,13.2,2.84,14.3,3.32,13.3,2.32,9.26,2,+0.84,56.34
17,1326,2016Q4,586,49,96.3,94.3,+12,+14.2,822,105,70.2,43.6,88.5,12.8,8.54,5.31,12,2.72,10.9,1.88,7.51,1.51,+0.47,54.77
18,1326,2016Q3,586,60,84.3,83.3,+3.3,+4.1,799,118,82.5,96,149,14.8,10.3,12,21,4.94,19.8,3.24,13,2.56,+1.22,50.19
19,1326,2016Q2,586,57,81,81.8,+0.8,+1,813,147,112,51.8,133,18,13.7,6.38,17.6,4.23,16.9,2.74,10.9,2.27,+0.18,47.74
20,1326,2016Q1,586,51,80.2,73.7,+6.2,+8.4,758,106,70,21,67.6,14,9.23,2.77,10.3,2.3,9.22,1.51,6.04,1.16,+0.91,50
21,1326,2015Q4,586,49,74,71.8,+7.2,+10.8,787,80.7,44.6,34.9,60.8,10.3,5.67,4.44,9.04,2.19,8.77,1.38,5.53,1.04,+2.08,48.41
22,1326,2015Q3,586,49,66.8,70.3,-7.4,-10,792,62.9,26.9,75.6,78,7.94,3.4,9.55,11.3,2.81,11.2,1.72,6.88,1.34,+0.07,45.67
23,1326,2015Q2,586,55,74.2,75.5,+2.4,+3.3,906,132,95.5,57,122,14.5,10.5,6.29,14.9,4.15,16.6,2.55,10.2,2.09,+1.49,46.8
