ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1906,2021Q1,-,-,15.4,16.1,-2.55,-14.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1906,2020Q4,-,-,17.95,15.3,+3.95,+28.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1906,2020Q3,15.1,43,14,13.6,+1.35,+10.7,3.28,0.37,0.03,0.07,0.1,11.2,1.03,2.15,3.18,0.26,1.03,0.17,0.7,0.07,-0.03,29.33
3,1906,2020Q2,15.1,51,12.65,12.1,+1.65,+15,3.08,0.32,0.04,0.87,0.89,10.2,1.3,28.1,28.9,2.69,10.8,1.7,6.81,0.59,-0.18,24.49
4,1906,2020Q1,15.1,32,11,13.1,-3.15,-22.3,3.79,0.39,0.02,-0.09,-0.06,10.3,0.59,-2.3,-1.71,-0.19,-0.76,-0.12,-0.49,-0.04,-0.08,19.31
5,1906,2019Q4,15.1,28,14.15,13.2,+1.65,+13.2,3.48,0.34,-0.21,-0.05,-0.17,9.68,-5.96,-1.52,-4.83,-0.45,-1.8,-0.3,-1.19,-0.11,-0.56,25.97
6,1906,2019Q3,15.1,40,12.5,12.7,-0.55,-4.2,2.66,0.28,0.02,0.14,0.16,10.5,0.77,5.42,5.87,0.43,1.71,0.28,1.12,0.1,+0.08,23.4
7,1906,2019Q2,15.1,49,13.05,14.3,-2.9,-18.2,2.86,0.09,0.02,1.34,1.17,3.31,0.63,46.7,40.7,2.84,11.4,1.97,7.87,0.77,-2.19,25.04
8,1906,2019Q1,15.1,38,15.95,15.6,+1.25,+8.5,3.73,0.08,0.02,0.04,0.06,2.18,0.45,1.15,1.6,0.15,0.59,0.1,0.4,0.04,+0.15,29.32
9,1906,2018Q4,15.1,43,14.7,15.4,-5.15,-25.9,4.36,0.1,0.03,0.65,0.68,2.29,0.74,14.9,15.6,1.48,5.92,1.06,4.22,0.45,+0.15,24.24
