ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1616,2021Q1,-,-,5.7,5.78,-1.01,-15.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1616,2020Q4,-,-,6.71,5.92,+1.37,+25.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1616,2020Q3,19.4,30,5.34,4.95,+0.84,+18.7,6.47,0.3,-0.08,0.16,0.08,4.58,-1.27,2.54,1.26,0.54,2.14,0.3,1.18,0.05,+0.18,8.05
3,1616,2020Q2,19.4,38,4.5,4.2,+0.83,+22.6,6.93,0.51,0.13,0.03,0.15,7.42,1.84,0.38,2.22,1.01,4.04,0.53,2.13,0.05,+0.11,8.07
4,1616,2020Q1,19.4,26,3.67,4.56,-1.19,-24.5,6.19,0.32,-0.19,0.01,-0.18,5.15,-3.11,0.15,-2.95,-1.2,-4.78,-0.63,-2.51,-0.1,-0.12,8.02
5,1616,2019Q4,19.4,30,4.86,4.69,+0.12,+2.5,9.78,0.24,-0.41,0.15,-0.26,2.47,-4.18,1.56,-2.62,-1.65,-6.59,-0.81,-3.24,-0.14,-0.09,8.11
6,1616,2019Q3,19.4,19,4.74,4.56,+0.22,+4.9,8.07,0.43,-0.07,-0.18,-0.25,5.37,-0.82,-2.22,-3.05,-1.55,-6.19,-0.76,-3.02,-0.13,-0.11,8.31
7,1616,2019Q2,19.4,23,4.52,4.54,-0.09,-2,7.51,0.52,-0.02,-0.1,-0.12,6.89,-0.32,-1.31,-1.63,-0.76,-3.04,-0.4,-1.59,-0.06,-0.1,8.45
8,1616,2019Q1,19.4,32,4.61,4.53,+0.13,+2.9,6.16,0.3,-0.16,0.2,0.04,4.85,-2.58,3.32,0.69,0.26,1.05,0.14,0.55,0.02,-0.06,8.51
9,1616,2018Q4,19.4,28,4.48,4.52,-0.62,-12.2,7.42,0.47,0.02,-0.01,-0.08,6.28,0.24,-0.2,-1.11,-0.51,-2.05,-0.26,-1.04,-0.05,+0.32,8.48
10,1616,2018Q3,19.4,21,5.1,5.63,-1.03,-16.8,7.37,0.64,0.09,-0.08,-0.04,8.62,1.28,-1.11,-0.5,-0.23,-0.91,-0.12,-0.46,-0.02,+0.19,8.47
11,1616,2018Q2,19.4,32,6.13,6.14,+0.23,+3.9,7.77,0.63,0.11,-0.03,0.07,8.14,1.38,-0.43,0.93,0.45,1.82,0.24,0.95,0.04,-0.02,8.51
12,1616,2018Q1,19.4,40,5.9,5.83,-0.2,-3.3,8.07,0.42,0.02,0.15,0.15,5.2,0.2,1.88,1.88,0.96,3.84,0.47,1.87,0.08,+0.14,8.32
