ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1310,2021Q1,-,-,16.3,17,-2.55,-13.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1310,2020Q4,-,-,18.85,17.2,+2.7,+16.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1310,2020Q3,52.8,45,16.15,15.9,-0.25,-1.5,19.8,0.29,-0.2,0.31,0.11,1.45,-1,1.59,0.58,0.18,0.71,0.15,0.58,0.02,-0.37,11.85
3,1310,2020Q2,52.8,47,16.4,16.1,+2.7,+19.7,18.8,1.04,0.52,1.48,1.45,5.53,2.78,7.9,7.69,2.19,8.75,1.76,7.02,0.28,-0.3,11.85
4,1310,2020Q1,52.8,34,13.7,17.8,-7.2,-34.4,17,-3.01,-3.48,-0.2,-3.11,-17.7,-20.5,-1.16,-18.3,-4.45,-17.8,-3.56,-14.2,-0.59,-1.22,12.39
5,1310,2019Q4,52.8,51,20.9,21.3,-0.85,-3.9,27.6,0.45,0.01,0.38,0.34,1.63,0.03,1.37,1.42,0.54,2.15,0.42,1.67,0.06,-0.05,13.3
6,1310,2019Q3,52.8,55,21.75,23.5,-2.8,-11.4,32,4.21,3.47,-0.7,2.07,13.2,10.8,-2.18,6.49,2.86,11.4,2.09,8.37,0.39,-0.41,13.52
7,1310,2019Q2,52.8,55,24.55,24.6,+0.2,+0.8,33.2,4.77,3.76,-0.57,3.07,14.4,11.3,-1.73,9.23,4.05,16.2,2.96,11.8,0.58,-0.07,13.16
8,1310,2019Q1,52.8,64,24.35,23.7,+1.85,+8.2,29.4,4.48,3.47,0.54,3.34,15.3,11.8,1.83,11.2,4.2,16.8,3.16,12.6,0.63,-0.12,14.56
9,1310,2018Q4,52.8,51,22.5,24.2,-1.75,-7.2,34,1.38,0.67,0.07,0.57,4.05,1.96,0.2,1.54,0.67,2.7,0.48,1.94,0.11,-0.16,14.14
10,1310,2018Q3,52.8,68,24.25,22.4,+1.2,+5.2,39.1,6.71,5.49,-0.15,4.22,17.2,14,-0.38,10.8,5.54,22.2,3.79,15.2,0.8,+0.09,14.27
11,1310,2018Q2,52.8,53,23.05,22.8,+1.45,+6.7,40.7,6.22,4.94,-0.39,3.43,15.3,12.1,-0.96,8.04,4.28,17.1,2.96,11.8,0.65,+0.46,13.49
12,1310,2018Q1,52.8,60,21.6,21.4,-1.1,-4.8,40,5.46,4.25,0.59,3.95,13.6,10.6,1.48,9.66,5,20,3.52,14.1,0.75,-0.08,14.44
