ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1102,2021Q1,-,-,41.05,41.8,-2.15,-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1102,2020Q4,-,-,43.2,42.6,+1.7,+4.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1102,2020Q3,336,64,41.5,42.7,-2.1,-4.8,207,64,56.4,19.3,49.3,30.9,27.2,9.32,29.7,3.77,15.1,2.06,8.23,1.57,+0.19,42.38
3,1102,2020Q2,336,62,43.6,43.3,+4.2,+10.7,207,66.8,54.1,23.1,46.7,32.3,26.2,11.1,27.6,3.51,14,1.9,7.61,1.49,-0.49,40.72
4,1102,2020Q1,336,45,39.4,44.4,-8.55,-17.8,131,27,20.2,-4.53,7.44,20.5,15.4,-3.45,8.6,0.67,2.7,0.38,1.51,0.24,-0.69,42.3
5,1102,2019Q4,336,57,47.95,45,+4.65,+10.7,231,64.8,58.6,10.1,40,28,25.3,4.35,22.9,3.17,12.7,1.81,7.23,1.27,+0.69,43.45
6,1102,2019Q3,336,57,43.3,43.9,-4.25,-8.9,224,63.7,53.3,15.3,43.4,28.4,23.8,6.81,24.6,3.35,13.4,1.88,7.51,1.38,+0.4,42.6
7,1102,2019Q2,336,66,47.55,43.6,+7.45,+18.6,244,80.8,70.9,28.3,61.9,33.1,29,11.6,31.2,4.64,18.6,2.62,10.5,1.98,+0.6,41.89
8,1102,2019Q1,336,51,40.1,37.3,+6.15,+18.1,194,46.6,37.8,9.66,29.3,24,19.5,4.98,19.7,2.34,9.38,1.35,5.38,0.93,+0.33,42.71
9,1102,2018Q4,336,47,33.95,34.6,-7.55,-18.2,218,62.4,57.9,-6.75,18.2,28.6,26.5,-3.09,13.7,1.88,7.54,1.07,4.3,0.58,+0.04,41.02
10,1102,2018Q3,336,53,41.5,39.8,+8,+23.9,219,56,46.3,7.78,30.7,25.6,21.2,3.55,18.8,2.64,10.5,1.54,6.15,0.98,+0.37,41.12
11,1102,2018Q2,336,51,33.5,32.3,+4.95,+17.3,224,60,50.5,17.4,43.3,26.7,22.5,7.74,23.9,3.54,14.2,2.11,8.44,1.38,+0.87,40.19
12,1102,2018Q1,336,45,28.55,29,+0.35,+1.2,166,33.3,26.7,3.77,19,20.1,16.1,2.28,14.6,1.64,6.56,0.97,3.89,0.6,+0.52,38.54
13,1102,2017Q4,336,45,28.2,26.9,+1.35,+5,196,42.1,32.4,0.31,16.9,21.5,16.6,0.16,11.9,1.61,6.45,0.95,3.79,0.54,+0.03,37.91
14,1102,2017Q3,336,43,26.85,27,+0.75,+2.9,165,24.8,18.2,8.15,19.3,15,11,4.93,13.5,1.59,6.35,0.9,3.62,0.61,+0.31,37.57
15,1102,2017Q2,336,43,26.1,28.4,-4.5,-14.7,163,25.4,19.3,5.36,16.2,15.6,11.9,3.29,12,1.41,5.65,0.79,3.18,0.51,+0.13,35.81
16,1102,2017Q1,336,32,30.6,28.8,+4.25,+16.1,125,9.32,4.42,-3.22,2.37,7.45,3.53,-2.57,1.17,0.1,0.42,0.06,0.24,0.08,+0.02,36.06
17,1102,2016Q4,336,43,26.35,27.2,-1.05,-3.8,168,29.3,21.9,9.58,16,17.4,13,5.69,11.8,1.42,5.66,0.83,3.32,0.51,+0.37,36.49
18,1102,2016Q3,336,36,27.4,28.7,-0.5,-1.8,150,20.7,14.8,-1.01,9.37,13.8,9.84,-0.67,7.78,0.84,3.34,0.48,1.93,0.3,+0.28,36.16
19,1102,2016Q2,336,38,27.9,26.8,-1.5,-5.1,160,25.9,19.7,-3.05,12.1,16.2,12.3,-1.9,8.34,0.93,3.73,0.53,2.13,0.38,-0.56,36.48
20,1102,2016Q1,336,34,29.4,27.4,+2,+7.3,130,9.98,5.91,-3.08,1.99,7.66,4.53,-2.36,1.49,0.13,0.52,0.07,0.3,0.06,-0.41,37.9
21,1102,2015Q4,336,38,27.4,30.8,-4.8,-14.9,172,21.3,11.9,5.4,4.39,12.4,6.9,3.14,3.07,0.33,1.34,0.19,0.76,0.14,-0.55,40.43
22,1102,2015Q3,336,30,32.2,34.5,-4.3,-11.8,169,15,8.54,-8.91,0.64,8.91,5.06,-5.28,-1.01,-0.11,-0.43,-0.06,-0.24,0.02,-0.62,42.03
23,1102,2015Q2,336,40,36.5,38.1,-2.85,-7.2,169,18,9.63,23.2,28.9,10.6,5.7,13.7,18,1.86,7.44,1.06,4.24,0.94,-0.27,41.62
24,1102,2015Q1,336,40,39.35,38.4,+0.35,+0.9,154,16.3,10.4,8.07,14.7,10.6,6.75,5.26,10,0.94,3.75,0.54,2.16,0.47,0,43.88
25,1102,2014Q4,336,43,39,38.8,+0.15,+0.4,204,32.3,23.6,17.5,21.6,15.8,11.5,8.55,13,1.7,6.8,0.98,3.9,0.69,-0.69,42.19
26,1102,2014Q3,336,40,38.85,41.1,-2.05,-5,198,23.8,17.4,9.82,20.2,12,8.78,4.96,11.9,1.57,6.29,0.89,3.57,0.64,+0.11,39.81
27,1102,2014Q2,330,47,40.9,39.5,+2.9,+7.6,212,32.8,25.2,23.7,37.3,15.5,11.9,11.2,19.8,2.78,11.1,1.61,6.43,1.21,+0.12,39.67
28,1102,2014Q1,330,40,38,37.7,-0.6,-1.6,163,22.4,16.4,3.76,14.4,13.8,10.1,2.32,10.4,1.1,4.4,0.65,2.6,0.47,+0.07,41.09
29,1102,2013Q4,330,51,38.6,38.5,+1.2,+3.2,205,36.8,30,29.9,42.4,18,14.7,14.6,24.3,3.34,13.4,1.94,7.75,1.38,+1.03,26.99
30,1102,2013Q3,330,43,37.4,37.4,+0.5,+1.4,176,19.5,14.2,9.27,16.9,11,8.04,5.26,11.4,1.39,5.56,0.78,3.13,0.53,+0.31,25.62
31,1102,2013Q2,323,51,36.9,36.9,+0.45,+1.2,182,25.2,19.1,22.4,33.7,13.8,10.5,12.3,20.9,2.63,10.5,1.49,5.95,1.09,+0.48,25.74
32,1102,2013Q1,323,36,36.45,36.7,-0.9,-2.4,139,8.99,3.47,12.5,12.2,6.46,2.49,8.97,9.89,1.11,4.43,0.62,2.49,0.4,-0.05,26.92
33,1102,2012Q4,323,38,37.35,36.7,+0.3,+0.8,174,22.7,17,2.08,11.4,13,9.75,1.19,8.81,1.51,6.05,0.79,3.18,0.35,-0.21,26.21
34,1102,2012Q3,323,36,37.05,37,-0.4,-1.1,165,13,8.32,1.11,6.65,7.85,5.05,0.67,4.8,0.8,3.18,0.41,1.62,0.22,-0.52,25.56
35,1102,2012Q2,314,36,37.45,35.7,+1.5,+4.2,167,14.6,9.52,12.4,18.5,8.75,5.71,7.41,11.8,1.92,7.68,1,3.99,0.61,-0.59,25.79
36,1102,2012Q1,314,36,35.95,35.7,+1.95,+5.7,132,11.1,6.22,10.6,14.2,8.45,4.72,8.02,11.7,1.48,5.92,0.79,3.17,0.45,-0.27,28.06
