ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1218,2021Q1,-,-,26.8,27.4,-0.8,-2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1218,2020Q4,-,-,27.6,23.5,+6.55,+31.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1218,2020Q3,50,60,21.05,22.7,-2.1,-9.1,25.2,5.74,1.72,1.99,3.42,22.8,6.83,7.92,13.6,5.11,20.5,3.76,15,0.7,+0.16,14.11
3,1218,2020Q2,50,53,23.15,23.8,+0.1,+0.4,19.6,3.94,0.64,1.73,2.27,20.1,3.27,8.79,11.6,3.43,13.7,2.57,10.3,0.47,+0.19,13.41
4,1218,2020Q1,50,47,23.05,21.7,+0.95,+4.3,18.4,3.33,0.76,0.66,1.27,18.1,4.12,3.6,6.89,1.9,7.6,1.42,5.68,0.26,+0.04,13.81
5,1218,2019Q4,50,45,22.1,21.7,+2.2,+11.1,19.2,2.96,-0.26,1.05,0.74,15.4,-1.36,5.45,3.87,1.13,4.52,0.79,3.18,0.15,+0.07,13.57
6,1218,2019Q3,50,55,19.9,19.8,+0.2,+1,24.6,5.1,1.42,1.42,2.65,20.7,5.75,5.75,10.8,4.14,16.6,2.82,11.3,0.54,+0.11,13.41
7,1218,2019Q2,50,45,19.7,19.9,+1.15,+6.2,18.9,3.36,0.1,1.32,1.37,17.8,0.55,7.01,7.28,2.15,8.6,1.53,6.13,0.28,0,12.87
8,1218,2019Q1,50,49,18.55,18.1,-0.45,-2.4,17.3,3.14,0.34,0.83,1.05,18.1,1.98,4.78,6.1,1.63,6.54,1.21,4.85,0.22,+0.03,13.38
9,1218,2018Q4,50,45,19,16.6,+0.35,+1.9,17.9,2.95,-0.53,0.96,0.38,16.5,-2.96,5.36,2.15,0.6,2.41,0.42,1.67,0.08,+0.03,13.15
