ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2496,2021Q1,-,-,50,52.8,-6,-10.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2496,2020Q4,-,-,56,58.3,-5,-8.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2496,2020Q3,1.92,62,61,63.3,-8.8,-12.6,1.9,0.98,0.27,0.09,0.31,51.8,14.1,4.83,16.8,4.03,16.1,2.4,9.58,1.64,+0.1,42.44
3,2496,2020Q2,1.75,55,69.8,65.1,+17.8,+34.2,2.11,0.96,0.08,0.03,0.09,45.4,4.02,1.32,3.89,1.03,4.13,0.57,2.29,0.45,-0.21,45.04
4,2496,2020Q1,1.75,47,52,63.7,-10,-16.1,2,0.89,0.17,0,0.14,44.5,8.62,-0.11,7.17,1.79,7.17,0.99,3.95,0.82,-0.43,46.32
5,2496,2019Q4,1.75,51,62,65.4,-3.5,-5.3,2.26,1.01,0.22,-0.03,0.17,44.9,9.85,-1.12,7.55,2.18,8.7,1.15,4.6,0.96,-1.31,45.52
6,2496,2019Q3,1.75,60,65.5,78.1,-15.5,-19.1,2.27,1.07,0.29,0,0.27,47.1,12.7,0.19,11.9,3.55,14.2,1.79,7.18,1.54,+0.12,44.62
7,2496,2019Q2,1.75,53,81,88,-17.8,-18,2.14,0.93,0.11,0.05,0.11,43.3,5.02,2.13,5.17,1.42,5.67,0.72,2.89,0.66,-0.9,43.14
8,2496,2019Q1,1.75,57,98.8,94.4,+8.6,+9.5,2.15,0.94,0.24,-0.01,0.22,43.7,11,-0.48,10.2,2.73,10.9,1.54,6.15,1.25,-0.76,46.5
9,2496,2018Q4,1.75,66,90.2,86.2,-1.6,-1.7,2.42,1.01,0.15,0.03,0.4,41.8,6.31,1.41,16.4,5.16,20.6,3.16,12.6,2.27,+0.03,45.21
10,2496,2018Q3,1.75,60,91.8,115,-43.2,-32,2.29,1.01,0.22,0.02,0.25,44.2,9.74,0.77,11.1,3.4,13.6,1.97,7.88,1.42,-0.85,42.93
11,2496,2018Q2,1.66,66,135,146,-28,-17.2,2.27,1.16,0.38,0.05,0.27,51.3,16.5,2.38,12.1,3.51,14,2.14,8.56,1.56,-0.94,44.45
12,2496,2018Q1,1.66,62,163,166,-6,-3.6,2.19,1.12,0.37,-0.01,0.33,50.8,16.7,-0.59,15.5,4.22,16.9,2.77,11.1,2.01,-0.21,49.32
13,2496,2017Q4,1.65,68,169,167,-16,-8.6,2.44,1.1,0.25,-0.01,0.37,44.9,10.2,-0.22,15.2,4.86,19.4,3.09,12.4,2.24,-1.41,47.24
14,2496,2017Q3,1.65,66,185,209,-40,-17.8,2.26,1.13,0.41,0.03,0.39,50.1,18.2,1.34,17.5,5.13,20.5,3.17,12.7,2.27,+2.26,45.03
15,2496,2017Q2,1.58,72,225,245,+103,+84.4,2.28,1.18,0.48,0,0.41,51.8,20.8,0.22,19.3,5.54,22.1,3.29,13.2,2.5,+4.08,45.84
16,2496,2017Q1,1.58,74,122,104,+19.5,+19,1.25,0.66,0.35,0.03,0.35,52.8,28.2,2.14,29.1,4.91,19.6,3.38,13.5,2.22,+1.54,45.57
17,2496,2016Q4,1.58,85,102.5,101,+7.7,+8.1,0.91,0.47,0.35,0.01,0.37,51.2,38.6,1.58,41,5.64,22.5,4.77,19.1,3.65,+4.11,43.44
18,2496,2016Q3,1.58,55,94.8,33.9,+79.8,+532,0.35,0.11,-0.01,0.01,0,30.6,-3.39,3.79,0.4,0.04,0.16,0.03,0.13,0.01,+0.05,40.83
19,2496,2016Q2,4.68,26,15,14.3,+1,+7.1,0.37,0.02,-0.13,0.01,-0.13,5.84,-36,1.38,-34.6,-26.6,-106,-9.1,-36.4,-1.58,-1.39,0.9
20,2496,2016Q1,4.68,55,14,16.5,-1.15,-7.6,0.56,0.18,0.06,-0.01,0.05,32.2,10,-1.13,8.88,9.84,39.4,3.34,13.4,0.68,+0.64,1.15
21,2496,2015Q4,4.65,30,15.15,11,+8.64,+133,0.57,-0.03,-0.2,0,-0.2,-4.85,-35.5,0.43,-35.1,-36.1,-144,-13.7,-54.9,-0.46,0,1
