ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1760,2021Q1,-,-,77.2,78.6,-7.9,-9.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1760,2020Q4,-,-,85.1,102,-38.9,-31.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1760,2020Q3,7.67,43,124,126,-7.5,-5.7,3.86,1.97,0.25,-0.12,-0.03,51.1,6.4,-2.98,-0.75,-0.24,-0.96,-0.15,-0.6,-0.04,-0.28,15.68
3,1760,2020Q2,7.67,45,131.5,125,+58.5,+80.1,3.29,1.69,0.11,-0.03,-0.08,51.5,3.45,-1.03,-2.31,-0.62,-2.5,-0.39,-1.58,-0.1,-0.7,15.69
4,1760,2020Q1,7.67,53,73,77.2,-12.8,-14.9,3.41,1.71,0.15,0.01,0.01,50.2,4.55,0.25,0.21,0.05,0.22,0.04,0.15,0.01,-0.51,15.97
5,1760,2019Q4,7.67,66,85.8,88.5,+0.8,+0.9,4.66,2.42,0.69,-0.01,0.57,51.9,14.9,-0.28,12.2,4.27,17.1,3.11,12.4,0.74,-0.47,17.72
6,1760,2019Q3,7.67,57,85,90.3,-8.4,-9,3.5,1.86,0.38,-0.03,0.18,53.1,10.9,-0.81,5.23,1.4,5.6,1,4.01,0.24,-0.05,17.06
7,1760,2019Q2,7.67,62,93.4,96,-17.6,-15.9,4.01,2.2,0.65,0.02,0.46,54.8,16.1,0.51,11.6,3.44,13.8,2.43,9.74,0.6,+0.07,16.97
8,1760,2019Q1,7.67,66,111,102,+27.5,+32.9,3.57,1.97,0.51,0.04,0.4,55.3,14.4,1.25,11.1,2.88,11.5,2.11,8.45,0.52,+0.45,18.21
9,1760,2018Q4,7.67,72,83.5,71.1,-6.2,-6.9,4.65,2.7,0.9,0.29,0.92,57.9,19.4,6.19,19.7,7.03,28.1,5.19,20.7,1.21,+1,17.6
10,1760,2018Q3,7.67,60,89.7,98.7,-6.3,-6.6,3.31,1.88,0.44,0.02,0.22,56.7,13.3,0.46,6.62,1.75,7,1.26,5.06,0.29,-0.1,16.44
11,1760,2018Q2,7.67,66,96,107,-6,-5.9,3.49,1.97,0.63,0.05,0.4,56.3,18.1,1.46,11.5,3.12,12.5,2.32,9.3,0.53,+0.31,16.24
12,1760,2018Q1,7.67,55,102,64.1,+50,+96.2,2.63,1.39,0.15,-0.04,0.05,52.9,5.78,-1.37,2.01,0.49,1.96,0.36,1.44,0.07,-0.44,17.21
13,1760,2017Q4,6.81,53,-,-,-,-,3.46,1.85,0.31,0.01,0.14,53.4,9.04,0.36,4.12,1.72,6.88,1.16,4.63,0.21,-0.86,12.26
14,1760,2017Q3,6.81,57,-,-,-,-,3.14,1.82,0.39,-0.02,0.26,57.9,12.5,-0.67,8.41,3.28,13.1,2.17,8.68,0.39,+0.17,12.04
15,1760,2017Q2,6.19,55,-,-,-,-,2.7,1.5,0.21,0.01,0.15,55.6,7.68,0.22,5.56,1.85,7.41,1.23,4.93,0.22,+0.07,12.8
16,1760,2017Q1,6.19,62,-,-,-,-,2.82,1.78,0.54,-0.01,0.35,62.9,19,-0.47,12.3,4.25,17,2.89,11.6,0.51,-,-
17,1760,2016Q4,6.19,74,-,-,-,-,3.39,2.06,0.86,0.02,0.66,60.7,25.3,0.72,19.5,8.54,34.2,5.73,22.9,1.07,-0.23,13.02
18,1760,2016Q3,6.19,53,-,-,-,-,2.48,1.38,0.27,0,0.14,55.4,11,-0.01,5.83,1.96,7.84,1.31,5.23,0.22,0,-
19,1760,2016Q2,5.62,49,-,-,-,-,4.62,2.48,0.17,-0.03,0.09,53.7,3.63,-0.57,1.96,1.23,4.93,0.83,3.3,0.15,-,13.05
20,1760,2015Q4,5.62,62,-,-,-,-,12.1,6.97,1.2,-0.04,0.73,57.8,9.96,-0.31,6.06,9.42,37.7,6.21,24.8,1.3,-,13.78
21,1760,2015Q3,-,53,-,-,-,-,2.48,1.38,0.27,0,0.14,55.4,11,-0.01,5.83,-,-,-,-,0.22,-,-
22,1760,2015Q2,4.85,63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.74
23,1760,2014Q4,4.8,63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.8
