ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1809,2021Q1,-,-,10.85,11.2,-1.6,-12.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1809,2020Q4,-,-,12.45,11.9,+1.85,+17.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1809,2020Q3,16.7,49,10.6,10.9,+1.62,+18,5.18,1.02,-0.04,0.06,0.09,19.7,-0.75,1.15,1.19,0.18,0.71,0.14,0.57,0.06,+0.08,17.41
3,1809,2020Q2,16.7,40,8.98,8.9,+1.36,+17.8,3.42,0.58,-0.35,-0.04,-0.22,17,-10.3,-1.18,-7.93,-0.77,-3.09,-0.61,-2.45,-0.14,-0.2,17.32
4,1809,2020Q1,16.7,40,7.62,9.81,-4.23,-35.7,4.78,0.8,-0.41,0,-0.24,16.7,-8.66,-0.08,-8.25,-1.09,-4.38,-0.86,-3.45,-0.14,+0.04,17.81
5,1809,2019Q4,16.7,40,11.85,12.2,-0.65,-5.2,5.61,1.05,-0.3,-0.09,-0.17,18.8,-5.28,-1.6,-5.52,-0.85,-3.39,-0.67,-2.66,-0.1,-0.1,18
6,1809,2019Q3,16.7,43,12.5,13.1,-3,-19.4,6.02,1.01,-0.16,0.04,-0.03,16.7,-2.73,0.65,-1.36,-0.22,-0.88,-0.17,-0.69,-0.02,-0.12,18.24
7,1809,2019Q2,16.7,47,15.5,12.1,+5.05,+48.3,6.22,1.09,-0.07,0.1,0.1,17.5,-1.05,1.67,1.1,0.18,0.72,0.14,0.57,0.06,-0.11,18.47
8,1809,2019Q1,16.7,43,10.45,10.6,-0.1,-0.9,4.93,0.74,-0.47,0.04,-0.3,15,-9.61,0.82,-9.45,-1.23,-4.9,-0.97,-3.89,-0.18,+0.01,18.65
9,1809,2018Q4,16.7,43,10.55,10.9,-1.3,-11,5.79,0.98,-0.24,0.04,-0.13,17,-4.07,0.62,-3.58,-0.54,-2.18,-0.42,-1.69,0,+0.11,18.69
