ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2542,2021Q1,-,-,44.95,44.3,-0.9,-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2542,2020Q4,-,-,45.85,43.8,+2.85,+6.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2542,2020Q3,117,43,43,44.1,-0.55,-1.3,78,19.1,11.3,-1.88,7.43,24.5,14.4,-2.41,10.4,2.33,9.33,0.49,1.94,0.59,+0.37,27.71
3,2542,2020Q2,117,49,43.55,43.3,+3.05,+7.5,79.4,24.4,18.7,-1.25,16.4,30.8,23.6,-1.57,20.6,4.77,19.1,1.01,4.05,1.45,+1.2,27.07
4,2542,2020Q1,117,28,40.5,43.7,-5.8,-12.5,20.7,5.81,1.05,-1.6,0.27,28,5.05,-7.7,-4.16,-0.25,-1.01,-0.06,-0.23,0.02,-1.57,26.62
5,2542,2019Q4,117,43,46.3,46.5,-3.6,-7.2,65.7,14.7,4.11,10.4,6.84,22.4,6.25,15.8,20.4,3.88,15.5,0.92,3.68,0.6,-1.05,26.66
6,2542,2019Q3,117,38,49.9,49.2,+0.45,+0.9,34,11,4.13,-2.15,2.45,32.3,12.2,-6.34,4.17,0.4,1.61,0.1,0.4,0.22,-0.93,27.4
7,2542,2019Q2,117,38,49.45,49,-1.35,-2.7,48.5,13.7,6.62,-2.71,2.86,28.3,13.6,-5.6,3.69,0.46,1.84,0.13,0.51,0.25,-2,28.11
8,2542,2019Q1,117,51,50.8,47.6,+5.8,+12.9,89.8,27.1,20.2,-1.06,18.1,30.2,22.5,-1.18,20.3,4.46,17.8,1.35,5.41,1.59,+0.62,31.55
9,2542,2018Q4,117,49,45,46.1,-3.4,-7,112,29.3,20.6,1.47,18.8,26.1,18.4,1.31,18,5.17,20.7,1.55,6.19,1.65,+1.58,29.98
10,2542,2018Q3,117,45,48.4,47.1,+3.15,+7,102,28.7,20.1,-1.94,13.1,28.3,19.7,-1.91,16.8,4.64,18.6,1.35,5.4,1.15,+0.09,28.4
11,2542,2018Q2,117,62,45.25,45.8,+0.1,+0.2,122,42.1,31.8,1.42,25.7,34.5,26.1,1.16,25.4,8.58,34.3,2.55,10.2,2.25,+1.99,27.21
