ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2823,2021Q1,-,-,23.1,22.7,+0.9,+4.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2823,2020Q4,-,-,22.2,20.8,+2.35,+11.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2823,2020Q3,446,36,19.85,20.8,-1.95,-8.9,876,84.7,69.8,-0.59,68.4,9.67,7.97,-0.07,7.8,4.68,18.7,0.33,1.3,1.53,+0.21,34
3,2823,2020Q2,446,36,21.8,20.4,+4.95,+29.4,782,54,39.4,0.01,35.4,6.91,5.04,0,4.53,2.98,11.9,0.17,0.7,0.79,-0.36,31.4
4,2823,2020Q1,446,32,16.85,22.7,-8.75,-34.2,709,68.2,52.6,0.02,44.6,9.63,7.42,0,6.29,3.71,14.8,0.22,0.89,1,+0.3,21.94
5,2823,2019Q4,446,32,25.6,25.4,+1,+4.1,784,10.7,-1.4,0.04,6.48,1.36,-0.18,0,0.83,0.46,1.85,0.03,0.13,0.15,+0.23,31.96
6,2823,2019Q3,446,36,24.6,25.1,-0.25,-1,837,80,63.9,0.03,55,9.55,7.63,0,6.57,4.12,16.5,0.29,1.14,1.32,+0.26,30.65
7,2823,2019Q2,446,36,24.85,24.7,-1.3,-5,846,67.5,51.4,0.01,46.4,7.98,6.07,0,5.49,4.01,16,0.25,1,1.15,+0.51,29.11
8,2823,2019Q1,401,34,26.15,28,-1.7,-6.1,924,45.8,32,0.03,28.1,4.96,3.47,0,3.04,3.21,12.8,0.16,0.64,0.7,-0.22,25.31
9,2823,2018Q4,401,23,27.85,29.2,-2.85,-9.3,907,-5.61,-17.6,11,-3.18,-0.62,-1.94,1.21,-0.35,-0.39,-1.55,-0.02,-0.08,-0.08,-0.47,18.21
10,2823,2018Q3,401,34,30.7,30.7,-1.4,-4.4,916,57.8,45.7,-0.08,42.4,6.31,4.99,-0.01,4.63,4.93,19.7,0.26,1.03,1.06,-0.25,22.67
