ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2450,2021Q1,-,-,31.45,32.9,-4.05,-11.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2450,2020Q4,-,-,35.5,29.3,+6.65,+23.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2450,2020Q3,25.8,45,28.85,28.7,-0.85,-2.9,67.5,8.02,0.99,0.59,1.32,11.9,1.47,0.87,1.96,2.32,9.27,1.33,5.32,0.51,-0.15,22.25
3,2450,2020Q2,25.8,43,29.7,28.7,+3.35,+12.7,59.3,7.02,0.33,0.39,0.62,11.8,0.55,0.66,1.04,1.07,4.27,0.62,2.46,0.24,-0.03,21.76
4,2450,2020Q1,25.8,43,26.35,30.6,-5.75,-17.9,67.3,7.56,0.59,0.46,0.9,11.2,0.88,0.68,1.34,1.52,6.08,0.87,3.5,0.35,+0.1,23
5,2450,2019Q4,25.8,45,32.1,31.1,+1.5,+4.9,72.1,7.98,0.65,0.6,1.06,11.1,0.9,0.84,1.46,1.82,7.28,1.01,4.04,0.41,-0.1,22.65
6,2450,2019Q3,25.8,47,30.6,31.7,-2.45,-7.4,71.3,8.77,1.19,0.83,1.72,12.3,1.67,1.17,2.41,3.03,12.1,1.64,6.55,0.66,+0.42,22.21
7,2450,2019Q2,25.8,43,33.05,33.7,-3.3,-9.1,67.4,7.93,0.43,0.35,0.69,11.8,0.64,0.51,1.02,1.2,4.8,0.66,2.66,0.27,+0.14,21.56
8,2450,2019Q1,25.8,45,36.35,35.3,+1.35,+3.9,77.8,7.87,0.28,0.46,0.64,10.1,0.36,0.59,0.82,1.09,4.37,0.63,2.52,0.25,-0.47,22.68
9,2450,2018Q4,25.8,45,35,36,-5.6,-13.8,79,8.98,0.87,0.66,1.29,11.4,1.11,0.83,1.63,2.24,8.94,1.32,5.27,0.51,-0.26,22.49
10,2450,2018Q3,25.8,40,40.6,44.2,-9.35,-18.7,73.1,8.27,-0.02,0.74,0.62,11.3,-0.03,1.01,0.85,1.09,4.36,0.61,2.45,0.24,-0.69,22.02
11,2450,2018Q2,25.8,38,49.95,51.7,-2.45,-4.7,72.1,8.64,-0.41,0.71,0.33,12,-0.57,0.99,0.45,0.55,2.19,0.31,1.22,0.13,-0.87,21.85
12,2450,2018Q1,25.8,47,52.4,51.7,+2.1,+4.2,88.2,9.55,0.75,0.77,1.82,10.8,0.85,0.87,1.99,2.92,11.7,1.67,6.68,0.72,+0.1,24.18
13,2450,2017Q4,25.8,47,50.3,51.4,-1.5,-2.9,91.5,10.6,1.28,0.92,1.91,11.5,1.4,1,2.08,3.3,13.2,1.84,7.34,0.77,-0.25,23.45
14,2450,2017Q3,25.8,47,51.8,54.1,-5.5,-9.6,90.1,10.9,1.86,0.89,2.32,12.1,2.06,0.98,2.56,4.19,16.8,2.13,8.5,0.93,-0.16,22.47
15,2450,2017Q2,25.8,45,57.3,53.8,+4.2,+7.9,89.1,11.4,2.41,0.52,2.49,12.8,2.71,0.58,2.79,4.34,17.4,2.34,9.35,1,+0.11,21.51
16,2450,2017Q1,25.8,43,53.1,53.4,+0.8,+1.5,86.7,10.6,1.34,0.43,1.53,12.2,1.55,0.5,1.76,2.55,10.2,1.49,5.98,0.62,-0.4,24.33
