ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1522,2021Q1,-,-,22.1,23.6,-1.5,-6.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1522,2020Q4,-,-,23.6,21.5,+2.85,+13.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1522,2020Q3,31.3,36,20.75,22.9,-3.45,-14.3,38.2,7.48,1.2,0.44,0.88,19.5,3.14,1.14,2.55,1.51,6.05,0.43,1.74,0.28,-0.14,20.11
3,1522,2020Q2,31.3,26,24.2,23.8,+3.85,+18.9,29.7,5.84,-0.24,0.26,-0.06,19.6,-0.82,0.86,-0.47,-0.21,-0.84,-0.06,-0.24,-0.02,-0.81,19.75
4,1522,2020Q1,31.3,36,20.35,24.2,-8.7,-29.9,38.6,8.25,1.25,-0.42,0.62,21.4,3.23,-1.08,1.63,0.92,3.67,0.27,1.07,0.2,-0.47,21.34
5,1522,2019Q4,31.3,36,29.05,29.9,-2.25,-7.2,41.8,10.2,2.29,-0.82,1.08,24.3,5.48,-1.98,2.46,1.5,6.01,0.43,1.72,0.35,-0.03,21.31
6,1522,2019Q3,31.3,34,31.3,29.5,+4.45,+16.6,44.2,10.8,2.72,-0.73,1.31,24.4,6.14,-1.65,2.91,1.9,7.61,0.53,2.13,0.42,+0.3,21.11
7,1522,2019Q2,31.3,40,26.85,27.4,+0.15,+0.6,45.9,10.3,2.79,0.64,2.47,22.5,6.08,1.4,6.02,4.05,16.2,1.16,4.62,0.79,+0.11,20.94
8,1522,2019Q1,31.3,40,26.7,25.2,+2.6,+10.8,43.5,10.3,2.76,0.19,2.1,23.8,6.35,0.43,4.69,3.02,12.1,0.9,3.62,0.67,-0.14,21.51
9,1522,2018Q4,31.3,36,24.1,24.4,-4.05,-14.4,43.2,9.58,1.06,0.38,1.19,22.2,2.46,0.88,2.67,1.75,7.02,0.54,2.15,0.38,+0.29,20.59
10,1522,2018Q3,31.3,34,28.15,30,-3.95,-12.3,40.8,8.59,1.06,-1.07,0.37,21.1,2.6,-2.62,0.78,0.49,1.96,0.15,0.6,0.12,-0.39,20.26
11,1522,2018Q2,31.3,36,32.1,31,+0.9,+2.9,39.3,8.9,1.44,1.33,2.13,22.6,3.67,3.39,5.21,3.07,12.3,0.98,3.9,0.68,+0.06,20.27
12,1522,2018Q1,31.3,38,31.2,31.3,-2,-6,42.8,9.76,2.62,0.01,2.54,22.8,6.12,0.01,5.93,3.81,15.2,1.24,4.96,0.81,-0.08,21.16
13,1522,2017Q4,31.3,34,33.2,33.7,+0.25,+0.8,39.8,8.49,0.62,0.52,0.29,21.3,1.56,1.3,0.45,0.27,1.08,0.09,0.36,0.09,-0.66,20.17
14,1522,2017Q3,31.3,38,32.95,32.2,+0.75,+2.3,39.9,8.11,0.57,1.34,1.59,20.3,1.42,3.36,3.7,2.23,8.92,0.74,2.97,0.51,-0.3,20.1
15,1522,2017Q2,31.3,38,32.2,31.7,-0.9,-2.7,40,8.31,1.16,1,1.95,20.8,2.91,2.5,4.81,2.84,11.4,0.98,3.91,0.62,-0.25,19.53
16,1522,2017Q1,31.3,40,33.1,35.6,-2.9,-8.1,40.9,10.1,2.97,0.56,2.78,24.8,7.24,1.36,6.87,4.09,16.3,1.44,5.75,0.89,+0.15,20.98
17,1522,2016Q4,31.3,38,36,34,-2,-5.3,39.9,9.27,1.5,0.91,2.35,23.3,3.76,2.29,5.98,3.59,14.4,1.22,4.89,0.75,0,20.23
18,1522,2016Q3,31.3,40,38,33.4,+11.7,+44.5,39.6,10.3,3.03,0.33,2.52,26,7.65,0.83,6.66,4.1,16.4,1.36,5.46,0.81,-0.1,19.43
19,1522,2016Q2,31.3,40,26.3,25.7,+0.75,+2.9,39.5,9.54,2.88,0.92,2.71,24.2,7.3,2.32,7.21,4.39,17.6,1.48,5.92,0.87,+0.51,18.87
20,1522,2016Q1,31.3,43,25.55,24.8,+2.15,+9.2,40.7,9.99,3.1,0.32,2.3,24.6,7.62,0.78,6.45,3.96,15.9,1.39,5.58,0.74,+0.32,19.64
21,1522,2015Q4,31.3,40,23.4,23.2,+2.9,+14.1,38.1,8.76,2.08,1.01,2.33,23,5.47,2.64,7.11,4.13,16.5,1.46,5.85,0.75,+0.15,19
22,1522,2015Q3,31.3,40,20.5,18.9,+1.15,+5.9,37.2,7.66,1.49,2.24,2.84,20.6,3.99,6.02,8.34,4.96,19.8,1.7,6.79,0.91,+0.49,18.52
23,1522,2015Q2,31.3,34,19.35,20.1,-1.5,-7.2,37.8,8.41,2.36,-0.08,1.13,22.2,6.22,-0.2,3.76,2.31,9.24,0.79,3.18,0.36,+0.24,17.33
24,1522,2015Q1,31.3,34,20.85,22.1,-0.05,-0.2,37.3,8.17,2.38,-0.27,1.3,21.9,6.37,-0.73,3.95,2.37,9.48,0.83,3.33,0.42,-0.08,18.04
25,1522,2014Q4,31.3,38,20.9,18.1,+3.2,+18.1,36.4,7.46,1.1,1.48,1.88,20.5,3.03,4.08,5.81,3.51,14,1.2,4.8,0.6,+0.91,17.85
26,1522,2014Q3,31.3,36,17.7,18.9,-3.15,-15.1,34.3,7.15,1.45,0.26,1.3,20.8,4.22,0.76,4.05,2.41,9.64,0.81,3.23,0.42,+0.43,16.93
27,1522,2014Q2,31.3,34,20.85,20.6,+1.6,+8.3,33.9,5.67,0.11,1.42,0.39,16.7,0.33,4.2,2.16,1.29,5.17,0.43,1.71,0.12,-0.14,16.41
28,1522,2014Q1,31.3,38,19.25,18,+2.3,+13.6,35,6.5,0.82,1.52,1.55,18.6,2.33,4.36,5.65,3.45,13.8,1.09,4.36,0.5,+0.23,16.5
29,1522,2013Q4,31.3,28,16.95,16.7,-0.95,-5.3,44.8,8.22,2,-1.8,-0.98,18.3,4.47,-4.01,-0.93,-0.72,-2.89,-0.22,-0.88,-0.31,-0.2,15.84
30,1522,2013Q3,31.3,28,17.9,15.6,+5.7,+46.7,41.1,7.29,0.29,-0.37,-0.03,17.7,0.71,-0.89,-0.25,-0.18,-0.71,-0.05,-0.22,-0.01,+0.36,15.95
31,1522,2013Q2,31.3,36,12.2,11.9,+1.05,+9.4,40.6,7.13,1.43,0.02,0.81,17.6,3.52,0.05,3.07,2.14,8.58,0.67,2.69,0.26,+0.17,16.1
32,1522,2013Q1,31.4,36,11.15,10.8,+0.5,+4.7,38.5,6.65,0.94,0.57,0.83,17.3,2.45,1.49,3.3,2.26,9.05,0.7,2.81,0.27,+0.45,15.86
