ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2535,2021Q1,-,-,26.25,26,-0.7,-2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2535,2020Q4,-,-,26.95,26.5,+2.35,+9.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2535,2020Q3,33.2,38,24.6,24,+2,+8.8,32.8,2.07,1.07,0.43,1.18,6.29,3.25,1.31,3.54,1.48,5.91,0.62,2.5,0.38,-0.2,24.35
3,2535,2020Q2,32.1,53,22.6,21.5,+3.1,+15.9,50.7,6.7,5.54,0.19,5.26,13.2,10.9,0.38,10.3,6.88,27.5,2.97,11.9,1.72,+1.14,24.08
4,2535,2020Q1,31.9,34,19.5,21.1,-1.65,-7.8,23.2,3.32,2.17,-0.43,1.39,14.3,9.35,-1.84,5.7,1.78,7.11,0.78,3.1,0.46,-0.14,23.78
5,2535,2019Q4,31.2,36,21.15,20.7,+0.75,+3.7,30.1,3.3,2.11,0.02,1.52,11,7.02,0.06,4.89,2.05,8.19,0.86,3.46,0.54,+0.16,23.71
6,2535,2019Q3,30.1,34,20.4,20.4,-1.55,-7.1,28.1,3.32,2.37,-0.32,1.59,11.8,8.42,-1.13,5.69,2.32,9.27,0.93,3.72,0.58,+0.11,23.44
7,2535,2019Q2,29.6,36,21.95,21.4,+0.25,+1.2,26.5,2.87,1.74,0.2,1.61,10.8,6.57,0.76,6.03,2.33,9.33,0.91,3.65,0.58,-0.24,22.95
8,2535,2019Q1,28.7,36,21.7,20.3,+2.1,+10.7,22.8,2.68,1.53,0.51,1.58,11.7,6.68,2.23,6.88,2.33,9.34,0.89,3.56,0.6,-0.09,24.21
9,2535,2018Q4,27.3,34,19.6,19.4,-1.55,-7.3,36.2,3.16,1.48,-0.35,0.9,8.72,4.08,-0.98,2.36,1.33,5.34,0.48,1.9,0.38,-0.38,24.01
10,2535,2018Q3,26.6,34,21.15,21.7,-2.15,-9.2,33.4,2.54,1.24,0.18,1.16,7.59,3.7,0.53,3.2,1.75,7.01,0.61,2.42,0.47,+0.1,23.65
11,2535,2018Q2,25.8,40,23.3,24.5,+2.65,+12.8,40.2,3.28,2.26,0.12,1.9,8.17,5.63,0.31,4.82,3.34,13.4,1.12,4.49,0.82,+0.29,23.39
