ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1471,21Q1,23,6,6.01,4.95,5.15,-0.77,-13,17.9,8.28,0.36,0.45,0.02,-0.04,0,0,-0.04,0.08,0,0,0,0,0
1,1471,20Q4,63,6.46,6.8,4.25,5.92,-0.88,-12.9,37.5,72.1,1.1,4.06,0.06,+0.01,0,0,+0.01,0.1,0,0,0,0,0
2,1471,20Q3,66,2.51,8.77,2.34,6.8,+4.25,+167,252,78,1.2,4.78,0.07,,,,,0.09,0,0,0,0,0
3,1471,20Q2,60,1.48,2.63,1.38,2.55,+1.07,+72.3,84.5,6.97,0.12,0.15,0.002,,,,,0.07,0,0,0,0,0
4,1471,20Q1,56,2.75,3.12,1.32,1.48,-1.16,-43.9,68.2,8.17,0.15,0.2,0.004,,,,,0.07,0,0,0,0,0
5,1471,19Q4,64,3.5,4.52,1.82,2.64,-0.86,-24.6,77.1,27.9,0.44,0.9,0.01,,,,,0.07,0,0,0,0,0
6,1471,19Q3,63,4.39,4.46,3.5,3.5,-0.84,-19.4,22.1,12.4,0.2,0.49,0.008,+0.02,0,0,+0.02,0.07,0,0,0,0,0
7,1471,19Q2,61,5.38,5.45,4.27,4.34,-1.12,-20.5,21.6,11.3,0.19,0.55,0.009,,,,,0.06,0,0,0,0,0
8,1471,19Q1,54,5.1,6.39,4.68,5.46,+0.32,+6.23,33.3,13.4,0.25,0.76,0.01,-0.02,0,0,-0.02,0.06,0,0,0,0,0
9,1471,18Q4,65,6.13,6.13,4.11,5.14,-0.99,-16.2,33,14.3,0.22,0.71,0.01,,,,,0.08,0,0,0,0,0
10,1471,18Q3,64,6.99,7.46,5.63,6.13,-0.83,-11.9,26.3,22.2,0.35,1.47,0.02,+0.06,0,0,+0.07,0.2,0,0,0,0,0
11,1471,18Q2,60,7.26,7.64,5.62,6.96,-0.21,-2.93,28.2,40,0.67,2.73,0.05,+0.07,0,0,+0.07,0.1,-0.01,0,0,0,0
12,1471,18Q1,51,4.92,9.59,4.92,7.17,+2.17,+43.4,93.4,66.5,1.3,5.05,0.1,+0.25,0,0,+0.25,0.07,-0.45,0.01,0,0,0
13,1471,17Q4,62,5.01,5.45,4.8,5,-0.08,-1.57,12.8,36.1,0.58,1.83,0.03,0,0,0,0,0.06,-0.31,0.48,0,0,0
14,1471,17Q3,66,5.14,5.97,4.81,5.08,-0.05,-0.97,22.6,64.7,0.98,3.46,0.05,,,,,0.06,-1.3,0.8,0,0,0
15,1471,17Q2,61,5.66,6.42,4.73,5.13,-0.53,-9.36,29.9,31.8,0.52,1.72,0.03,-0.3,0,+0.01,-0.29,0.07,-0.59,2.1,0,0,0
16,1471,17Q1,57,4.53,6.43,4.41,5.66,+1.2,+26.9,45.3,43.2,0.76,2.31,0.04,,,,,0.2,-4.67,2.69,-0.05,0,0
17,1471,16Q4,64,5.3,5.58,4.06,4.46,-0.84,-15.8,28.7,23.2,0.36,1.1,0.02,-0.52,0,+0.04,-0.48,1.2,-3.2,7.36,+0.04,0.05,0.6
18,1471,16Q3,62,5.83,5.92,5.1,5.3,-0.51,-8.78,14.1,20.5,0.33,1.13,0.02,+0.06,0,-0.06,0,1.4,+1.26,10.6,-0.03,0,0.04
19,1471,16Q2,61,5.69,6.24,4.81,5.81,+0.12,+2.11,25.1,41.9,0.69,2.39,0.04,-0.39,0,+0.01,-0.38,1.5,+0.95,9.3,-0.01,0.03,0.4
20,1471,16Q1,57,4.9,6.52,4.23,5.69,+0.82,+16.8,47,36.1,0.63,1.99,0.03,-1.5,0,0,-1.49,1.7,-1.03,8.35,+0.03,0.04,0.5
21,1471,15Q4,65,4.37,5.07,4.1,4.87,+0.53,+12.2,22.4,47,0.72,2.19,0.03,-0.62,0,-0.01,-0.63,2.5,-0.48,9.38,-0.09,0.01,0.06
22,1471,15Q3,63,5.59,5.81,3.15,4.34,-1.23,-22.1,47.8,44.5,0.71,2,0.03,-1.63,0,0,-1.63,2.8,-5.05,9.86,+0.03,0.09,0.9
23,1471,15Q2,61,8.5,8.84,5.48,5.57,-2.97,-34.8,39.3,45.6,0.75,3.13,0.05,-0.41,0,-0.01,-0.41,3.6,-1.7,14.9,+0.04,0.06,0.4
24,1471,15Q1,55,9.2,9.47,8.43,8.54,-0.56,-6.15,11.4,21.7,0.39,1.93,0.04,-0.38,0,+0.02,-0.36,3.5,-0.42,16.6,0,0.02,0.1
25,1471,14Q4,66,9.53,9.64,7.52,9.1,-0.43,-4.51,22.2,24.8,0.38,2.09,0.03,+0.87,0,-0.01,+0.86,3.8,+0.2,17,+0.02,0.02,0.1
26,1471,14Q3,64,10.35,11.3,9.35,9.53,-0.82,-7.92,18.8,53.5,0.84,5.63,0.09,+0.61,0,+0.01,+0.62,3.4,+1.84,16.8,0,0,0.01
27,1471,14Q2,62,11.85,12,10,10.35,-1.4,-11.9,17,51.9,0.84,5.62,0.09,+0.28,0,0,+0.27,3.1,-0.78,15,-0.16,0,0.01
