ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2102,2021Q1,-,-,16.5,17.3,-3.2,-16.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2102,2020Q4,-,-,19.7,20.2,-0.15,-0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2102,2020Q3,47.3,45,19.85,21.4,+1.05,+5.6,19,4.88,1.52,-0.38,1.06,25.8,8.02,-1.99,5.58,1.43,5.72,0.76,3.04,0.23,+0.46,16.27
3,2102,2020Q2,47.3,47,18.8,16,+6.55,+53.5,10.9,2.29,0.13,-0.18,0,21.1,1.16,-1.65,0.04,0.01,0.02,0,0.01,0,+0.24,15.93
4,2102,2020Q1,47.3,43,12.25,11.9,-1.7,-12.2,13.4,2.55,0.23,-0.06,0.02,19,1.72,-0.44,0.13,0.02,0.1,0.01,0.05,0.01,+0.23,15.95
5,2102,2019Q4,47.3,34,13.95,13.2,+1.9,+15.8,10.9,1.53,-1.34,-2.42,-3.53,14.1,-12.3,-22.2,-32.4,-4.7,-18.8,-2.56,-10.3,-0.77,+0.44,15.93
6,2102,2019Q3,47.3,38,12.05,12,0,0,12.1,1.71,-0.84,-0.13,-1.04,14.2,-7,-1.07,-8.6,-1.33,-5.33,-0.74,-2.96,-0.23,+0.5,16.76
7,2102,2019Q2,47.3,36,12.05,11.9,+0.95,+8.6,10.8,1.54,-0.89,-0.12,-1.13,14.2,-8.23,-1.1,-10.4,-1.43,-5.71,-0.8,-3.19,-0.24,+0.11,17.13
8,2102,2019Q1,47.3,36,11.1,11,+0.25,+2.3,11.6,2.07,-0.84,-0.1,-1,17.8,-7.19,-0.82,-8.6,-1.25,-4.99,-0.7,-2.81,-0.22,+0.17,17.36
9,2102,2018Q4,47.3,32,10.85,11.5,-2.2,-16.9,10.8,0.36,-2.52,-4.23,-5.54,3.35,-23.3,-39.1,-51.2,-6.65,-26.6,-3.8,-15.2,-1.21,-1.12,17.47
