ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2332,2021Q1,-,-,23.85,25.6,-4.85,-16.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2332,2020Q4,-,-,28.7,22.7,+10.25,+55.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2332,2020Q3,65.2,51,18.45,18.4,-0.65,-3.4,41.6,13.6,2.01,1.45,3.03,32.7,4.83,3.47,7.71,3.69,14.8,2.19,8.76,0.46,+0.58,12.68
3,2332,2020Q2,65.2,45,19.1,13.2,+7.4,+63.2,31.9,10.3,-0.98,1.5,-0.05,32.3,-3.06,4.71,0.71,0.27,1.06,0.16,0.64,-0.01,+0.34,12.55
4,2332,2020Q1,65.2,38,11.7,12.7,-1.6,-12,36.7,10.8,-0.54,0.42,-0.48,29.4,-1.47,1.16,-1.06,-0.45,-1.8,-0.26,-1.05,-0.07,+0.19,12.18
5,2332,2019Q4,65.2,36,13.3,12.3,+1.15,+9.5,44.6,12.4,-0.32,0.47,-0.33,27.9,-0.71,1.05,-0.32,-0.16,-0.64,-0.09,-0.36,-0.05,-0.26,13
6,2332,2019Q3,65.2,34,12.15,12.6,-0.55,-4.3,42.9,12.4,-0.36,0.13,-0.75,28.8,-0.84,0.3,-1.34,-0.63,-2.52,-0.34,-1.37,-0.12,-0.13,13.24
7,2332,2019Q2,65.2,34,12.7,12.9,-0.75,-5.6,40.5,10.7,-2.18,0.36,-2.32,26.3,-5.39,0.9,-5.43,-2.34,-9.35,-1.29,-5.15,-0.35,-0.27,13.5
8,2332,2019Q1,65.2,32,13.45,12.8,+1.4,+11.6,42,11.9,-0.98,-0.01,-1.68,28.4,-2.34,-0.02,-3.56,-1.56,-6.24,-0.86,-3.46,-0.26,-0.28,13.99
9,2332,2018Q4,65.2,45,12.05,10.7,+0.4,+3.4,46,13.5,0.58,1.46,1.42,29.2,1.27,3.16,3.44,1.66,6.65,0.91,3.65,0.21,+0.1,14.11
10,2332,2018Q3,65.2,38,11.65,12.5,-2.25,-16.2,45.9,13.4,0.74,-0.01,0.06,29.2,1.62,-0.01,0.63,0.3,1.22,0.17,0.67,0.01,-0.05,13.94
11,2332,2018Q2,65.2,34,13.9,12.8,+2.5,+21.9,52,14.8,0.55,-0.98,-0.54,28.5,1.06,-1.89,-1.38,-0.76,-3.04,-0.42,-1.7,-0.08,+0.05,14.02
12,2332,2018Q1,65.2,45,11.4,11.8,+0.8,+7.5,49.8,14.3,0.61,0.02,0.13,28.8,1.22,0.03,0.6,0.32,1.27,0.18,0.71,0.02,+0.36,13.87
13,2332,2017Q4,65.2,45,10.6,10.8,-0.55,-4.9,50.1,14.2,0.14,1.23,0.73,28.4,0.28,2.45,1.85,0.98,3.93,0.54,2.18,0.11,-0.07,13.85
14,2332,2017Q3,65.2,38,11.15,11.1,-0.75,-6.3,49,13.9,-0.62,1.58,0.36,28.3,-1.27,3.23,1.52,0.8,3.2,0.44,1.74,0.06,+0.66,13.95
15,2332,2017Q2,65.2,32,11.9,12.2,-2.3,-16.2,46.8,11.6,-2.16,0.53,-0.86,24.7,-4.62,1.14,-2.76,-1.37,-5.5,-0.74,-2.94,-0.13,+0.62,13.79
16,2332,2017Q1,65.2,34,14.2,11.6,+3.45,+32.1,47.3,12.3,-1.94,-0.02,-2.16,26,-4.09,-0.04,-4.45,-2.16,-8.64,-1.14,-4.54,-0.34,0,14.2
17,2332,2016Q4,65.2,45,10.75,10.4,-0.5,-4.4,58.6,16.5,1.55,0.2,1.12,28.2,2.65,0.35,2.32,1.38,5.53,0.71,2.83,0.18,+1.7,14.8
18,2332,2016Q3,65.2,34,11.25,11.6,+0.5,+4.7,55.3,14.5,-3.16,-0.17,-3.79,26.2,-5.71,-0.32,-6.62,-3.67,-14.7,-1.9,-7.62,-0.6,+0.21,14.56
19,2332,2016Q2,65.2,32,10.75,10.3,+0.45,+4.4,55.8,13.3,-5.06,0.5,-4.73,23.8,-9.07,0.89,-8.4,-4.45,-17.8,-2.39,-9.57,-0.75,-0.55,15.52
20,2332,2016Q1,65.2,30,10.3,10.5,0,0,59.4,15.8,-1.88,0.13,-2.14,26.6,-3.17,0.22,-3.54,-1.92,-7.67,-1.03,-4.11,-0.34,+0.03,16.52
21,2332,2015Q4,67.7,30,10.3,10.5,+0.48,+4.9,65.5,12.1,-9.74,-2.67,-9.79,18.5,-14.9,-4.07,-14.8,-8.47,-33.9,-4.45,-17.8,-1.52,-1.6,16.8
22,2332,2015Q3,67.9,28,9.82,10.5,-3.08,-23.9,69.4,17.6,-2.75,-2.78,-5.28,25.3,-3.96,-4,-7.39,-4.28,-17.1,-2.3,-9.2,-0.81,-0.6,18.02
23,2332,2015Q2,64.8,32,12.9,15,-4,-23.7,64,16.8,-1.9,0.84,-1.32,26.3,-2.97,1.31,-1.87,-0.97,-3.9,-0.54,-2.15,-0.2,-0.31,18.98
24,2332,2015Q1,64.8,26,16.9,17.9,-1.7,-9.1,67.2,17.8,-1.48,-0.44,-2.32,26.5,-2.2,-0.66,-3.34,-1.75,-7,-0.94,-3.77,-0.37,-0.5,19.41
25,2332,2014Q4,64.8,36,18.6,17.1,+0.45,+2.5,83.7,22.5,1.43,-1.43,0.47,26.9,1.71,-1.71,0.81,0.52,2.07,0.27,1.09,0.08,-0.41,20.66
26,2332,2014Q3,64.8,32,18.15,21.1,-1.65,-8.3,75.6,20,0.48,-1.51,-1.29,26.5,0.64,-2,-1.53,-0.88,-3.54,-0.47,-1.89,-0.21,-0.75,20.29
27,2332,2014Q2,64.8,40,19.8,20.1,-1.85,-8.5,71.8,20,0.29,0.87,0.63,27.8,0.41,1.21,1.03,0.54,2.18,0.3,1.21,0.11,+0.29,21.2
28,2332,2014Q1,64.8,38,21.65,20.1,+3.6,+19.9,71.8,20.2,0.86,0.44,0.81,28.2,1.2,0.61,1.19,0.62,2.48,0.35,1.4,0.13,-0.07,22.48
29,2332,2013Q4,64.8,43,18.05,17.2,+1.55,+9.4,79.5,20.1,1.59,1.11,3.01,25.3,2,1.4,3.95,2.35,9.39,1.26,5.05,0.49,+0.06,21.93
30,2332,2013Q3,64.8,45,16.5,16.9,-1.85,-10.1,81.6,22.5,2.5,1.66,3.33,27.6,3.07,2.04,4.1,2.56,10.2,1.31,5.26,0.54,+0.1,21.27
31,2332,2013Q2,64.8,30,18.35,17.5,+0.7,+4,72.2,18.4,-1.47,0.24,-1.1,25.5,-2.04,0.33,-1.44,-0.77,-3.09,-0.42,-1.66,-0.18,-0.16,20.97
32,2332,2013Q1,64.8,40,17.65,18.3,-0.7,-3.8,72.2,19.6,1.36,0.47,1.24,27.2,1.88,0.65,1.81,0.95,3.81,0.53,2.13,0.2,-0.18,22.27
33,2332,2012Q4,64.8,43,18.35,17.4,+0.45,+2.5,81.6,23.2,2.7,1.44,2.7,28.4,3.31,1.76,3.44,2.05,8.18,1.14,4.55,0.43,+0.09,21.89
34,2332,2012Q3,64.8,40,17.9,18.8,-1.15,-6,83.7,22.5,2.71,1.12,2.81,26.8,3.24,1.34,3.41,2.1,8.38,1.15,4.61,0.44,+0.08,21.53
35,2332,2012Q2,64.8,32,19.05,20.2,-2.9,-13.2,77.2,18.7,-0.99,0.89,-0.1,24.2,-1.28,1.15,-0.06,-0.03,-0.14,-0.02,-0.08,-0.02,-0.45,21.23
36,2332,2012Q1,64.8,38,21.95,22.5,+1.5,+7.3,82.2,22.6,2.4,0.76,2.45,27.5,2.92,0.93,3.04,1.74,6.94,0.95,3.82,0.38,+0,22.61
37,2332,2011Q4,64.8,40,20.45,22,-2.25,-9.9,81.3,24.4,1.25,-,2.15,30,1.54,-,2.78,1.57,6.26,0.83,3.33,0.34,-0.25,22.37
38,2332,2011Q3,64.8,42,22.7,24,-3.55,-13.5,85.5,26.9,2.69,-,2.3,31.5,3.15,-,2.71,1.63,6.52,0.85,3.39,0.36,-0.17,22.37
39,2332,2011Q2,64.8,42,26.25,26.5,-1.15,-4.2,80.2,26.5,3.29,-,2.77,33.1,4.1,-,3.4,1.87,7.49,1.02,4.1,0.43,+0.05,21.75
40,2332,2011Q1,64.8,40,27.4,28.4,-2.6,-8.7,78,25.5,1.68,-,2.48,32.7,2.16,-,3.16,1.65,6.61,0.96,3.83,0.38,-0.01,22.92
41,2332,2010Q4,64.8,47,30,31.2,-4.15,-12.2,91.4,27.1,3.23,1.1,3.79,29.6,3.53,1.2,4.22,2.58,10.3,1.42,5.69,0.59,+0.04,22.44
42,2332,2010Q3,64.8,45,34.15,26.8,+9.6,+39.1,85.9,26.6,2.2,2.07,3.43,31,2.56,2.41,4.04,2.32,9.28,1.22,4.86,0.53,+0.12,23.03
