ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2349,2021Q1,-,-,9.91,10.4,-0.99,-9.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2349,2020Q4,-,-,10.9,10.9,+0.65,+6.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2349,2020Q3,69.4,40,5.53,5.82,+0.29,+5.5,18,2.6,-0.72,-0.29,-1.95,14.5,-3.99,-1.61,-6.91,-1.16,-4.63,-0.62,-2.47,-0.28,-0.15,9.16
3,2349,2020Q2,128,40,5.24,5.3,+1,+23.6,14.9,2.96,-0.34,-0.52,-1.53,19.8,-2.28,-3.46,-6.29,-0.86,-3.46,-0.46,-1.86,-0.22,-0.1,5.08
4,2349,2020Q1,128,38,4.24,5.52,-2.88,-40.4,15.7,0.89,-2.06,-0.41,-2.37,5.68,-13.1,-2.6,-16.4,-2.33,-9.32,-1.25,-4.99,-0.18,-0.02,5.22
5,2349,2019Q4,128,34,7.12,7.63,-1.64,-18.7,18.7,0.06,-4.07,-15.6,-17.2,0.34,-21.7,-83.3,-110,-16.9,-67.4,-9.3,-37.2,-1.34,-0.95,5.46
6,2349,2019Q3,128,40,8.76,8.85,-0.28,-3.1,19,2.15,-1.54,0.18,-1.71,11.3,-8.08,0.92,-7.37,-1.05,-4.21,-0.6,-2.39,-0.13,+0.02,6.84
7,2349,2019Q2,128,38,9.04,9.61,-2.31,-20.4,19.6,1.61,-2.2,0.62,-1.49,8.22,-11.2,3.16,-8.05,-1.17,-4.66,-0.67,-2.66,-0.12,+0.07,7.04
8,2349,2019Q1,128,36,11.35,11.2,+0.55,+5.1,20.4,1.56,-1.95,-0.14,-2.11,7.66,-9.55,-0.67,-10.5,-1.6,-6.41,-0.91,-3.62,-0.16,+0.05,7.2
9,2349,2018Q4,128,34,10.8,11.1,-2.9,-21.2,22.8,1,-4.28,-0.58,-5.04,4.4,-18.8,-2.53,-23.5,-3.98,-15.9,-2.32,-9.28,-0.39,+0.29,7.14
10,2349,2018Q3,128,36,13.7,13.2,-0.95,-6.5,23.5,1.82,-1.23,0.34,-1.87,7.76,-5.25,1.45,-5.84,-0.99,-3.95,-0.6,-2.4,-0.15,+0.22,7.52
11,2349,2018Q2,177,38,14.65,10.8,+9.24,+171,24.2,1.63,-2.32,0.86,-2.4,6.72,-9.58,3.57,-8.55,-1.46,-5.84,-0.9,-3.62,-0.19,+0.12,5.66
12,2349,2018Q1,177,36,5.41,5.19,+0.75,+16.1,23.1,1.02,-2.49,-0.84,-3.62,4.43,-10.8,-3.64,-15.3,-2.46,-9.83,-1.54,-6.16,-0.21,+0.02,5.81
13,2349,2017Q4,177,38,4.66,4.85,-0.46,-9,26.8,0.01,-3.96,-5.13,-11.7,0.05,-14.8,-19.1,-43,-7.56,-30.2,-4.8,-19.2,-0.68,-0.14,5.99
14,2349,2017Q3,177,40,5.12,5.16,-0.16,-3,24.3,0.28,-4.01,0.23,-4.67,1.13,-16.5,0.97,-17.4,-2.62,-10.5,-1.73,-6.91,-0.37,-0.14,6.7
15,2349,2017Q2,177,38,5.28,5.29,-0.36,-6.4,23.6,0.59,-3.59,0.72,-3.92,2.49,-15.2,3.06,-13.8,-1.97,-7.88,-1.32,-5.28,-0.31,-0.07,6.94
16,2349,2017Q1,177,34,5.64,5.71,+0.54,+10.6,23.3,2.25,-2.2,-1.47,-3.97,9.64,-9.43,-6.31,-17.2,-2.36,-9.42,-1.55,-6.2,-0.23,-0.04,7.09
17,2349,2016Q4,177,36,5.1,5.31,-1.27,-19.9,24.7,0.24,-2.72,-8.26,-9.5,0.96,-11,-33.4,-53.8,-7.39,-29.6,-4.8,-19.2,-0.54,-0.2,7.54
18,2349,2016Q3,177,38,6.37,3.67,+3.59,+129,24.9,2.3,-1.86,-1.36,-3.91,9.21,-7.47,-5.46,-15.1,-2.01,-8.05,-1.31,-5.25,-0.23,-0.01,8.1
19,2349,2016Q2,261,36,2.78,2.68,+0.05,+1.8,27.8,1.41,-3.41,-0.46,-4.14,5.09,-12.3,-1.66,-15,-2.16,-8.65,-1.42,-5.68,-0.24,-0.25,5.63
20,2349,2016Q1,261,36,2.73,2.73,-0.17,-5.9,27.4,0.9,-3.63,-1.02,-4.77,3.29,-13.3,-3.73,-18.2,-2.51,-10.1,-1.65,-6.6,-0.19,+0.09,5.86
21,2349,2015Q4,261,36,2.9,2.83,-0.01,-0.3,28.8,0.36,-7.44,-0.77,-8.87,1.26,-25.8,-2.68,-33.1,-4.6,-18.4,-2.99,-12,-0.34,+0.01,6.08
22,2349,2015Q3,261,32,2.91,2.94,-0.36,-11,26.6,-0.41,-5.53,0.27,-5.87,-1.56,-20.8,1,-21.7,-2.69,-10.8,-1.74,-6.96,-0.22,+0.02,6.46
23,2349,2015Q2,261,45,3.27,3.25,-0.03,-0.9,26.1,0.1,-4.2,4.83,0.35,0.4,-16.1,18.5,1.11,0.13,0.53,0.08,0.34,0.01,+0.38,6.56
24,2349,2015Q1,261,34,3.3,3.64,-0.51,-13.4,29.2,-0.81,-5.83,-1.36,-7.24,-2.76,-20,-4.66,-25.7,-3.4,-13.6,-2.13,-8.51,-0.28,+0.05,6.56
25,2349,2014Q4,261,32,3.81,3.38,+0.13,+3.5,34.9,-2.17,-7.43,-2.21,-9.04,-6.21,-21.3,-6.34,-31.8,-4.85,-19.4,-3.06,-12.2,-0.35,+0.14,6.86
26,2349,2014Q3,262,32,3.68,4.3,-1.02,-21.7,29.4,-1.83,-6.58,0.41,-6.14,-6.22,-22.4,1.39,-22.6,-2.8,-11.2,-1.79,-7.17,-0.24,-0.02,7.14
27,2349,2014Q2,262,34,4.7,4.73,-0.16,-3.3,27.9,-2.83,-7.87,-1.77,-9.43,-10.1,-28.2,-6.32,-36.5,-4.13,-16.5,-2.67,-10.7,-0.37,-0.13,7.33
28,2349,2014Q1,262,36,4.86,5.17,-0.19,-3.8,31.3,-4.2,-9.28,0.21,-8.54,-13.4,-29.7,0.66,-30.1,-3.66,-14.7,-2.38,-9.53,-0.33,-0.07,7.79
29,2349,2013Q4,262,32,5.05,4.8,-0.1,-1.9,36.4,-3.19,-10.1,-2.48,-12.4,-8.77,-27.8,-6.82,-39.9,-5.49,-22,-3.58,-14.3,-0.49,-0.07,8.07
30,2349,2013Q3,262,34,5.15,5.5,-0.51,-9,36,-0.9,-6.81,0.2,-5.76,-2.51,-18.9,0.56,-18.4,-2.43,-9.72,-1.58,-6.34,-0.22,-0.09,8.4
31,2349,2013Q2,262,30,5.66,4.68,+1.82,+47.4,38.6,-1.29,-5.79,-0.7,-6.15,-3.35,-15,-1.81,-17.7,-2.45,-9.8,-1.59,-6.36,-0.24,-0.12,8.68
32,2349,2013Q1,265,32,3.84,3.76,-0.13,-3.3,36.6,-0.63,-6.01,-0.54,-6.92,-1.73,-16.4,-1.48,-18.6,-2.4,-9.59,-1.53,-6.13,-0.26,-0.03,8.9
33,2349,2012Q4,265,34,3.97,3.17,+0.08,+2.1,38.2,2.1,-3.68,-4.09,-11,5.51,-9.63,-10.7,-27.4,-3.6,-14.4,-2.27,-9.07,-0.42,-0.18,9.36
34,2349,2012Q3,265,36,3.89,4.01,-0.36,-8.5,42.3,3.95,-2.73,-0.96,-3.47,9.35,-6.46,-2.27,-9,-1.28,-5.1,-0.8,-3.2,-0.13,-0.08,9.78
35,2349,2012Q2,265,36,4.25,4.35,-0.84,-16.5,49.7,4.23,-1.92,-1.63,-3.04,8.52,-3.87,-3.28,-7.55,-1.24,-4.96,-0.77,-3.07,-0.12,+0.28,9.97
36,2349,2012Q1,265,36,5.09,5.25,+0.52,+11.4,43.4,2.54,-3.43,-2.95,-6.02,5.86,-7.91,-6.8,-15.2,-2.12,-8.49,-1.3,-5.21,-0.23,-0.05,10.07
37,2349,2011Q4,265,36,4.57,5.17,-0.85,-15.7,46.5,1.75,-5.5,-,-6.19,3.76,-11.8,-,-12.8,-1.85,-7.4,-1.13,-4.52,-0.24,+0.12,10.28
38,2349,2011Q3,265,36,5.42,6.28,-2.51,-31.7,72.2,5.84,-0.88,-,-1.32,8.08,-1.21,-,-2.61,-0.59,-2.35,-0.36,-1.42,-0.05,+0.01,10.49
39,2349,2011Q2,265,36,7.93,8.14,-0.89,-10.1,54.7,0.26,-7.19,-,-10.3,0.47,-13.2,-,-19.4,-3.31,-13.2,-2,-8.02,-0.4,-0.3,10.47
40,2349,2011Q1,265,31,8.82,8.66,+0.21,+2.4,40.8,3.78,-3.01,-,-4.73,9.25,-7.36,-,-10.8,-1.34,-5.37,-0.82,-3.27,-0.18,-0.19,10.87
41,2349,2010Q4,265,34,8.61,8.32,-0.2,-2.3,51.9,0.21,-7.59,1.44,-9.12,0.41,-14.6,2.78,-13.3,-2.03,-8.14,-1.25,-5.02,-0.36,+0.04,11.18
42,2349,2010Q3,265,36,8.81,8.96,+0.73,+9,44.9,5.7,-1.18,-1.19,-1.58,12.7,-2.63,-2.64,-6.09,-0.79,-3.15,-0.49,-1.97,-0.06,+0.28,11.76
