ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2520,2021Q1,-,-,35.7,33.4,+2.05,+6.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2520,2020Q4,-,-,33.65,36.1,-5.45,-13.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2520,2020Q3,50.4,47,39.1,36.7,+8.05,+25.9,47.1,10.3,6.36,-0.65,4.09,21.8,13.5,-1.38,10.5,3.36,13.4,0.83,3.32,0.83,+0.3,26.53
3,2520,2020Q2,50.4,49,31.05,27.3,+8.1,+35.3,51.7,12.9,8.45,-0.12,4.84,24.9,16.3,-0.23,12.3,4.34,17.4,1.08,4.34,0.98,+0.76,25.66
4,2520,2020Q1,50.4,43,22.95,26.4,-8.95,-28.1,39,10,5.63,-1.02,3.03,25.8,14.4,-2.61,9.47,2.53,10.1,0.65,2.61,0.61,+0.36,26.22
5,2520,2019Q4,50.4,51,31.9,30.6,+4.45,+16.2,61.8,16.1,10.3,-1.61,7.9,26,16.7,-2.6,13.9,6.16,24.6,1.54,6.18,1.6,-0.49,25.61
6,2520,2019Q3,50.4,43,27.45,28,-0.65,-2.3,29.7,9.3,4.89,-0.97,2.62,31.3,16.5,-3.27,9.97,2.21,8.83,0.54,2.15,0.53,+1.13,24
7,2520,2019Q2,50.4,43,28.1,24.2,+8,+39.8,31.4,7.46,3.35,-0.41,1.07,23.8,10.7,-1.29,6.61,1.54,6.15,0.38,1.52,0.22,+0.59,23.45
8,2520,2019Q1,50.4,43,20.1,19.9,-0.35,-1.7,30.4,7.42,3.43,-0.86,1.25,24.4,11.3,-2.84,5.99,1.33,5.33,0.34,1.38,0.25,+0.34,24.24
9,2520,2018Q4,50.4,55,20.45,19.2,-1.3,-6,77.3,23.1,18,-4.89,10.3,29.9,23.3,-6.33,14.5,8.61,34.4,2.17,8.67,2.09,+2.04,24
10,2520,2018Q3,50.4,28,21.75,21.7,-0.35,-1.6,26,6.27,-0.05,-1.81,-2.94,24.1,-0.2,-6.95,-10,-2.07,-8.28,-0.51,-2.03,-0.6,-0.91,21.91
11,2520,2018Q2,50.4,30,22.1,20.9,+1.35,+6.5,19.4,5.01,0.36,-1.18,-1.85,25.8,1.86,-6.08,-8.29,-1.24,-4.97,-0.32,-1.29,-0.37,-0.58,22.48
12,2520,2018Q1,50.4,32,20.75,21.6,+0.35,+1.7,21.6,5.62,0.8,-0.42,-0.43,26,3.72,-1.93,-1.15,-0.19,-0.75,-0.05,-0.2,-0.09,-0.23,23.37
13,2520,2017Q4,50.4,38,20.4,18.9,+2.4,+13.3,31.9,7.48,1.59,-0.53,0.23,23.5,4.99,-1.66,1.04,0.25,1.01,0.07,0.28,0.05,-0.11,23.01
14,2520,2017Q3,50.4,43,18,18.6,-2.35,-11.5,21.8,6.98,2.38,-0.24,1.54,32.1,10.9,-1.1,9.04,1.52,6.09,0.45,1.79,0.31,-0.23,22.97
