ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1731,2021Q1,-,-,16.65,16.9,-0.8,-4.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1731,2020Q4,-,-,17.45,17.1,+1.2,+7.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1731,2020Q3,13.3,66,16.25,17,+2,+14,2.92,1.89,0.54,0.07,0.48,64.8,18.6,2.36,16.5,2.67,10.7,1.98,7.94,0.36,+0.16,13.82
3,1731,2020Q2,13.3,70,14.25,13.6,+2.3,+19.2,2.39,1.52,0.35,0.4,0.67,63.7,14.5,16.9,28.2,3.8,15.2,2.83,11.3,0.51,+0.29,13.4
4,1731,2020Q1,13.3,57,11.95,13.5,-1.35,-10.2,2.65,1.69,0.54,-0.06,0.37,63.8,20.4,-2.28,13.8,2.07,8.27,1.44,5.76,0.27,-0.04,13.34
5,1731,2019Q4,13.3,45,13.3,13.2,+0.05,+0.4,2.47,1.54,0.23,-0.15,0.03,62.4,9.48,-5.98,1.11,0.16,0.63,0.1,0.41,0.02,+0.09,13.22
6,1731,2019Q3,13.3,51,13.25,13.1,+0.2,+1.5,2.59,1.58,0.41,-0.05,0.27,61,15.7,-1.9,10.4,1.55,6.22,0.99,3.96,0.2,-0.04,13.12
7,1731,2019Q2,13.3,53,13.05,13.2,-0.2,-1.5,2.8,1.66,0.36,0,0.29,59.5,12.7,0.01,10.4,1.66,6.66,1.07,4.27,0.22,+0.03,12.99
8,1731,2019Q1,13.3,51,13.25,13,+0.9,+7.3,3.15,1.91,0.48,0.07,0.42,60.7,15.3,2.08,13.2,2.4,9.59,1.56,6.25,0.31,+0.1,13.3
9,1731,2018Q4,13.3,40,12.35,12.6,-1.15,-8.5,2.77,1.48,0.16,-0.16,-0.09,53.3,5.62,-5.89,-3.31,-0.53,-2.12,-0.34,-1.37,-0.07,-0.14,12.94
10,1731,2018Q3,13.3,49,13.5,13.6,0,0,2.7,1.61,0.44,-0.02,0.32,59.7,16.4,-0.87,11.7,1.83,7.32,1.16,4.63,0.24,-0.03,13.1
11,1731,2018Q2,13.3,49,13.5,14.3,-1.15,-7.8,2.73,1.59,0.36,-0.03,0.25,58.3,13.4,-1.08,9.17,1.42,5.67,0.9,3.58,0.19,+0.04,13.01
12,1731,2018Q1,13.3,49,14.65,13.9,+0.75,+5.4,3.03,1.76,0.41,-0.05,0.28,58.1,13.6,-1.57,9.3,1.59,6.35,1.05,4.21,0.21,+0.05,13.53
13,1731,2017Q4,13.3,45,13.9,13.7,+0.35,+2.6,3.85,1.66,0.38,-0.22,0.09,43,9.76,-5.72,2.34,0.51,2.05,0.34,1.38,0.07,-0.14,13.22
14,1731,2017Q3,13.3,47,13.55,13.6,-0.5,-3.6,4.16,1.75,0.45,-0.01,0.36,42,10.8,-0.34,8.69,2.1,8.4,1.36,5.45,0.27,+0.01,13.15
15,1731,2017Q2,13.3,43,14.05,14,+0.1,+0.7,3.96,1.69,0.39,-0.12,0.19,42.7,9.79,-3.04,4.9,1.13,4.51,0.74,2.98,0.15,+0.04,12.75
16,1731,2017Q1,13.3,45,13.95,14.1,+0.25,+1.8,3.78,1.67,0.38,-0.09,0.21,44.3,9.99,-2.27,5.67,1.23,4.93,0.83,3.31,0.16,+0.06,13.14
17,1731,2016Q4,13.3,45,13.7,13.3,+0.5,+3.8,3.81,1.59,0.42,-0.08,0.28,41.8,10.9,-2.09,7.39,1.65,6.59,1.1,4.4,0.21,+0.04,12.99
18,1731,2016Q3,13.3,47,13.2,13.2,-0.1,-0.8,3.69,1.56,0.32,0.06,0.35,42.3,8.8,1.73,9.35,2.05,8.2,1.36,5.44,0.26,+0.15,12.78
19,1731,2016Q2,13.3,43,13.3,13.8,-1.6,-10.7,3.43,1.48,0.25,-0.08,0.14,43.1,7.27,-2.44,4.14,0.83,3.33,0.56,2.23,0.11,+0.02,12.57
20,1731,2016Q1,13.3,45,14.9,14,+1.2,+8.8,3.49,1.57,0.28,-0.1,0.14,44.9,8.13,-2.87,3.96,0.79,3.18,0.53,2.13,0.1,-0.13,13.14
21,1731,2015Q4,13.3,47,13.7,13.9,-0.25,-1.8,3.47,1.61,0.35,-0.08,0.23,46.2,10.1,-2.28,6.52,1.31,5.25,0.86,3.46,0.17,+0.05,13.02
22,1731,2015Q3,13.3,47,13.95,13.2,-0.15,-1.1,3.33,1.54,0.21,-0.04,0.14,46.2,6.33,-1.24,4.33,0.84,3.38,0.55,2.21,0.11,-0.15,12.94
23,1731,2015Q2,13.3,45,14.1,14.7,-1.05,-6.9,3.41,1.48,0.16,-0.02,0.12,43.4,4.68,-0.55,3.39,0.67,2.67,0.44,1.78,0.09,0,12.75
24,1731,2015Q1,13.3,49,15.15,15,+0.3,+2,3.48,1.68,0.41,-0.04,0.3,48.3,11.8,-1.26,8.76,1.75,6.98,1.19,4.76,0.23,+0.09,13.3
25,1731,2014Q4,13.3,51,14.85,14.2,+0.5,+3.5,3.21,1.5,0.3,-0.11,0.16,46.8,9.38,-3.41,4.86,0.91,3.65,0.62,2.5,0.12,-0.03,12.96
26,1731,2014Q3,13.3,51,14.35,14.9,-1.45,-9.2,3.18,1.45,0.1,0.3,0.35,45.7,3.03,9.5,10.9,2.07,8.27,1.38,5.52,0.26,+0.15,12.75
27,1731,2014Q2,13.3,49,15.8,15.4,+0.7,+4.6,2.99,1.31,0.13,0.01,0.12,43.8,4.27,0.41,3.99,0.71,2.83,0.46,1.84,0.09,+0.04,12.5
28,1731,2014Q1,13.3,47,15.1,15.2,+0.1,+0.7,2.96,1.37,0.24,-0.01,0.18,46.4,7.99,-0.29,6.2,1.08,4.34,0.71,2.83,0.14,-0.03,12.81
29,1731,2013Q4,13.3,49,15,15.5,-0.1,-0.7,2.89,1.3,0.31,-0.07,0.2,45.1,10.8,-2.47,6.89,1.2,4.78,0.77,3.09,0.15,+0.09,12.68
30,1731,2013Q3,13.3,47,15.1,15.3,-0.75,-4.7,2.72,1.23,0.18,-0.01,0.15,45,6.74,-0.37,5.49,0.91,3.65,0.58,2.32,0.11,+0.03,12.36
31,1731,2013Q2,13.3,45,15.85,15.9,+0.4,+2.6,3.78,1.3,0.08,-0.01,0.07,34.5,2.2,-0.39,1.74,0.4,1.59,0.26,1.05,0.05,-0.01,12.28
32,1731,2013Q1,13.3,45,15.45,15.7,-0.75,-4.6,5.73,1.46,0.18,0.04,0.22,25.5,3.06,0.69,3.87,1.34,5.35,0.89,3.56,0.17,+0.03,12.54
33,1731,2012Q4,13.3,45,16.2,15.5,+1.1,+7.3,5.39,1.37,0.32,-0.25,0.09,25.3,5.95,-4.55,1.58,0.52,2.06,0.34,1.36,0.06,+0.21,12.59
34,1731,2012Q3,13.3,43,15.1,13.3,+2.2,+17.1,5.34,1.35,0.07,0.04,0.11,25.3,1.25,0.77,2.01,0.65,2.62,0.43,1.71,0.08,+0.03,12.62
35,1731,2012Q2,13.3,43,12.9,12.5,+0.1,+0.8,5.32,1.34,0.04,0.06,0.08,25.2,0.76,1.09,1.52,0.49,1.95,0.32,1.29,0.06,-0.01,12.39
36,1731,2012Q1,13.2,49,12.8,12.8,+1.75,+15.8,5.42,1.46,0.2,0.01,0.18,27,3.64,0.22,3.36,1.09,4.38,0.74,2.94,0.14,-0.21,12.72
37,1731,2011Q4,13.2,38,11.05,12,-1.8,-14,5.34,1.35,0.17,-,-0.19,25.2,3.25,-,-3.59,-1.15,-4.61,-0.77,-3.08,-0.15,-0.18,12.48
38,1731,2011Q3,13.1,44,12.85,14.5,-3.1,-19.4,5.48,1.31,-0.02,-,0.07,23.8,-0.29,-,1.2,0.39,1.57,0.26,1.02,0.05,-0.08,12.68
39,1731,2011Q2,13.1,44,15.95,16.6,-0.1,-0.6,5.5,1.25,-0.12,-,0.09,22.8,-2.25,-,1.64,0.53,2.1,0.34,1.37,0.07,-0.04,12.78
40,1731,2011Q1,13.1,47,16.05,16.3,-0.75,-4.5,6.14,1.66,0.2,-,0.46,27,3.29,-,7.44,2.68,10.7,1.66,6.65,0.35,+0.18,13.38
41,1731,2010Q4,13.1,43,16.8,17.1,-0.9,-5.1,8.04,1.65,-0.02,0.16,0.04,20.6,-0.28,1.98,0.84,0.4,1.62,0.24,0.94,0.03,-0.16,12.7
42,1731,2010Q3,13.1,45,17.7,17.3,+2.1,+13.5,7.55,1.55,0.05,0.16,0.17,20.5,0.67,2.16,2.39,1.07,4.3,0.63,2.5,0.13,+0.07,12.66
43,1731,2010Q2,12.7,40,15.6,16.9,-3.3,-17.5,7.38,1.6,0.09,0.17,0.14,21.6,1.17,2.28,2.16,0.95,3.8,0.56,2.23,0.11,+0.02,12.67
44,1731,2010Q1,12.7,43,18.9,15.7,+1.25,+7.1,7.12,1.65,0.21,0.11,0.22,23.2,2.88,1.49,3.53,1.49,5.98,0.89,3.55,0.17,-0.02,12.9
45,1731,2009Q4,12.7,40,17.65,18.1,-2.85,-13.9,6.94,1.63,-0.09,0.42,0.22,23.5,-1.36,6.08,3.25,1.36,5.45,0.8,3.21,0.19,+0.02,12.72
46,1731,2009Q3,12.7,40,20.5,19.9,+5.15,+33.6,7,1.53,-0.05,0.18,0.07,21.8,-0.78,2.51,1.14,0.51,2.05,0.31,1.24,0.06,-0.1,12.55
47,1731,2009Q2,10.6,40,15.35,17,-1.3,-7.8,7.44,1.68,0.17,0.05,0.09,22.6,2.31,0.7,1.39,0.69,2.76,0.41,1.65,0.09,+0.01,13.65
48,1731,2009Q1,10.6,40,16.65,13.4,+2.55,+18.1,7.2,1.54,0.11,0.17,0.2,21.4,1.47,2.41,3.01,1.45,5.81,0.82,3.3,0.19,-0.13,13.77
49,1731,2008Q4,10.6,43,14.1,11.8,+3.9,+38.2,7.42,1.44,0.01,0.01,0.18,19.4,0.17,0.14,2.63,1.33,5.31,0.74,2.98,0.17,+0.23,13.49
50,1731,2008Q3,10.6,36,10.2,12.1,-2.4,-19,6.96,1.32,0.06,0.17,0.17,19,0.93,2.37,2.55,1.21,4.86,0.67,2.69,0.16,-0.16,13.39
51,1731,2008Q2,10.6,38,12.6,17.5,-3.5,-21.7,7.16,1.28,0.05,0.08,0.09,17.9,0.74,1.18,1.37,0.66,2.62,0.35,1.4,0.08,-0.08,13.35
52,1731,2008Q1,10.6,40,16.1,15.2,-0.1,-0.6,9.11,1.5,0.13,0.3,0.34,16.4,1.42,3.31,3.86,2.31,9.23,1.15,4.6,0.32,-,14.11
53,1731,2007Q4,10.6,34,16.2,19.2,-7.45,-31.5,57.3,5.15,-0.02,0.75,0.61,8.99,-0.03,1.32,1.15,4.36,17.4,2.08,8.33,-0.06,+0.05,13.83
54,1731,2007Q3,10.6,35,23.65,22.9,+4.65,+24.5,6.96,1.31,0.06,0.17,0.17,18.9,0.86,2.45,2.55,-,-,-,-,0.32,-,14.02
55,1731,2007Q2,10.3,34,19,15,+8.95,+89.1,28.7,2.66,0.23,0.21,0.34,9.25,0.8,0.72,1.3,2.5,10,1.07,4.27,0.16,-,14.01
56,1731,2007Q1,-,-,10.05,10.2,-1.2,-10.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,1731,2006Q4,10.3,26,11.25,9.67,+2.3,+25.7,-,-,-,-,-0.12,-,-,-,-,-0.81,-3.22,-0.35,-1.4,-0.11,-,13.83
58,1731,2006Q3,-,-,8.95,9.23,-0.94,-9.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,1731,2006Q2,-,-,9.89,10,+0.02,+0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,1731,2006Q1,-,-,9.87,10.2,-0.73,-6.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
