ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,2459,2021Q1,-,-,46.4,45.8,+0.45,+1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2459,2020Q4,-,-,45.95,45,+3.85,+9.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2459,2020Q3,10.6,53,42.1,40.3,+0.8,+1.9,18.6,3.97,2.34,-0.09,1.61,21.3,12.6,-0.49,9.6,3.95,15.8,2.18,8.72,1.52,+0.16,41.01
3,2459,2020Q2,10.6,53,41.3,40.3,+4.25,+11.5,13.8,2.41,1.04,0.34,1.02,17.5,7.52,2.47,8.01,2.52,10.1,1.37,5.49,0.96,+0.08,38.92
4,2459,2020Q1,10.6,47,37.05,40.4,-6.5,-14.9,13.7,2.57,1.17,-0.06,0.81,18.8,8.54,-0.43,6.18,1.87,7.47,1.02,4.08,0.77,+0.03,38.76
5,2459,2019Q4,10.6,55,43.55,40.7,+6,+16,19.2,3.87,1.95,0.1,1.3,20.1,10.2,0.5,7.56,3.14,12.6,1.73,6.9,1.22,+0.27,41.35
6,2459,2019Q3,10.6,51,37.55,37.2,-1.45,-3.7,20.4,3.41,1.76,0.41,1.44,16.7,8.65,2.02,7.75,3.44,13.7,1.89,7.58,1.36,-0.11,40.72
7,2459,2019Q2,10.6,47,39,38.9,-0.05,-0.1,18.8,2.73,1.19,0.22,0.93,14.5,6.34,1.19,5.54,2.18,8.73,1.25,4.98,0.88,0,40.95
8,2459,2019Q1,10.6,47,39.05,37.7,+3.35,+9.4,17.3,2.41,0.86,0.1,0.79,14,4.97,0.58,4.98,1.78,7.12,1.03,4.12,0.74,+0.02,43.54
9,2459,2018Q4,10.7,51,35.7,35.6,-1.3,-3.5,18.8,3.33,1.5,0.42,1.02,17.7,7.96,2.24,6.83,2.75,11,1.5,6.02,0.95,+0.08,41.8
10,2459,2018Q3,10.7,49,37,37.5,-1.8,-4.6,23.9,3.59,1.89,0.38,1.58,15,7.91,1.61,7.32,3.8,15.2,2,8,1.47,+0.14,40.42
11,2459,2018Q2,10.7,47,41.8,42.3,-1.75,-4,25.7,2.72,1.05,0.34,0.94,10.6,4.07,1.31,4.18,2.26,9.05,1.3,5.21,0.88,-0.04,40.37
12,2459,2018Q1,10.7,49,43.55,43,+0.6,+1.4,19.5,2.45,0.81,0.13,0.78,12.6,4.18,0.69,4.12,1.67,6.67,1.01,4.02,0.72,-0.29,42.73
13,2459,2017Q4,10.7,47,42.95,43.3,+2.9,+7.2,24,3.3,1.25,0.37,0.93,13.8,5.21,1.53,4.44,2.27,9.1,1.27,5.09,0.87,+0.01,41.45
14,2459,2017Q3,10.7,47,40.05,39.2,-0.2,-0.5,29.9,3.72,1.95,0.03,1.43,12.4,6.51,0.09,5.25,3.47,13.9,1.9,7.61,1.33,+0.07,40.58
15,2459,2017Q2,10.7,45,40.25,41.5,-1.3,-3.1,24,2.88,1.19,0.15,0.99,12,4.95,0.63,4.42,2.37,9.47,1.35,5.41,0.92,+0.07,38.75
