ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1470,2021Q1,-,-,17.65,17.8,-0.45,-2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1470,2020Q4,-,-,18.1,18.1,+0.3,+1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1470,2020Q3,8.58,47,17.8,18.3,-1.4,-7.3,1.58,0.28,0.04,0.07,0.09,18,2.63,4.26,5.99,1.01,4.06,0.85,3.41,0.11,-0.1,11
3,1470,2020Q2,8.58,43,19.2,19.3,-0.8,-4,0.88,0.04,-0.14,0.02,-0.09,4.79,-15.5,1.88,-10.5,-1,-3.99,-0.8,-3.19,-0.1,-0.36,10.8
4,1470,2020Q1,8.58,53,20,20.6,-0.8,-3.8,2.06,0.5,0.21,0.01,0.17,24.4,9.98,0.72,8.37,1.8,7.21,1.46,5.84,0.2,-0.05,10.83
5,1470,2019Q4,8.58,51,20.8,21.3,-0.4,-1.9,1.95,0.5,0.18,-0.01,0.14,25.8,9.37,-0.29,7.27,1.45,5.79,1.21,4.83,0.16,-0.04,11.51
6,1470,2019Q3,8.58,57,21.2,21.9,-1.3,-5.8,2.06,0.53,0.21,0.01,0.18,25.8,10.1,0.57,8.63,1.85,7.41,1.52,6.07,0.21,+0.02,11.29
7,1470,2019Q2,8.58,60,22.5,21.9,+1,+4.7,2.08,0.53,0.22,0.05,0.22,25.4,10.5,2.59,10.8,2.34,9.37,1.92,7.68,0.26,+0.17,11.09
8,1470,2019Q1,8.58,57,21.5,19.7,+4,+22.9,2.09,0.58,0.25,0.02,0.22,27.8,12.1,0.72,10.3,2.28,9.1,1.89,7.55,0.25,+0.16,11.18
9,1470,2018Q4,8.58,55,17.5,17.8,-2,-10.3,1.91,0.48,0.21,0.01,0.17,25,10.8,0.67,9.14,1.87,7.5,1.55,6.22,0.2,+0.02,10.93
