ID,sid,季度,股本(億),財報評分,季度股價(元)收盤,季度股價(元)平均,季度股價(元)漲跌,季度股價(元)漲跌(%),獲利金額(億)營業收入,獲利金額(億)營業毛利,獲利金額(億)營業利益,獲利金額(億)業外損益,獲利金額(億)稅後淨利,獲利率(%)營業毛利,獲利率(%)營業利益,獲利率(%)業外損益,獲利率(%)稅後淨利,單季ROE(%),年估ROE(%),單季ROA(%),年估ROA(%),EPS(元)稅後EPS,EPS(元)年增(元),BPS(元)
0,1402,2021Q1,-,-,26.7,27.4,-2.25,-7.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1402,2020Q4,-,-,28.95,27.1,+3.65,+14.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1402,2020Q3,535,43,25.3,27,-2.6,-9.3,496,104,32.5,15.4,29.7,21,6.55,3.11,8.5,1.61,6.42,0.69,2.75,0.6,+0.01,37.53
3,1402,2020Q2,535,40,27.9,26.4,+5.35,+23.7,489,96.1,24.6,16.6,21.9,19.6,5.02,3.4,7.03,1.29,5.17,0.55,2.22,0.44,-0.26,36.91
4,1402,2020Q1,535,40,22.55,27.2,-7.3,-24.5,522,95,17.3,21.6,15,18.2,3.32,4.13,5.52,1.06,4.25,0.48,1.93,0.3,-0.1,38.12
5,1402,2019Q4,535,40,29.85,29.6,+1.2,+4.2,598,97.3,21.8,18,22.7,16.3,3.64,3.01,5.74,1.27,5.1,0.61,2.43,0.45,+0.21,38.21
6,1402,2019Q3,535,38,28.65,30.1,-4.85,-14.5,617,116,38.6,14,29.5,18.7,6.26,2.27,7.32,1.7,6.8,0.8,3.19,0.59,-0.11,37.87
7,1402,2019Q2,535,40,33.5,32.5,+3.05,+10,667,126,42.9,14.8,35.1,18.9,6.42,2.21,7.56,1.86,7.45,0.87,3.49,0.7,-0.28,37.67
8,1402,2019Q1,535,40,30.45,29.9,+2.55,+9.1,619,109,34.4,6.85,20.2,17.6,5.55,1.11,5.56,1.26,5.06,0.6,2.41,0.4,-0.09,38.81
9,1402,2018Q4,535,40,27.9,30.3,-7.8,-21.8,615,91.1,12.7,6.74,11.8,14.8,2.06,1.1,3.48,0.8,3.21,0.38,1.54,0.24,-0.09,38.03
10,1402,2018Q3,535,40,35.7,33.5,+6.8,+23.5,618,123,50.2,11.2,34.8,19.8,8.12,1.82,8.8,2.07,8.27,0.99,3.95,0.7,-0.02,37.78
11,1402,2018Q2,535,47,28.9,28.2,+2.45,+9.3,539,123,50.1,33.4,49.1,22.7,9.28,6.19,12.4,2.55,10.2,1.22,4.89,0.98,+0.67,37.3
12,1402,2018Q1,535,43,26.45,26.1,-0.35,-1.3,515,108,34.9,11.4,24.7,20.9,6.79,2.21,7.97,1.57,6.29,0.77,3.1,0.49,+0.23,37.33
13,1402,2017Q4,535,36,26.8,25.5,+2.7,+11.2,582,115,33.7,-1.05,16.3,19.8,5.8,-0.18,4.95,1.14,4.55,0.56,2.25,0.33,-0.15,36.31
14,1402,2017Q3,535,40,24.1,24.6,-0.65,-2.6,564,143,54.6,7.42,36,25.4,9.69,1.32,9.51,2.16,8.63,1.05,4.19,0.72,+0.45,35.88
15,1402,2017Q2,535,43,24.75,24.7,-1.55,-5.9,529,116,28.5,10.2,15.5,21.8,5.38,1.93,5.84,1.24,4.96,0.61,2.43,0.31,-0.03,35.18
16,1402,2017Q1,535,43,26.3,26.5,+2.1,+8.7,504,123,37.5,-1.98,12.9,24.4,7.45,-0.39,5.7,1.14,4.55,0.57,2.26,0.26,+0.09,35.56
17,1402,2016Q4,535,43,24.2,23.9,+0.75,+3.2,564,120,23.2,19.5,24.2,21.3,4.11,3.46,6.16,1.38,5.53,0.67,2.7,0.48,+0.29,35.67
18,1402,2016Q3,535,40,23.45,24.2,-0.55,-2.3,529,132,41.3,-2.35,13.3,24.9,7.81,-0.44,5.96,1.26,5.05,0.6,2.42,0.27,+0.12,35.48
19,1402,2016Q2,535,40,24,23.6,-2.3,-8.7,550,133,42.6,-0.37,17.2,24.2,7.75,-0.07,6.39,1.38,5.51,0.67,2.68,0.34,-0.39,35.57
20,1402,2016Q1,535,43,26.3,25.5,+0.55,+2.1,516,127,38.2,-2.59,8.35,24.7,7.41,-0.5,4.97,0.99,3.94,0.49,1.98,0.17,-0.37,36.54
